,Val1,Val2,Val3,T12,fpeak,gain,fimg,img,fhimg,himg
206,3.7,6.3,27.18,2.4,429000000.0,11.842542574122,329000000.0,74.27852840793099,404000000.0,19.6163581607584
207,3.7,6.3,27.18,2.5,432000000.0,11.631055221815,332000000.0,72.678996958035,407000000.0,19.5548261713291
208,3.7,6.3,27.18,2.6,435000000.0,11.40840861405,335000000.0,71.181082082479,410000000.0,19.469589539075898
210,3.7,6.3,27.3,2.2,422000000.0,12.375646530599,322000000.0,77.325966795916,397000000.0,20.1549595113609
211,3.7,6.3,27.3,2.3,425000000.0,12.182869636703,325000000.0,75.526944024132,400000000.0,20.1372763875635
212,3.7,6.3,27.3,2.4,428000000.0,11.98169112199,328000000.0,73.862068681029,403000000.0,20.0981731734416
213,3.7,6.3,27.3,2.5,431000000.0,11.7708796289,331000000.0,72.309175423608,406000000.0,20.036443420984497
214,3.7,6.3,27.3,2.6,434000000.0,11.548978252144,334000000.0,70.850468240738,409000000.0,19.9507315351016
216,3.82,5.7,26.7,2.2,431000000.0,11.564201295876,331000000.0,90.069824719249,406000000.0,15.6324607230883
217,3.82,5.7,26.7,2.3,434000000.0,11.365676094823,334000000.0,86.474595157546,409000000.0,15.5827363462713
218,3.82,5.7,26.7,2.4,437000000.0,11.155297687359,337000000.0,83.431481308479,412000000.0,15.5118838879178
219,3.82,5.7,26.7,2.5,439000000.0,10.935719040819,339000000.0,78.82611345726299,414000000.0,16.1079418638508
220,3.82,5.7,26.7,2.6,442000000.0,10.71072490409,342000000.0,76.709013515117,417000000.0,16.0081023608777
222,3.82,5.7,26.82,2.2,430000000.0,11.695731133493,330000000.0,88.070556901675,405000000.0,16.0210323834638
223,3.82,5.7,26.82,2.3,433000000.0,11.497918733575,333000000.0,84.841448882725,408000000.0,15.9717629484573
224,3.82,5.7,26.82,2.4,436000000.0,11.288527930398,336000000.0,82.063926635011,411000000.0,15.901185365719801
225,3.82,5.7,26.82,2.5,438000000.0,11.075840483325,338000000.0,77.85199708378799,413000000.0,16.5130662425653
226,3.82,5.7,26.82,2.6,441000000.0,10.853666889519,341000000.0,75.856832110081,416000000.0,16.414486354751
