,Unnamed: 0,Val,VTUNE12,fpeak,gain,fimg,img
1777,C4,43.035,4,506000000,2.268565559,406000000,20.09446704
1778,C4,44.03,4,506000000,2.274860334,406000000,19.91305662
1779,C4,45.025,4,506000000,2.280879684,406000000,19.84281592
1780,C4,46.02,4,506000000,2.286641296,406000000,19.87521594
1781,C4,47.015,4,506000000,2.292161375,406000000,19.99603108
1782,C4,48.01,4,506000000,2.297454797,406000000,20.18806098
1783,C4,49.005,4,506000000,2.302535239,406000000,20.43375167
1784,C4,50,4,506000000,2.307415299,406000000,20.71707842
1785,C4,0.25,4.5,502000000,-2.894894724,402000000,68.4521454
1786,C4,1.245,4.5,495000000,6.326499263,395000000,57.95396918
1787,C4,2.24,4.5,488000000,5.961822008,388000000,49.15879387
1788,C4,3.235,4.5,480000000,5.001101286,380000000,42.79283949
1789,C4,4.23,4.5,472000000,4.497188536,372000000,38.8230059
1790,C4,5.225,4.5,466000000,4.138574274,366000000,36.35352134
1791,C4,6.22,4.5,461000000,3.753994341,361000000,34.53072953
1792,C4,7.215,4.5,457000000,3.300274608,357000000,33.05151148
1793,C4,8.21,4.5,453000000,2.827156982,353000000,31.81615859
1794,C4,9.205,4.5,512000000,2.637366641,412000000,63.4098781
1795,C4,10.2,4.5,513000000,2.723343533,413000000,66.08588758
1796,C4,11.195,4.5,513000000,2.797533541,413000000,65.3066957
1797,C4,12.19,4.5,514000000,2.863132545,414000000,67.05659444
1798,C4,13.185,4.5,514000000,2.920381,414000000,66.36831955
1799,C4,14.18,4.5,514000000,2.96979689,414000000,65.72152514
1800,C4,15.175,4.5,515000000,3.01550309,415000000,64.63173137
1801,C4,16.17,4.5,515000000,3.05592299,415000000,64.03437339
1802,C4,17.165,4.5,515000000,3.091760508,415000000,63.46483401
1803,C4,18.16,4.5,515000000,3.12375273,415000000,62.92013009
1804,C4,19.155,4.5,516000000,3.152748208,416000000,58.90186517
1805,C4,20.15,4.5,516000000,3.180219199,416000000,58.37631938
1806,C4,21.145,4.5,516000000,3.205153652,416000000,57.86839074
1807,C4,22.14,4.5,516000000,3.227887247,416000000,57.37645573
1808,C4,23.135,4.5,516000000,3.248698954,416000000,56.89909297
1809,C4,24.13,4.5,516000000,3.267822524,416000000,56.4350514
1810,C4,25.125,4.5,516000000,3.285455285,416000000,55.98322449
1811,C4,26.12,4.5,516000000,3.301764975,416000000,55.54262934
1812,C4,27.115,4.5,516000000,3.316895083,416000000,55.11238944
1813,C4,28.11,4.5,516000000,3.330969078,416000000,54.69172047
1814,C4,29.105,4.5,517000000,3.344197897,417000000,49.42677754
1815,C4,30.1,4.5,517000000,3.357106276,417000000,48.98850422
1816,C4,31.095,4.5,517000000,3.369199488,417000000,48.55702963
1817,C4,32.09,4.5,517000000,3.380552369,417000000,48.13184216
1818,C4,33.085,4.5,517000000,3.391230869,417000000,47.71248335
1819,C4,34.08,4.5,517000000,3.40129333,417000000,47.2985437
1820,C4,35.075,4.5,517000000,3.410791557,417000000,46.88965929
1821,C4,36.07,4.5,517000000,3.419771704,417000000,46.4855092
1822,C4,37.065,4.5,517000000,3.428275025,417000000,46.0858136
1823,C4,38.06,4.5,517000000,3.436338511,417000000,45.69033234
1824,C4,39.055,4.5,517000000,3.443995421,417000000,45.29886419
1825,C4,40.05,4.5,517000000,3.451275744,417000000,44.91124655
1826,C4,41.045,4.5,517000000,3.458206592,417000000,44.52735553
1827,C4,42.04,4.5,517000000,3.464812535,417000000,44.14710665
1828,C4,43.035,4.5,517000000,3.471115893,417000000,43.77045572
1829,C4,44.03,4.5,517000000,3.477136988,417000000,43.39740028
1830,C4,45.025,4.5,517000000,3.482894361,417000000,43.02798126
1831,C4,46.02,4.5,517000000,3.488404966,417000000,42.66228498
1832,C4,47.015,4.5,517000000,3.493684334,417000000,42.30044536
1833,C4,48.01,4.5,517000000,3.498746717,417000000,41.9426463
1834,C4,49.005,4.5,517000000,3.503605224,417000000,41.58912419
1835,C4,50,4.5,517000000,3.508271924,417000000,41.24017028
1836,C5,0.25,0.5,368000000,-11.08815257,268000000,44.3462668
1837,C5,1.245,0.5,368000000,-11.89678374,268000000,44.28057809
1838,C5,2.24,0.5,368000000,-12.85744447,268000000,44.06383946
1839,C5,3.235,0.5,598000000,-12.06642087,498000000,21.89166956
1840,C5,4.23,0.5,550000000,-7.46284266,450000000,24.46346154
1841,C5,5.225,0.5,517000000,-4.040389063,417000000,24.51904407
1842,C5,6.22,0.5,493000000,-2.734161097,393000000,24.09684364
1843,C5,7.215,0.5,475000000,-1.630086471,375000000,25.61419577
1844,C5,8.21,0.5,461000000,0.185867409,361000000,29.83939968
1845,C5,9.205,0.5,449000000,1.885059308,349000000,35.0359752
1846,C5,10.2,0.5,439000000,3.32761741,339000000,40.99064871
1847,C5,11.195,0.5,430000000,4.579518552,330000000,46.96862296
1848,C5,12.19,0.5,423000000,5.677660365,323000000,54.74785951
1849,C5,13.185,0.5,416000000,6.656937466,316000000,61.67634644
1850,C5,14.18,0.5,411000000,7.556366827,311000000,71.97861639
1851,C5,15.175,0.5,406000000,8.377807064,306000000,70.57111426
1852,C5,16.17,0.5,401000000,9.163692856,301000000,71.56804886
1853,C5,17.165,0.5,397000000,9.874933493,297000000,71.39018152
1854,C5,18.16,0.5,393000000,10.5391349,293000000,73.12210656
1855,C5,19.155,0.5,390000000,11.15550999,290000000,73.42624972
1856,C5,20.15,0.5,387000000,11.73096526,287000000,74.77324426
1857,C5,21.145,0.5,384000000,12.28081206,284000000,76.80756831
1858,C5,22.14,0.5,381000000,12.77748246,281000000,79.35353708
1859,C5,23.135,0.5,379000000,13.27268474,279000000,80.31238014
1860,C5,24.13,0.5,377000000,13.72563711,277000000,81.70572904
1861,C5,25.125,0.5,375000000,14.16082387,275000000,83.47911896
1862,C5,26.12,0.5,373000000,14.58347769,273000000,85.6153528
1863,C5,27.115,0.5,371000000,14.97950302,271000000,88.12359834
1864,C5,28.11,0.5,370000000,15.35404251,270000000,88.8230399
1865,C5,29.105,0.5,368000000,15.76122698,268000000,92.17363067
1866,C5,30.1,0.5,367000000,16.12070103,267000000,93.54094279
1867,C5,31.095,0.5,365000000,16.47597897,265000000,98.25323392
1868,C5,32.09,0.5,364000000,16.87147016,264000000,100.8536732
1869,C5,33.085,0.5,363000000,17.241067,263000000,104.2342488
1870,C5,34.08,0.5,362000000,17.60027391,262000000,108.640863
1871,C5,35.075,0.5,361000000,17.95970648,261000000,111.909633
1872,C5,36.07,0.5,360000000,18.32428926,260000000,109.2543915
1873,C5,37.065,0.5,359000000,18.6920487,259000000,105.8877509
1874,C5,38.06,0.5,358000000,19.05218193,258000000,103.5177207
1875,C5,39.055,0.5,357000000,19.38244109,257000000,101.845666
1876,C5,40.05,0.5,357000000,19.66280304,257000000,101.4597056
1877,C5,41.045,0.5,356000000,20.13718831,256000000,100.4489926
1878,C5,42.04,0.5,355000000,20.5455802,255000000,99.70598406
1879,C5,43.035,0.5,354000000,20.80519938,254000000,99.0595135
1880,C5,44.03,0.5,354000000,21.27095206,254000000,99.00132565
1881,C5,45.025,0.5,353000000,21.68998547,253000000,98.72248311
1882,C5,46.02,0.5,353000000,21.92413018,253000000,98.49444703
1883,C5,47.015,0.5,352000000,22.52076221,252000000,98.55616733
1884,C5,48.01,0.5,351000000,22.60687687,251000000,98.2266548
1885,C5,49.005,0.5,351000000,23.35930202,251000000,98.57818883
1886,C5,50,0.5,351000000,23.38474277,251000000,98.23140796
1887,C5,0.25,1,388000000,-10.77634352,288000000,46.09833016
1888,C5,1.245,1,388000000,-11.59372824,288000000,46.0193175
1889,C5,2.24,1,387000000,-12.56921183,287000000,48.46222446
1890,C5,3.235,1,607000000,-9.905542427,507000000,20.52043367
1891,C5,4.23,1,560000000,-5.446584981,460000000,24.04135811
1892,C5,5.225,1,528000000,-2.046858089,428000000,23.94761172
1893,C5,6.22,1,505000000,-0.195143578,405000000,24.50116274
1894,C5,7.215,1,487000000,0.104106052,387000000,25.34295542
1895,C5,8.21,1,473000000,1.252941119,373000000,28.82618148
1896,C5,9.205,1,461000000,2.811434385,361000000,33.58290125
1897,C5,10.2,1,452000000,4.263783281,352000000,39.09008999
1898,C5,11.195,1,444000000,5.498253619,344000000,44.46099475
1899,C5,12.19,1,436000000,6.597026356,336000000,49.17048795
1900,C5,13.185,1,430000000,7.571403605,330000000,54.36064764
1901,C5,14.18,1,425000000,8.426603798,325000000,59.81648262
1902,C5,15.175,1,420000000,9.200969645,320000000,64.76128484
1903,C5,16.17,1,416000000,9.877812586,316000000,70.47626962
1904,C5,17.165,1,412000000,10.51231473,312000000,75.69915256
1905,C5,18.16,1,408000000,11.08788815,308000000,79.9911896
1906,C5,19.155,1,405000000,11.60912837,305000000,86.09891552
1907,C5,20.15,1,402000000,12.0832554,302000000,91.03820815
1908,C5,21.145,1,399000000,12.50066769,299000000,94.71896254
1909,C5,22.14,1,397000000,12.93026182,297000000,95.23764703
1910,C5,23.135,1,395000000,13.30695612,295000000,94.72662456
1911,C5,24.13,1,393000000,13.66333086,293000000,95.54433776
1912,C5,25.125,1,391000000,14.01196048,291000000,97.58850878
1913,C5,26.12,1,389000000,14.34764409,289000000,100.8846152
1914,C5,27.115,1,387000000,14.64708793,287000000,105.9018705
1915,C5,28.11,1,386000000,14.97272162,286000000,107.3857547
1916,C5,29.105,1,384000000,15.25705958,284000000,114.3431564
1917,C5,30.1,1,383000000,15.58144076,283000000,110.4738999
1918,C5,31.095,1,382000000,15.86546572,282000000,106.4393713
1919,C5,32.09,1,381000000,16.13018761,281000000,103.4311775
1920,C5,33.085,1,379000000,16.40156,279000000,101.3583605
1921,C5,34.08,1,378000000,16.69523925,278000000,99.93180386
1922,C5,35.075,1,377000000,16.97257658,277000000,98.839579
1923,C5,36.07,1,377000000,17.24797006,277000000,97.42991901
1924,C5,37.065,1,376000000,17.56229652,276000000,96.77863827
1925,C5,38.06,1,375000000,17.87812284,275000000,96.32505756
1926,C5,39.055,1,374000000,18.17443627,274000000,96.01545028
1927,C5,40.05,1,373000000,18.41812455,273000000,95.79260631
1928,C5,41.045,1,373000000,18.66683451,273000000,94.95005136
1929,C5,42.04,1,372000000,19.02986905,272000000,95.01080339
1930,C5,43.035,1,371000000,19.26674165,271000000,95.0454259
1931,C5,44.03,1,371000000,19.5450306,271000000,94.44310382
1932,C5,45.025,1,370000000,19.88733821,270000000,94.69565738
1933,C5,46.02,1,370000000,20.04062493,270000000,94.09027945
1934,C5,47.015,1,369000000,20.47694754,269000000,94.52909687
1935,C5,48.01,1,369000000,20.57420633,269000000,93.9598394
1936,C5,49.005,1,368000000,21.06323137,268000000,94.52943976
1937,C5,50,1,368000000,21.17952189,268000000,94.050893
1938,C5,0.25,1.5,406000000,-10.59788229,306000000,53.7911269
1939,C5,1.245,1.5,405000000,-11.42089877,305000000,52.12181078
1940,C5,2.24,1.5,405000000,-12.40833191,305000000,51.86197076
1941,C5,3.235,1.5,616000000,-8.144552136,516000000,19.43252434
1942,C5,4.23,1.5,570000000,-3.826303463,470000000,24.06893371
1943,C5,5.225,1.5,538000000,-0.505105842,438000000,23.43361325
1944,C5,6.22,1.5,516000000,1.722674214,416000000,24.67111295
1945,C5,7.215,1.5,499000000,2.229244059,399000000,26.2216329
1946,C5,8.21,1.5,486000000,2.269847313,386000000,28.98638162
1947,C5,9.205,1.5,474000000,3.256729971,374000000,33.20570481
1948,C5,10.2,1.5,465000000,4.559357476,365000000,38.18125173
1949,C5,11.195,1.5,457000000,5.78204099,357000000,42.99281735
1950,C5,12.19,1.5,450000000,6.853770651,350000000,47.55654721
1951,C5,13.185,1.5,444000000,7.784088358,344000000,51.92570339
1952,C5,14.18,1.5,439000000,8.596048116,339000000,56.18625459
1953,C5,15.175,1.5,434000000,9.301053944,334000000,60.13396877
1954,C5,16.17,1.5,430000000,9.930966438,330000000,64.11272329
1955,C5,17.165,1.5,426000000,10.4700346,326000000,67.87343521
1956,C5,18.16,1.5,423000000,10.97917802,323000000,71.82552943
1957,C5,19.155,1.5,420000000,11.42297105,320000000,75.69105713
1958,C5,20.15,1.5,417000000,11.81809363,317000000,79.56118168
1959,C5,21.145,1.5,415000000,12.18582697,315000000,83.85727698
1960,C5,22.14,1.5,412000000,12.51723286,312000000,88.2678557
1961,C5,23.135,1.5,410000000,12.84521399,310000000,93.51242458
1962,C5,24.13,1.5,408000000,13.14476595,308000000,100.1329091
1963,C5,25.125,1.5,406000000,13.41817985,306000000,107.272228
1964,C5,26.12,1.5,405000000,13.70129668,305000000,108.4472691
1965,C5,27.115,1.5,403000000,13.97768646,303000000,103.0186431
1966,C5,28.11,1.5,402000000,14.21693466,302000000,103.6203092
1967,C5,29.105,1.5,400000000,14.48163629,300000000,100.3262537
1968,C5,30.1,1.5,399000000,14.73815075,299000000,101.4373668
1969,C5,31.095,1.5,398000000,14.97029779,298000000,102.5360529
1970,C5,32.09,1.5,397000000,15.19336626,297000000,103.4158391
1971,C5,33.085,1.5,396000000,15.41792987,296000000,103.9120273
1972,C5,34.08,1.5,395000000,15.65007323,295000000,104.0190809
1973,C5,35.075,1.5,394000000,15.89138533,294000000,103.883288
1974,C5,36.07,1.5,393000000,16.13851972,293000000,103.6768749
1975,C5,37.065,1.5,392000000,16.38224423,292000000,103.5109213
1976,C5,38.06,1.5,391000000,16.60608707,291000000,103.4250907
1977,C5,39.055,1.5,390000000,16.78505051,290000000,103.4043664
1978,C5,40.05,1.5,390000000,17.01760976,290000000,101.0318032
1979,C5,41.045,1.5,389000000,17.27758283,289000000,101.4657591
1980,C5,42.04,1.5,388000000,17.4368807,288000000,101.951103
1981,C5,43.035,1.5,388000000,17.68839516,288000000,99.46494202
1982,C5,44.03,1.5,387000000,17.91201436,287000000,100.2761889
1983,C5,45.025,1.5,387000000,18.07660951,287000000,98.08532191
1984,C5,46.02,1.5,386000000,18.35014244,286000000,99.09543685
1985,C5,47.015,1.5,386000000,18.48124745,286000000,97.24600825
1986,C5,48.01,1.5,385000000,18.76832364,285000000,98.375838
1987,C5,49.005,1.5,385000000,18.91917295,285000000,96.82724574
1988,C5,50,1.5,384000000,19.15490052,284000000,97.99611372
1989,C5,0.25,2,422000000,-10.56935032,322000000,40.5505739
1990,C5,1.245,2,422000000,-11.39628315,322000000,40.45333845
1991,C5,2.24,2,421000000,-12.39009562,321000000,38.82631641
1992,C5,3.235,2,625000000,-6.71393269,525000000,18.65304556
1993,C5,4.23,2,580000000,-2.53634226,480000000,24.28812421
1994,C5,5.225,2,549000000,0.69555748,449000000,23.62238904
1995,C5,6.22,2,527000000,3.029482824,427000000,24.84117228
1996,C5,7.215,2,511000000,4.04841106,411000000,27.35468516
1997,C5,8.21,2,498000000,3.948326559,398000000,30.16328019
1998,C5,9.205,2,487000000,3.8714527,387000000,33.53563837
1999,C5,10.2,2,478000000,4.501691566,378000000,37.68981
2000,C5,11.195,2,470000000,5.468474466,370000000,42.05976051
2001,C5,12.19,2,464000000,6.464016387,364000000,46.38076857
2002,C5,13.185,2,458000000,7.368962582,358000000,50.48253665
2003,C5,14.18,2,453000000,8.152946761,353000000,54.41896903
2004,C5,15.175,2,448000000,8.816439791,348000000,58.2491186
2005,C5,16.17,2,444000000,9.40659215,344000000,62.03781305
2006,C5,17.165,2,441000000,9.942783795,341000000,65.75226014
2007,C5,18.16,2,438000000,10.39145612,338000000,69.55491327
2008,C5,19.155,2,435000000,10.80049172,335000000,73.69161841
2009,C5,20.15,2,432000000,11.17036785,332000000,78.6291761
2010,C5,21.145,2,430000000,11.49091458,330000000,83.76229943
2011,C5,22.14,2,427000000,11.79701829,327000000,92.80338669
2012,C5,23.135,2,425000000,12.08642302,325000000,91.43231499
2013,C5,24.13,2,423000000,12.34867916,323000000,87.16005251
2014,C5,25.125,2,422000000,12.59888345,322000000,86.75827418
2015,C5,26.12,2,420000000,12.85920766,320000000,84.55757659
2016,C5,27.115,2,418000000,13.07263924,318000000,82.94007886
2017,C5,28.11,2,417000000,13.31923614,317000000,83.2372338
2018,C5,29.105,2,416000000,13.52314655,316000000,83.52686182
2019,C5,30.1,2,414000000,13.72400133,314000000,82.29676859
2020,C5,31.095,2,413000000,13.9477269,313000000,82.59998823
2021,C5,32.09,2,412000000,14.1567737,312000000,82.86566874
2022,C5,33.085,2,411000000,14.35614745,311000000,83.09025599
2023,C5,34.08,2,410000000,14.54630487,310000000,83.26835688
2024,C5,35.075,2,409000000,14.72288937,309000000,83.39226411
2025,C5,36.07,2,409000000,14.88189191,309000000,84.98146215
2026,C5,37.065,2,408000000,15.10068559,308000000,85.03953494
2027,C5,38.06,2,407000000,15.30119271,307000000,85.03266681
2028,C5,39.055,2,406000000,15.46009721,306000000,84.94186311
2029,C5,40.05,2,406000000,15.60350476,306000000,86.42798597
2030,C5,41.045,2,405000000,15.82475294,305000000,86.26674906
2031,C5,42.04,2,404000000,15.95211324,304000000,85.9819908
2032,C5,43.035,2,404000000,16.14162611,304000000,87.43355918
2033,C5,44.03,2,403000000,16.30407971,303000000,87.05156811
2034,C5,45.025,2,403000000,16.44885361,303000000,88.45484547
2035,C5,46.02,2,402000000,16.62490844,302000000,87.95459099
2036,C5,47.015,2,402000000,16.76551353,302000000,89.33027509
2037,C5,48.01,2,401000000,16.91621553,301000000,88.68088915
2038,C5,49.005,2,401000000,17.09091423,301000000,90.04843282
2039,C5,50,2,400000000,17.15630656,300000000,89.2046738
2040,C5,0.25,2.5,436000000,-10.74968154,336000000,32.57516164
2041,C5,1.245,2.5,436000000,-11.57646276,336000000,32.47331155
2042,C5,2.24,2.5,706000000,-11.1324537,606000000,15.81225164
2043,C5,3.235,2.5,633000000,-5.547664212,533000000,17.96813823
2044,C5,4.23,2.5,589000000,-1.510159507,489000000,23.9624441
2045,C5,5.225,2.5,559000000,1.572512769,459000000,23.76052627
2046,C5,6.22,2.5,538000000,3.89893505,438000000,25.08985322
2047,C5,7.215,2.5,522000000,5.260731159,422000000,28.22284833
2048,C5,8.21,2.5,510000000,5.561559622,410000000,31.7357361
2049,C5,9.205,2.5,500000000,5.250819812,400000000,34.94850047
2050,C5,10.2,2.5,491000000,4.995720359,391000000,38.16858931
2051,C5,11.195,2.5,484000000,5.196180349,384000000,41.68945315
2052,C5,12.19,2.5,477000000,5.76690626,377000000,45.52041225
2053,C5,13.185,2.5,472000000,6.482144535,372000000,49.33954611
2054,C5,14.18,2.5,467000000,7.200588271,367000000,53.2210592
2055,C5,15.175,2.5,462000000,7.848815254,362000000,57.28765633
2056,C5,16.17,2.5,459000000,8.428813227,359000000,60.98884096
2057,C5,17.165,2.5,455000000,8.959907796,355000000,65.54554205
2058,C5,18.16,2.5,452000000,9.414980689,352000000,70.3442557
2059,C5,19.155,2.5,449000000,9.819251572,349000000,76.8062701
2060,C5,20.15,2.5,446000000,10.1642986,346000000,84.96443507
2061,C5,21.145,2.5,444000000,10.50959823,344000000,82.2224788
2062,C5,22.14,2.5,442000000,10.81012167,342000000,78.61711276
2063,C5,23.135,2.5,440000000,11.08705986,340000000,76.33203017
2064,C5,24.13,2.5,438000000,11.34558022,338000000,74.78310129
2065,C5,25.125,2.5,436000000,11.57704579,336000000,73.63487409
2066,C5,26.12,2.5,435000000,11.81159581,335000000,73.82393595
2067,C5,27.115,2.5,433000000,12.0260746,333000000,72.96945499
2068,C5,28.11,2.5,432000000,12.24225956,332000000,73.19233799
2069,C5,29.105,2.5,431000000,12.42793062,331000000,73.38071952
2070,C5,30.1,2.5,429000000,12.60315607,329000000,72.64554824
2071,C5,31.095,2.5,428000000,12.79756865,328000000,72.82955728
2072,C5,32.09,2.5,427000000,12.97714632,327000000,72.98115636
2073,C5,33.085,2.5,426000000,13.14337871,326000000,73.10049539
2074,C5,34.08,2.5,425000000,13.29357521,325000000,73.1844469
2075,C5,35.075,2.5,425000000,13.46868102,325000000,74.10323938
2076,C5,36.07,2.5,424000000,13.64394277,324000000,74.15539007
2077,C5,37.065,2.5,423000000,13.80037949,323000000,74.17019304
2078,C5,38.06,2.5,422000000,13.91993081,322000000,74.13144842
2079,C5,39.055,2.5,422000000,14.06789422,322000000,74.93069323
2080,C5,40.05,2.5,421000000,14.22986646,321000000,74.87864563
2081,C5,41.045,2.5,420000000,14.31446554,320000000,74.73824321
2082,C5,42.04,2.5,420000000,14.49172612,320000000,75.50230981
2083,C5,43.035,2.5,419000000,14.59661043,319000000,75.33228694
2084,C5,44.03,2.5,419000000,14.73689143,319000000,76.03266737
2085,C5,45.025,2.5,418000000,14.84453793,318000000,75.8193633
2086,C5,46.02,2.5,418000000,14.97991157,318000000,76.48534283
2087,C5,47.015,2.5,417000000,15.06002218,317000000,76.20362936
2088,C5,48.01,2.5,417000000,15.21903599,317000000,76.86172006
2089,C5,49.005,2.5,417000000,15.24068733,317000000,77.39438047
2090,C5,50,2.5,416000000,15.43535184,316000000,77.14775562
2091,C5,0.25,3,449000000,-11.23680694,349000000,27.4578315
2092,C5,1.245,3,449000000,-12.06255005,349000000,27.35216253
2093,C5,2.24,3,713000000,-10.03328487,613000000,15.29955144
2094,C5,3.235,3,642000000,-4.595569151,542000000,17.59961277
2095,C5,4.23,3,599000000,-0.697389946,499000000,23.22992458
2096,C5,5.225,3,570000000,2.254408191,470000000,24.56532008
2097,C5,6.22,3,549000000,4.463146861,449000000,25.54359873
2098,C5,7.215,3,533000000,5.914317823,433000000,29.01492232
2099,C5,8.21,3,521000000,6.590569733,421000000,33.06933711
2100,C5,9.205,3,512000000,6.598703047,412000000,36.58409503
2101,C5,10.2,3,504000000,6.269583155,404000000,39.67327087
2102,C5,11.195,3,497000000,5.906857178,397000000,42.60881655
2103,C5,12.19,3,491000000,5.734871356,391000000,45.64065056
2104,C5,13.185,3,485000000,5.832804502,385000000,49.10973812
2105,C5,14.18,3,481000000,6.162448652,381000000,52.56031477
2106,C5,15.175,3,476000000,6.625857762,376000000,56.97068074
2107,C5,16.17,3,472000000,7.106467546,372000000,61.88287726
2108,C5,17.165,3,469000000,7.594481587,369000000,67.28471722
2109,C5,18.16,3,466000000,8.041856452,366000000,74.94936979
2110,C5,19.155,3,463000000,8.455777891,363000000,76.94766681
2111,C5,20.15,3,461000000,8.817033898,361000000,73.29620792
2112,C5,21.145,3,458000000,9.174206806,358000000,69.27150448
2113,C5,22.14,3,456000000,9.491379284,356000000,67.94502078
2114,C5,23.135,3,454000000,9.779907746,354000000,66.97243904
2115,C5,24.13,3,452000000,10.03932225,352000000,66.21253867
2116,C5,25.125,3,451000000,10.28827317,351000000,66.41927246
2117,C5,26.12,3,449000000,10.52524511,349000000,65.82767371
2118,C5,27.115,3,448000000,10.7383679,348000000,66.02419991
2119,C5,28.11,3,446000000,10.92697638,346000000,65.49320051
2120,C5,29.105,3,445000000,11.13308861,345000000,65.68016983
2121,C5,30.1,3,444000000,11.31885545,344000000,65.83478588
2122,C5,31.095,3,443000000,11.49137455,343000000,65.96328319
2123,C5,32.09,3,442000000,11.65401551,342000000,66.06875042
2124,C5,33.085,3,441000000,11.80658718,341000000,66.15119485
2125,C5,34.08,3,440000000,11.94533352,340000000,66.20744188
2126,C5,35.075,3,439000000,12.06280188,339000000,66.23091425
2127,C5,36.07,3,439000000,12.21919082,339000000,66.85849516
2128,C5,37.065,3,438000000,12.36213186,338000000,66.87002104
2129,C5,38.06,3,437000000,12.46833865,337000000,66.83642682
2130,C5,39.055,3,437000000,12.5825959,337000000,67.37247858
2131,C5,40.05,3,436000000,12.71805937,336000000,67.33478291
2132,C5,41.045,3,435000000,12.77937803,335000000,67.21867315
2133,C5,42.04,3,435000000,12.93235054,335000000,67.74381989
2134,C5,43.035,3,434000000,12.9977647,334000000,67.60417299
2135,C5,44.03,3,434000000,13.13098627,334000000,68.08612581
2136,C5,45.025,3,433000000,13.18190527,333000000,67.90785492
2137,C5,46.02,3,433000000,13.31954628,333000000,68.37087154
2138,C5,47.015,3,433000000,13.34830275,333000000,68.72601715
2139,C5,48.01,3,432000000,13.49026248,332000000,68.59445062
2140,C5,49.005,3,432000000,13.55243038,332000000,68.95949031
2141,C5,50,3,431000000,13.62201306,331000000,68.74026266
2142,C5,0.25,3.5,461000000,-12.14904754,361000000,23.26205902
2143,C5,1.245,3.5,461000000,-12.97306015,361000000,23.15305481
2144,C5,2.24,3.5,721000000,-9.126418969,621000000,14.99689012
2145,C5,3.235,3.5,651000000,-3.839872305,551000000,17.3166168
2146,C5,4.23,3.5,609000000,-0.096630521,509000000,22.13218678
2147,C5,5.225,3.5,580000000,2.723058006,480000000,25.14272993
2148,C5,6.22,3.5,560000000,4.80230248,460000000,26.32637894
2149,C5,7.215,3.5,544000000,6.229795789,444000000,29.87762527
2150,C5,8.21,3.5,533000000,7.065065019,433000000,34.08553207
2151,C5,9.205,3.5,523000000,7.39805392,423000000,38.01528056
2152,C5,10.2,3.5,516000000,7.326520003,416000000,41.2612212
2153,C5,11.195,3.5,509000000,7.070121981,409000000,44.40170978
2154,C5,12.19,3.5,504000000,6.691946796,404000000,47.15135804
2155,C5,13.185,3.5,499000000,6.372478401,399000000,50.17769648
2156,C5,14.18,3.5,494000000,6.163159756,394000000,53.84963548
2157,C5,15.175,3.5,490000000,6.092390694,390000000,58.03533948
2158,C5,16.17,3.5,486000000,6.15522323,386000000,64.16106012
2159,C5,17.165,3.5,483000000,6.347773966,383000000,71.53154927
2160,C5,18.16,3.5,480000000,6.605739305,380000000,70.7681784
2161,C5,19.155,3.5,477000000,6.910280543,377000000,65.70117462
2162,C5,20.15,3.5,474000000,7.218271495,374000000,62.68426571
2163,C5,21.145,3.5,472000000,7.542578347,372000000,61.68830785
2164,C5,22.14,3.5,470000000,7.847886065,370000000,60.93798031
2165,C5,23.135,3.5,468000000,8.138084769,368000000,60.34886111
2166,C5,24.13,3.5,466000000,8.405268078,366000000,59.86045381
2167,C5,25.125,3.5,465000000,8.65915646,365000000,60.08191897
2168,C5,26.12,3.5,463000000,8.90172193,363000000,59.67055042
2169,C5,27.115,3.5,462000000,9.125788621,362000000,59.86419166
2170,C5,28.11,3.5,461000000,9.32042184,361000000,60.0187173
2171,C5,29.105,3.5,459000000,9.510291368,359000000,59.62460724
2172,C5,30.1,3.5,458000000,9.696550526,358000000,59.76211713
2173,C5,31.095,3.5,457000000,9.86543126,357000000,59.87185498
2174,C5,32.09,3.5,456000000,10.01791044,356000000,59.9553075
2175,C5,33.085,3.5,456000000,10.15822787,356000000,60.49893657
2176,C5,34.08,3.5,455000000,10.31330629,355000000,60.55368795
2177,C5,35.075,3.5,454000000,10.45563004,354000000,60.58800455
2178,C5,36.07,3.5,453000000,10.57550725,353000000,60.59325876
2179,C5,37.065,3.5,453000000,10.66110468,353000000,61.01713571
2180,C5,38.06,3.5,452000000,10.80463799,352000000,61.02007982
2181,C5,39.055,3.5,451000000,10.9046465,351000000,60.97603529
2182,C5,40.05,3.5,451000000,10.99148505,351000000,61.35988132
2183,C5,41.045,3.5,450000000,11.1058845,350000000,61.30901166
2184,C5,42.04,3.5,450000000,11.16223054,350000000,61.64199375
2185,C5,43.035,3.5,449000000,11.28212466,349000000,61.57830114
2186,C5,44.03,3.5,449000000,11.32968282,349000000,61.88275314
2187,C5,45.025,3.5,448000000,11.43925038,348000000,61.79339928
2188,C5,46.02,3.5,448000000,11.49565675,348000000,62.08773784
2189,C5,47.015,3.5,447000000,11.57199799,347000000,61.95278888
2190,C5,48.01,3.5,447000000,11.6520784,347000000,62.25273926
2191,C5,49.005,3.5,446000000,11.66480271,346000000,62.04466947
2192,C5,50,3.5,446000000,11.78107678,346000000,62.36373607
2193,C5,0.25,4,531000000,-12.80805305,431000000,9.414632218
2194,C5,1.245,4,529000000,-13.79661603,429000000,9.988152221
2195,C5,2.24,4,728000000,-8.363734488,628000000,14.62309223
2196,C5,3.235,4,659000000,-3.243096989,559000000,16.93957469
