Ref,Val,T12,fpeak,gain,fimg,img,fhimg,himg
C202,19.155,4.5,490000000,8.436482521,390000000,49.37613231,440000000,37.47613465
C202,18.16,4.5,490000000,8.405109154,390000000,49.38843501,440000000,37.46736523
C202,17.165,4.5,490000000,8.370000199,390000000,49.4033259,440000000,37.4579643
C202,16.17,4.5,490000000,8.330452489,390000000,49.42145412,440000000,37.4478846
C202,15.175,4.5,490000000,8.285576175,390000000,49.44367034,440000000,37.43708378
C202,7.215,3.5,462000000,10.15436766,362000000,57.96286218,412000000,37.42966438
C202,14.18,4.5,490000000,8.234228933,390000000,49.47110301,440000000,37.42553169
C202,13.185,4.5,490000000,8.174920482,390000000,49.50526906,440000000,37.4132232
C202,4.23,4,476000000,7.420953931,376000000,54.51539533,426000000,37.40571565
C202,4.23,4.5,490000000,6.357497109,390000000,51.04849864,440000000,37.40095448
C202,12.19,4.5,490000000,8.105670653,390000000,49.54823721,440000000,37.4002008
C202,11.195,4.5,490000000,8.023792608,390000000,49.60287313,440000000,37.38659459
C202,8.21,3.5,462000000,10.31237486,362000000,57.6532334,412000000,37.37582138
C202,10.2,4.5,490000000,7.925551223,390000000,49.67321383,440000000,37.37269442
C202,9.205,4.5,490000000,7.805604943,390000000,49.76504967,440000000,37.35908262
C202,5.225,4.5,490000000,6.863936793,390000000,50.59449885,440000000,37.35261023
C202,8.21,4.5,490000000,7.656054479,390000000,49.88684414,440000000,37.34688493
C202,9.205,3.5,462000000,10.43562958,362000000,57.40883717,412000000,37.34006315
C202,7.215,4.5,490000000,7.464737759,390000000,50.05120733,440000000,37.33826079
C202,6.22,4.5,490000000,7.211982371,390000000,50.27727261,440000000,37.33739753
C202,10.2,3.5,462000000,10.53434701,362000000,57.21292945,412000000,37.31598959
C202,6.22,3,448000000,11.50141108,348000000,64.30948914,398000000,37.30808795
C202,11.195,3.5,462000000,10.6151249,362000000,57.05366525,412000000,37.29967105
C202,12.19,3.5,462000000,10.68240592,362000000,56.92252677,412000000,37.28861781
C202,50,4,476000000,9.669571799,376000000,51.93559468,426000000,37.28201649
C202,13.185,3.5,462000000,10.7392867,362000000,56.81329004,412000000,37.28120818
C202,49.005,4,476000000,9.665551634,376000000,51.93699805,426000000,37.28046921
C202,26.12,3.5,462000000,11.07838349,362000000,56.22496359,412000000,37.2802806
C202,5.225,4,476000000,7.889371542,376000000,53.9369577,426000000,37.27923424
C202,48.01,4,476000000,9.66136278,376000000,51.93849499,426000000,37.27886801
C202,25.125,3.5,462000000,11.0649285,362000000,56.24519657,412000000,37.27871687
C202,47.015,4,476000000,9.656994405,376000000,51.94009356,426000000,37.27721013
C202,24.13,3.5,462000000,11.05033899,362000000,56.26751977,412000000,37.27718614
C202,14.18,3.5,462000000,10.78798928,362000000,56.72133729,412000000,37.27635993
C202,23.135,3.5,462000000,11.03446571,362000000,56.29224383,412000000,37.27571286
C202,46.02,4,476000000,9.65243473,376000000,51.94180271,426000000,37.27549259
C202,22.14,3.5,462000000,11.01713215,362000000,56.31973999,412000000,37.27432926
C202,45.025,4,476000000,9.647670922,376000000,51.94363239,426000000,37.27371225
C202,15.175,3.5,462000000,10.83014813,362000000,56.64319281,412000000,37.27333537
C202,21.145,3.5,462000000,10.99812797,362000000,56.35045491,412000000,37.27307802
C202,20.15,3.5,462000000,10.97720064,362000000,56.38492974,412000000,37.27201581
C202,44.03,4,476000000,9.642688977,376000000,51.94559363,426000000,37.27186574
C202,16.17,3.5,462000000,10.86699149,362000000,56.57620505,412000000,37.27162224
C202,19.155,3.5,462000000,10.95404424,362000000,56.42382509,412000000,37.27121825
C202,17.165,3.5,462000000,10.89945973,362000000,56.51832572,412000000,37.27085901
C202,18.16,3.5,462000000,10.92828468,362000000,56.46795398,412000000,37.27078686
C202,43.035,4,476000000,9.637473583,376000000,51.94769877,426000000,37.26994945
C202,42.04,4,476000000,9.632007959,376000000,51.94996156,426000000,37.26795954
C202,41.045,4,476000000,9.62627368,376000000,51.95239745,426000000,37.26589188
C202,40.05,4,476000000,9.620250472,376000000,51.95502374,426000000,37.26374209
C202,39.055,4,476000000,9.613915967,376000000,51.95785994,426000000,37.26150545
C202,38.06,4,476000000,9.607245433,376000000,51.96092806,426000000,37.25917692
C202,37.065,4,476000000,9.600211451,376000000,51.96425303,426000000,37.25675111
C202,36.07,4,476000000,9.59278354,376000000,51.96786315,426000000,37.25422226
C202,35.075,4,476000000,9.584927721,376000000,51.97179065,426000000,37.25158421
C202,34.08,4,476000000,9.576605996,376000000,51.97607237,426000000,37.24883036
C202,33.085,4,476000000,9.567775743,376000000,51.98075055,426000000,37.24595371
C202,32.09,4,476000000,9.558388986,376000000,51.9858738,426000000,37.24294679
C202,31.095,4,476000000,9.548391533,376000000,51.99149829,426000000,37.23980167
C202,30.1,4,476000000,9.537721937,376000000,51.99768914,426000000,37.23650998
C202,29.105,4,476000000,9.526310243,376000000,52.00452226,426000000,37.23306291
C202,28.11,4,476000000,9.514076464,376000000,52.01208642,426000000,37.22945127
C202,27.115,4,476000000,9.500928723,376000000,52.02048602,426000000,37.22566559
C202,26.12,4,476000000,9.486760965,376000000,52.02984443,426000000,37.22169622
C202,25.125,4,476000000,9.471450116,376000000,52.04030819,426000000,37.21753359
C202,24.13,4,476000000,9.454852548,376000000,52.05205244,426000000,37.21316849
C202,6.22,4,476000000,8.21098011,376000000,53.51745722,426000000,37.21071821
C202,23.135,4,476000000,9.436799602,376000000,52.06528768,426000000,37.20859261
C202,22.14,4,476000000,9.417091919,376000000,52.08026866,426000000,37.20379923
C202,3.235,2,419000000,12.56219764,319000000,85.36093996,369000000,37.20176347
C202,21.145,4,476000000,9.395492144,376000000,52.09730578,426000000,37.19878427
C202,20.15,4,476000000,9.371715459,376000000,52.11678008,426000000,37.19354793
C202,19.155,4,476000000,9.345417152,376000000,52.13916312,426000000,37.18809698
C202,7.215,3,448000000,11.69399794,348000000,63.83606565,398000000,37.18553238
C202,18.16,4,476000000,9.316176084,376000000,52.16504344,426000000,37.18244821
C202,17.165,4,476000000,9.283472372,376000000,52.19516252,426000000,37.17663368
C202,7.215,4,476000000,8.444536674,376000000,53.20732371,426000000,37.17386506
C202,16.17,4,476000000,9.246656828,376000000,52.23046383,426000000,37.17070858
C202,15.175,4,476000000,9.204908361,376000000,52.27216086,426000000,37.16476329
C202,14.18,4,476000000,9.157173463,376000000,52.32183268,426000000,37.15894211
C202,8.21,4,476000000,8.621406056,376000000,52.97360162,426000000,37.15490957
C202,13.185,4,476000000,9.102078382,376000000,52.38156005,426000000,37.15347299
C202,12.19,4,476000000,9.037798555,376000000,52.4541222,426000000,37.14871527
C202,9.205,4,476000000,8.759761782,376000000,52.7942302,426000000,37.14635316
C202,11.195,4,476000000,8.961859078,376000000,52.54328581,426000000,37.14523845
C202,10.2,4,476000000,8.870820037,376000000,52.65423612,426000000,37.14395528
C202,8.21,3,448000000,11.83874404,348000000,63.45993809,398000000,37.1010511
C202,3.235,1.5,403000000,13.4802127,303000000,103.3530982,353000000,37.09004852
C202,9.205,3,448000000,11.95130055,348000000,63.15644093,398000000,37.04120271
C202,10.2,3,448000000,12.0412185,348000000,62.90807433,398000000,36.9978103
C202,11.195,3,448000000,12.11463901,348000000,62.70221501,398000000,36.96572621
C202,12.19,3,448000000,12.17568169,348000000,62.52960888,398000000,36.94160763
C202,13.185,3,448000000,12.22720881,348000000,62.38336653,398000000,36.92322262
C202,14.18,3,448000000,12.27126854,348000000,62.2582843,398000000,36.9090437
C202,15.175,3,448000000,12.30936385,348000000,62.15037839,398000000,36.89800221
C202,16.17,3,448000000,12.34262178,348000000,62.05656033,398000000,36.8893357
C202,17.165,3,448000000,12.37190361,348000000,61.97440774,398000000,36.88249055
C202,18.16,3,448000000,12.39787851,348000000,61.90199993,398000000,36.87705841
C202,19.155,3,448000000,12.42107408,348000000,61.83779867,398000000,36.8727338
C202,20.15,3,448000000,12.44191178,348000000,61.78056045,398000000,36.86928525
C202,21.145,3,448000000,12.46073229,348000000,61.72927129,398000000,36.86653532
C202,22.14,3,448000000,12.47781387,348000000,61.68309759,398000000,36.86434657
C202,23.135,3,448000000,12.49338602,348000000,61.64134894,398000000,36.86261151
C202,24.13,3,448000000,12.50763969,348000000,61.60344944,398000000,36.86124533
C202,25.125,3,448000000,12.520735,348000000,61.56891552,398000000,36.86018061
C202,26.12,3,448000000,12.53280722,348000000,61.53733869,398000000,36.85936331
C202,27.115,3,448000000,12.54397141,348000000,61.50837182,398000000,36.85874988
C202,28.11,3,448000000,12.55432604,348000000,61.48171835,398000000,36.85830496
C202,29.105,3,448000000,12.56395587,348000000,61.45712363,398000000,36.85799971
C202,34.08,3,448000000,12.60349551,348000000,61.35827389,398000000,36.85787019
C202,30.1,3,448000000,12.57293424,348000000,61.43436791,398000000,36.85781046
C202,33.085,3,448000000,12.59655957,348000000,61.37534976,398000000,36.85775989
C202,31.095,3,448000000,12.58132496,348000000,61.41326075,398000000,36.85771772
C202,32.09,3,448000000,12.58918376,348000000,61.39363633,398000000,36.85770533
C202,5.225,2.5,434000000,12.47919528,334000000,72.77474438,384000000,36.70139496
C202,4.23,2,419000000,13.15771091,319000000,84.22954828,369000000,36.58860994
C202,6.22,2.5,434000000,12.73877312,334000000,72.11641408,384000000,36.47910793
C202,50,3.5,463000000,11.24802101,363000000,56.72023752,413000000,36.45752118
C202,49.005,3.5,463000000,11.24427301,363000000,56.7236568,413000000,36.45636721
C202,48.01,3.5,463000000,11.24036789,363000000,56.72725717,413000000,36.45517731
C202,47.015,3.5,463000000,11.23629557,363000000,56.73105244,413000000,36.45394997
C202,46.02,3.5,463000000,11.23204508,363000000,56.73505779,413000000,36.45268358
C202,45.025,3.5,463000000,11.22760449,363000000,56.73928993,413000000,36.45137648
C202,44.03,3.5,463000000,11.22296075,363000000,56.74376733,413000000,36.45002694
C202,43.035,3.5,463000000,11.21809962,363000000,56.74851042,413000000,36.44863315
C202,42.04,3.5,463000000,11.21300549,363000000,56.75354185,413000000,36.44719325
C202,41.045,3.5,463000000,11.20766122,363000000,56.75888677,413000000,36.44570533
C202,40.05,3.5,463000000,11.20204795,363000000,56.76457325,413000000,36.44416742
C202,39.055,3.5,463000000,11.19614485,363000000,56.77063259,413000000,36.44257749
C202,38.06,3.5,463000000,11.18992894,363000000,56.77709987,413000000,36.44093353
C202,37.065,3.5,463000000,11.18337471,363000000,56.78401447,413000000,36.4392335
C202,36.07,3.5,463000000,11.1764538,363000000,56.79142074,413000000,36.43747539
C202,35.075,3.5,463000000,11.16913461,363000000,56.79936876,413000000,36.43565726
C202,34.08,3.5,463000000,11.16138181,363000000,56.80791532,413000000,36.43377728
C202,33.085,3.5,463000000,11.15315576,363000000,56.81712493,413000000,36.43183382
C202,32.09,3.5,463000000,11.14441186,363000000,56.82707124,413000000,36.42982551
C202,31.095,3.5,463000000,11.1350997,363000000,56.83783856,413000000,36.42775138
C202,30.1,3.5,463000000,11.12516217,363000000,56.84952381,413000000,36.42561102
C202,29.105,3.5,463000000,11.11453423,363000000,56.86223889,413000000,36.42340476
C202,28.11,3.5,463000000,11.10314152,363000000,56.87611352,413000000,36.42113396
C202,27.115,3.5,463000000,11.09089864,363000000,56.89129877,413000000,36.41880139
C202,3.235,1,387000000,14.14652966,287000000,107.3745617,337000000,36.38619478
C202,4.23,1.5,403000000,14.04284516,303000000,102.2024627,353000000,36.37674098
C202,2.24,0.5,371000000,13.52122518,271000000,90.66037121,321000000,36.33836372
C202,7.215,2.5,434000000,12.92525153,334000000,71.59249096,384000000,36.32732674
C202,8.21,2.5,434000000,13.06531273,334000000,71.1686453,384000000,36.22035991
C202,5.225,2,419000000,13.52608133,319000000,83.35048011,369000000,36.18939337
C202,9.205,2.5,434000000,13.17417337,334000000,70.82068431,384000000,36.1428721
C202,10.2,2.5,434000000,13.26110737,334000000,70.53124215,384000000,36.08538862
C202,50,3,449000000,12.68243259,349000000,62.06400626,399000000,36.05958595
C202,49.005,3,449000000,12.67900908,349000000,62.07041117,399000000,36.05894838
C202,48.01,3,449000000,12.67544183,349000000,62.07712151,399000000,36.05829783
C202,47.015,3,449000000,12.67172159,349000000,62.08415888,399000000,36.05763434
C202,46.02,3,449000000,12.66783832,349000000,62.09154691,399000000,36.056958
C202,45.025,3,449000000,12.66378108,349000000,62.09931152,399000000,36.056269
C202,44.03,3,449000000,12.65953791,349000000,62.10748115,399000000,36.05556763
C202,43.035,3,449000000,12.65509576,349000000,62.11608712,399000000,36.05485432
C202,42.04,3,449000000,12.6504403,349000000,62.12516393,399000000,36.05412965
C202,41.045,3,449000000,12.64555582,349000000,62.13474976,399000000,36.05339441
C202,40.05,3,449000000,12.64042501,349000000,62.14488684,399000000,36.05264961
C202,39.055,3,449000000,12.63502879,349000000,62.15562209,399000000,36.05189655
C202,38.06,3,449000000,12.62934603,349000000,62.16700775,399000000,36.05113688
C202,37.065,3,449000000,12.62335334,349000000,62.17910207,399000000,36.05037264
C202,36.07,3,449000000,12.61702468,349000000,62.19197028,399000000,36.04960641
C202,35.075,3,449000000,12.61033104,349000000,62.20568555,399000000,36.04884136
C202,11.195,2.5,434000000,13.33207181,334000000,70.28762756,384000000,36.0418609
C202,12.19,2.5,434000000,13.39105984,334000000,70.08040804,384000000,36.00831008
C202,13.185,2.5,434000000,13.44084412,334000000,69.90246312,384000000,35.98204712
C202,14.18,2.5,434000000,13.48340777,334000000,69.74834013,384000000,35.96121015
C202,15.175,2.5,434000000,13.52020544,334000000,69.61380825,384000000,35.9444818
C202,16.17,2.5,434000000,13.55232758,334000000,69.4955447,384000000,35.93091167
C202,6.22,2,419000000,13.77452691,319000000,82.65355022,369000000,35.92023243
C202,17.165,2.5,434000000,13.58060725,334000000,69.39091062,384000000,35.91980207
C202,18.16,2.5,434000000,13.60569157,334000000,69.29778861,384000000,35.9106327
C202,19.155,2.5,434000000,13.62809064,334000000,69.21446349,384000000,35.90300999
C202,5.225,1.5,403000000,14.38715,303000000,101.301637,353000000,35.89955359
C202,20.15,2.5,434000000,13.64821189,334000000,69.13953355,384000000,35.89663241
C202,21.145,2.5,434000000,13.66638459,334000000,69.07184392,384000000,35.89126616
C202,22.14,2.5,434000000,13.68287766,334000000,69.01043583,384000000,35.88672806
C202,23.135,2.5,434000000,13.69791286,334000000,68.95450765,384000000,35.88287314
C202,24.13,2.5,434000000,13.71167469,334000000,68.9033847,384000000,35.87958565
C202,25.125,2.5,434000000,13.72431784,334000000,68.85649564,384000000,35.8767724
C202,26.12,2.5,434000000,13.73597301,334000000,68.81335384,384000000,35.87435778
C202,27.115,2.5,434000000,13.74675133,334000000,68.77354256,384000000,35.87227999
C202,28.11,2.5,434000000,13.75674791,334000000,68.73670309,384000000,35.87048823
C202,29.105,2.5,434000000,13.76604463,334000000,68.70252519,384000000,35.86894043
C202,30.1,2.5,434000000,13.77471232,334000000,68.67073934,384000000,35.86760158
C202,31.095,2.5,434000000,13.78281261,334000000,68.64111038,384000000,35.86644241
C202,32.09,2.5,434000000,13.79039932,334000000,68.6134323,384000000,35.86543827
C202,33.085,2.5,434000000,13.7975197,334000000,68.58752396,384000000,35.86456836
C202,34.08,2.5,434000000,13.80421539,334000000,68.56322549,384000000,35.86381502
C202,35.075,2.5,434000000,13.81052321,334000000,68.5403953,384000000,35.8631632
C202,36.07,2.5,434000000,13.81647587,334000000,68.51890763,384000000,35.86260003
C202,37.065,2.5,434000000,13.82210249,334000000,68.49865039,384000000,35.86211446
C202,38.06,2.5,434000000,13.8274291,334000000,68.47952338,384000000,35.86169697
C202,39.055,2.5,434000000,13.83247904,334000000,68.4614368,384000000,35.86133934
C202,40.05,2.5,434000000,13.83727328,334000000,68.44430996,384000000,35.86103443
C202,41.045,2.5,434000000,13.84183075,334000000,68.42807012,384000000,35.86077604
C202,42.04,2.5,434000000,13.84616854,334000000,68.41265163,384000000,35.86055876
C202,43.035,2.5,434000000,13.85030213,334000000,68.39799502,384000000,35.86037788
C202,44.03,2.5,434000000,13.85424561,334000000,68.38404634,384000000,35.86022924
C202,45.025,2.5,434000000,13.85801177,334000000,68.37075653,384000000,35.86010922
C202,46.02,2.5,434000000,13.86161229,334000000,68.35808091,384000000,35.86001462
C202,47.015,2.5,434000000,13.86505786,334000000,68.34597867,384000000,35.85994261
C202,48.01,2.5,434000000,13.86835827,334000000,68.33441248,384000000,35.85989069
C202,49.005,2.5,434000000,13.87152248,334000000,68.32334815,384000000,35.85985666
C202,50,2.5,434000000,13.87455874,334000000,68.31275429,384000000,35.85983856
C202,7.215,2,419000000,13.95260533,319000000,82.0906892,369000000,35.73251137
C202,8.21,2,419000000,14.08612673,319000000,81.62860541,369000000,35.59752604
C202,6.22,1.5,403000000,14.6174854,303000000,100.5812817,353000000,35.56992967
C202,9.205,2,419000000,14.18976349,319000000,81.24377205,369000000,35.4978165
C202,10.2,2,419000000,14.27243519,319000000,80.919208,369000000,35.42241676
C202,11.195,2,419000000,14.33985954,319000000,80.64241052,369000000,35.3642233
C202,7.215,1.5,403000000,14.78154236,303000000,99.99408103,353000000,35.33492307
C202,12.19,2,419000000,14.39586271,319000000,80.40400581,369000000,35.31850106
C202,13.185,2,419000000,14.44309767,319000000,80.19685001,369000000,35.28201066
C202,14.18,2,419000000,14.48345961,319000000,80.01541767,369000000,35.25248336
C202,15.175,2,419000000,14.51833721,319000000,79.85537764,369000000,35.22829642
C202,16.17,2,419000000,14.54877057,319000000,79.71329351,369000000,35.20826687
C202,17.165,2,419000000,14.57555362,319000000,79.58640849,369000000,35.19151747
C202,18.16,2,419000000,14.59930265,319000000,79.47248857,369000000,35.17738755
C202,19.155,2,419000000,14.62050318,319000000,79.36970655,369000000,35.16537252
C202,20.15,2,419000000,14.63954276,319000000,79.27655516,369000000,35.15508203
C202,21.145,2,419000000,14.65673443,319000000,79.19178121,369000000,35.14621058
C202,22.14,2,419000000,14.67233377,319000000,79.11433516,369000000,35.13851652
C202,23.135,2,419000000,14.68655143,319000000,79.04333207,369000000,35.1318068
C202,24.13,2,419000000,14.69956261,319000000,78.97802107,369000000,35.12592583
C202,25.125,2,419000000,14.71151413,319000000,78.91776129,369000000,35.12074712
C202,26.12,2,419000000,14.72253003,319000000,78.86200275,369000000,35.11616708
C202,27.115,2,419000000,14.73271572,319000000,78.81027105,369000000,35.11210026
C202,28.11,2,419000000,14.74216141,319000000,78.76215499,369000000,35.10847567
C202,29.105,2,419000000,14.75094472,319000000,78.71729655,369000000,35.10523399
C202,30.1,2,419000000,14.75913281,319000000,78.67538267,369000000,35.10232536
C202,31.095,2,419000000,14.76678406,319000000,78.6361385,369000000,35.09970765
C202,32.09,2,419000000,14.77394948,319000000,78.59932184,369000000,35.09734507
C202,33.085,2,419000000,14.78067384,319000000,78.56471846,369000000,35.09520704
C202,34.08,2,419000000,14.78699657,319000000,78.53213825,369000000,35.09326739
C202,35.075,2,419000000,14.79295254,319000000,78.50141196,369000000,35.09150354
C202,36.07,2,419000000,14.7985727,319000000,78.47238843,369000000,35.08989599
C202,37.065,2,419000000,14.80388464,319000000,78.44493228,369000000,35.08842781
C202,38.06,2,419000000,14.808913,319000000,78.41892193,369000000,35.08708426
C202,39.055,2,419000000,14.81367986,319000000,78.39424788,369000000,35.08585245
C202,40.05,2,419000000,14.81820506,319000000,78.37081129,369000000,35.08472107
C202,41.045,2,419000000,14.82250652,319000000,78.3485227,369000000,35.08368018
C202,42.04,2,419000000,14.8266004,319000000,78.32730099,369000000,35.08272103
C202,43.035,2,419000000,14.83050136,319000000,78.30707239,369000000,35.08183583
C202,44.03,2,419000000,14.83422269,319000000,78.28776974,369000000,35.08101772
C202,45.025,2,419000000,14.83777652,319000000,78.26933169,369000000,35.08026058
C202,46.02,2,419000000,14.8411739,319000000,78.25170218,369000000,35.07955893
C202,47.015,2,419000000,14.84442491,319000000,78.2348298,369000000,35.07890792
C202,48.01,2,419000000,14.84753882,319000000,78.21866741,369000000,35.07830316
C202,49.005,2,419000000,14.8505241,319000000,78.20317163,369000000,35.07774074
C202,50,2,419000000,14.85338856,319000000,78.18830251,369000000,35.07721714
C202,3.235,0.5,371000000,14.4897593,271000000,89.17785881,321000000,35.06026915
C202,4.23,1,388000000,14.70506514,288000000,101.0778572,338000000,34.90467916
C202,8.21,1.5,404000000,14.91355346,304000000,104.7287887,354000000,34.47510486
C202,5.225,1,388000000,15.05323407,288000000,100.1997064,338000000,34.39843868
C202,9.205,1.5,404000000,15.01763755,304000000,104.3299591,354000000,34.35917771
C202,10.2,1.5,404000000,15.10086975,304000000,103.9906385,354000000,34.27075584
C202,4.23,0.5,371000000,15.01069616,271000000,88.05909501,321000000,34.21172045
C202,11.195,1.5,404000000,15.16889633,304000000,103.6987825,354000000,34.20195744
C202,12.19,1.5,404000000,15.22550574,304000000,103.4453355,354000000,34.14748559
C202,13.185,1.5,404000000,15.27333119,304000000,103.2233692,354000000,34.1036899
C202,14.18,1.5,404000000,15.31425799,304000000,103.0275001,354000000,34.06799689
C202,6.22,1,388000000,15.28931346,288000000,99.49724106,338000000,34.04736893
C202,15.175,1.5,404000000,15.3496704,304000000,102.8534861,354000000,34.03855464
C202,16.17,1.5,404000000,15.38060711,304000000,102.697943,354000000,34.01400561
C202,17.165,1.5,404000000,15.40786239,304000000,102.5581403,354000000,33.99333786
C202,18.16,1.5,404000000,15.43205374,304000000,102.4318524,354000000,33.97578554
C202,19.155,1.5,404000000,15.45366835,304000000,102.3172482,354000000,33.96076103
C202,20.15,1.5,404000000,15.47309563,304000000,102.2128087,354000000,33.94780776
C202,21.145,1.5,404000000,15.49065053,304000000,102.1172635,354000000,33.93656688
C202,22.14,1.5,404000000,15.50659046,304000000,102.0295425,354000000,33.9267534
C202,23.135,1.5,404000000,15.52112784,304000000,101.9487385,354000000,33.91813874
C202,24.13,1.5,404000000,15.53443948,304000000,101.8740777,354000000,33.91053796
C202,25.125,1.5,404000000,15.54667376,304000000,101.804896,354000000,33.90380018
C202,26.12,1.5,404000000,15.55795608,304000000,101.7406207,354000000,33.89780136
C202,27.115,1.5,404000000,15.56839313,304000000,101.6807552,354000000,33.89243881
C202,28.11,1.5,404000000,15.57807628,304000000,101.624867,354000000,33.88762693
C202,29.105,1.5,404000000,15.58708421,304000000,101.5725778,354000000,33.88329395
C202,30.1,1.5,404000000,15.59548503,304000000,101.5235553,354000000,33.87937933
C202,31.095,1.5,404000000,15.60333801,304000000,101.4775064,354000000,33.87583172
C202,32.09,1.5,404000000,15.61069495,304000000,101.4341718,354000000,33.87260738
C202,33.085,1.5,404000000,15.61760135,304000000,101.3933212,354000000,33.86966883
C202,34.08,1.5,404000000,15.6240973,304000000,101.3547493,354000000,33.86698382
C202,35.075,1.5,404000000,15.63021828,304000000,101.3182727,354000000,33.8645245
C202,36.07,1.5,404000000,15.6359958,304000000,101.283727,354000000,33.86226672
C202,37.065,1.5,404000000,15.64145794,304000000,101.2509644,354000000,33.86018942
C202,38.06,1.5,404000000,15.64662982,304000000,101.2198516,354000000,33.85827424
C202,39.055,1.5,404000000,15.65153393,304000000,101.1902683,354000000,33.85650504
C202,40.05,1.5,404000000,15.65619053,304000000,101.1621054,354000000,33.85486764
C202,41.045,1.5,404000000,15.66061787,304000000,101.135264,354000000,33.85334953
C202,42.04,1.5,404000000,15.66483246,304000000,101.1096539,354000000,33.85193963
C202,43.035,1.5,404000000,15.66884926,304000000,101.0851931,354000000,33.85062811
C202,44.03,1.5,404000000,15.67268186,304000000,101.0618064,354000000,33.84940622
C202,45.025,1.5,404000000,15.67634264,304000000,101.0394254,354000000,33.84826615
C202,46.02,1.5,404000000,15.67984288,304000000,101.0179868,354000000,33.84720092
C202,47.015,1.5,404000000,15.68319291,304000000,100.997433,354000000,33.84620426
C202,48.01,1.5,404000000,15.68640219,304000000,100.9777105,354000000,33.84527056
C202,49.005,1.5,404000000,15.6894794,304000000,100.9587704,354000000,33.84439475
C202,50,1.5,404000000,15.69243252,304000000,100.9405673,354000000,33.84357224
C202,7.215,1,388000000,15.45935826,288000000,98.92336148,338000000,33.79612342
C202,8.21,1,388000000,15.58741223,288000000,98.44617196,338000000,33.61113987
C202,9.205,1,388000000,15.68718737,288000000,98.04341482,338000000,33.47148238
C202,10.2,1,388000000,15.76704814,288000000,97.69912372,338000000,33.36369805
C202,11.195,1,388000000,15.83237478,288000000,97.40156295,338000000,33.27889195
C202,12.19,1,388000000,15.88677953,288000000,97.14192068,338000000,33.21102461
C202,13.185,1,388000000,15.93277485,288000000,96.91345576,338000000,33.15589475
C202,14.18,1,388000000,15.97216076,288000000,96.7109258,338000000,33.11051478
C202,15.175,1,388000000,16.00625985,288000000,96.53019416,338000000,33.0727175
C202,16.17,1,388000000,16.03606518,288000000,96.36795419,338000000,33.04090228
C202,17.165,1,388000000,16.06233658,288000000,96.2215318,338000000,33.01386752
C202,18.16,1,388000000,16.08566517,288000000,96.08874171,338000000,32.99069771
C202,19.155,1,388000000,16.10651756,288000000,95.96778107,338000000,32.97068589
C202,5.225,0.5,372000000,15.337131,272000000,85.0812362,322000000,32.96681257
C202,20.15,1,388000000,16.12526695,288000000,95.85714965,338000000,32.95327936
C202,21.145,1,388000000,16.14221531,288000000,95.75558915,338000000,32.93804117
C202,22.14,1,388000000,16.15760958,288000000,95.66203655,338000000,32.92462227
C202,23.135,1,388000000,16.17165363,288000000,95.57558772,338000000,32.91274116
C202,24.13,1,388000000,16.18451722,288000000,95.49546901,338000000,32.90216886
C202,25.125,1,388000000,16.19634287,288000000,95.42101455,338000000,32.89271755
C202,26.12,1,388000000,16.20725109,288000000,95.35164822,338000000,32.88423201
C202,27.115,1,388000000,16.21734445,288000000,95.28686909,338000000,32.8765831
C202,28.11,1,388000000,16.2267108,288000000,95.22623955,338000000,32.86966264
C202,29.105,1,388000000,16.23542584,288000000,95.16937569,338000000,32.86337945
C202,30.1,1,388000000,16.24355511,288000000,95.11593931,338000000,32.85765627
C202,31.095,1,388000000,16.25115566,288000000,95.06563134,338000000,32.85242725
C202,32.09,1,388000000,16.25827738,288000000,95.01818639,338000000,32.84763602
C202,33.085,1,388000000,16.26496407,288000000,94.97336812,338000000,32.84323406
C202,34.08,1,388000000,16.27125436,288000000,94.93096538,338000000,32.83917944
C202,35.075,1,388000000,16.27718244,288000000,94.890789,338000000,32.83543576
C202,36.07,1,388000000,16.28277869,288000000,94.85266896,338000000,32.83197131
C202,37.065,1,388000000,16.28807017,288000000,94.81645207,338000000,32.82875836
C202,38.06,1,388000000,16.29308111,288000000,94.78199991,338000000,32.82577256
C202,39.055,1,388000000,16.2978332,288000000,94.74918713,338000000,32.82299246
C202,40.05,1,388000000,16.302346,288000000,94.71789994,338000000,32.82039911
C202,41.045,1,388000000,16.3066371,288000000,94.6880348,338000000,32.81797571
C202,42.04,1,388000000,16.31072243,288000000,94.65949729,338000000,32.81570734
C202,43.035,1,388000000,16.31461645,288000000,94.63220116,338000000,32.81358069
C202,44.03,1,388000000,16.31833227,288000000,94.60606744,338000000,32.81158386
C202,45.025,1,388000000,16.32188184,288000000,94.58102368,338000000,32.80970618
C202,46.02,1,388000000,16.32527607,288000000,94.55700335,338000000,32.80793809
C202,47.015,1,388000000,16.32852492,288000000,94.53394517,338000000,32.80627096
C202,48.01,1,388000000,16.33163753,288000000,94.51179267,338000000,32.80469701
C202,49.005,1,388000000,16.3346223,288000000,94.49049368,338000000,32.8032092
C202,50,1,388000000,16.33748694,288000000,94.46999998,338000000,32.80180117
C202,6.22,0.5,372000000,15.57341149,272000000,84.402887,322000000,32.58980797
C202,7.215,0.5,372000000,15.74492398,272000000,83.84912875,322000000,32.31820031
C202,8.21,0.5,372000000,15.87492113,272000000,83.38853112,322000000,32.11697857
C202,9.205,0.5,372000000,15.97676449,272000000,82.99941029,322000000,31.96419363
