,Val1,Val2,Val3,T12,fpeak,gain,fimg,img
885,27.18,5.7,27.06,2.5,435000000,11.875374286468,335000000,75.359215352546
886,27.18,5.7,27.06,2.6,438000000,11.639490843849,338000000,73.619046159959
888,27.18,5.7,27.18,2.2,425000000,12.664332575934,325000000,80.774903198055
889,27.18,5.7,27.18,2.3,428000000,12.459623277098,328000000,78.592678658448
890,27.18,5.7,27.18,2.4,431000000,12.24612127536,331000000,76.614235816715
891,27.18,5.7,27.18,2.5,434000000,12.022621395669,334000000,74.800528219334
892,27.18,5.7,27.18,2.6,437000000,11.787748750164,337000000,73.121977461959
894,27.18,5.7,27.3,2.2,424000000,12.81078299074,324000000,80.034620168002
895,27.18,5.7,27.3,2.3,427000000,12.606705664961,327000000,77.952115819918
896,27.18,5.7,27.3,2.4,430000000,12.393996259625,330000000,76.053832006692
897,27.18,5.7,27.3,2.5,433000000,12.171379104908,333000000,74.305604200567
898,27.18,5.7,27.3,2.6,436000000,11.93741703447,336000000,72.681221025879
900,27.18,5.82,26.7,2.2,428000000,12.193610653391,328000000,82.94159325732
901,27.18,5.82,26.7,2.3,431000000,11.984744169865,331000000,80.409617770987
902,27.18,5.82,26.7,2.4,434000000,11.766817798815,334000000,78.157186636157
903,27.18,5.82,26.7,2.5,437000000,11.538863610055,337000000,76.124367780388
904,27.18,5.82,26.7,2.6,440000000,11.299707847207,340000000,74.267749582263
906,27.18,5.82,26.82,2.2,427000000,12.335519964607,327000000,81.853277105015
907,27.18,5.82,26.82,2.3,430000000,12.12747486813,330000000,79.482933608744
908,27.18,5.82,26.82,2.4,433000000,11.910676316353,333000000,77.355858693039
909,27.18,5.82,26.82,2.5,436000000,11.684098678118,336000000,75.422618437224
910,27.18,5.82,26.82,2.6,439000000,11.44651418355,339000000,73.646644933846
912,27.18,5.82,26.94,2.2,426000000,12.478506193484,326000000,80.916634537069
913,27.18,5.82,26.94,2.3,429000000,12.27117557054,329000000,78.67902694533
914,27.18,5.82,26.94,2.4,432000000,12.055370925041,332000000,76.656578189599
915,27.18,5.82,26.94,2.5,435000000,11.830005254926,335000000,74.807530461667
916,27.18,5.82,26.94,2.6,438000000,11.593794436224,338000000,73.100443321341
918,27.18,5.82,27.06,2.2,425000000,12.622750338113,325000000,80.102053062706
919,27.18,5.82,27.06,2.3,428000000,12.416070258227,328000000,77.975859531744
920,27.18,5.82,27.06,2.4,431000000,12.201167867867,331000000,76.042392780186
921,27.18,5.82,27.06,2.5,434000000,11.976889842377,334000000,74.265698983065
922,27.18,5.82,27.06,2.6,437000000,11.74189188293,337000000,72.61829618513
924,27.18,5.82,27.18,2.2,424000000,12.768353298627,324000000,79.387887571971
925,27.18,5.82,27.18,2.3,427000000,12.562313581429,327000000,77.356949874443
926,27.18,5.82,27.18,2.4,430000000,12.34827520761,330000000,75.500383078941
927,27.18,5.82,27.18,2.5,433000000,12.125012092387,333000000,73.786750897345
928,27.18,5.82,27.18,2.6,436000000,11.891114257421,336000000,72.191705784296
930,27.18,5.82,27.3,2.2,423000000,12.915305032247,323000000,78.757836474177
931,27.18,5.82,27.3,2.3,426000000,12.709962948774,326000000,76.809631229884
932,27.18,5.82,27.3,2.4,429000000,12.4968179565,329000000,75.020456683594
933,27.18,5.82,27.3,2.5,432000000,12.274563027131,332000000,73.362478054092
934,27.18,5.82,27.3,2.6,435000000,12.041715042837,335000000,71.813881419644
936,27.18,5.94,26.7,2.2,427000000,12.290414696627,327000000,81.175688122978
937,27.18,5.94,26.7,2.3,430000000,12.079979135152,330000000,78.861957182622
938,27.18,5.94,26.7,2.4,433000000,11.86127266793,333000000,76.780106192593
939,27.18,5.94,26.7,2.5,436000000,11.633332201256,336000000,74.883888475087
940,27.18,5.94,26.7,2.6,439000000,11.394972208994,339000000,73.138896047527
942,27.18,5.94,26.82,2.2,426000000,12.432881430429,326000000,80.264300937709
943,27.18,5.94,26.82,2.3,429000000,12.223265224198,329000000,78.079074531148
944,27.18,5.94,26.82,2.4,432000000,12.0057090072,332000000,76.098784534564
945,27.18,5.94,26.82,2.5,435000000,11.779186417592,335000000,74.284502783946
946,27.18,5.94,26.82,2.6,438000000,11.542452884069,338000000,72.606721675116
948,27.18,5.94,26.94,2.2,425000000,12.576371031485,325000000,79.473515161473
949,27.18,5.94,26.94,2.3,428000000,12.367483318961,328000000,77.39578307366
950,27.18,5.94,26.94,2.4,431000000,12.150964323397,331000000,75.501616473059
951,27.18,5.94,26.94,2.5,434000000,11.925719438362,334000000,73.757575189355
952,27.18,5.94,26.94,2.6,437000000,11.690441065922,337000000,72.13790714482
954,27.18,5.94,27.06,2.2,424000000,12.720965164719,324000000,78.781729347916
955,27.18,5.94,27.06,2.3,427000000,12.512765736661,327000000,76.795615333207
956,27.18,5.94,27.06,2.4,430000000,12.29722208116,330000000,74.975678722416
957,27.18,5.94,27.06,2.5,433000000,12.073164937154,333000000,73.292717789977
958,27.18,5.94,27.06,2.6,436000000,11.839218047629,336000000,71.723933518282
960,27.18,5.94,27.18,2.2,423000000,12.866630892754,323000000,78.172679553186
961,27.18,5.94,27.18,2.3,426000000,12.65914311794,326000000,76.265913541318
962,27.18,5.94,27.18,2.4,429000000,12.444577597977,329000000,74.510870104915
963,27.18,5.94,27.18,2.5,432000000,12.221682338382,332000000,72.881702611376
964,27.18,5.94,27.18,2.6,435000000,11.989004890353,335000000,71.357983655748
966,27.18,5.94,27.3,2.2,422000000,13.01318077726,322000000,77.633741420365
967,27.18,5.94,27.3,2.3,425000000,12.806507938989,325000000,75.796669747647
968,27.18,5.94,27.3,2.4,428000000,12.593005127639,328000000,74.099086133815
969,27.18,5.94,27.3,2.5,431000000,12.371327580372,331000000,72.517853180946
970,27.18,5.94,27.3,2.6,434000000,12.139936905292,334000000,71.034480118356
972,27.18,6.06,26.7,2.2,426000000,12.381583622925,326000000,79.652309175465
973,27.18,6.06,26.7,2.3,429000000,12.169254951345,329000000,77.512316970136
974,27.18,6.06,26.7,2.4,432000000,11.949549523267,332000000,75.568757958467
975,27.18,6.06,26.7,2.5,435000000,11.721507536096,335000000,73.785017960354
976,27.18,6.06,26.7,2.6,438000000,11.48392915098,338000000,72.133193470001
978,27.18,6.06,26.82,2.2,425000000,12.524210443715,325000000,78.882035262494
979,27.18,6.06,26.82,2.3,428000000,12.312722943228,328000000,76.846339433225
980,27.18,6.06,26.82,2.4,431000000,12.094224853367,331000000,74.986562577282
981,27.18,6.06,26.82,2.5,434000000,11.867686651386,334000000,73.271335318553
982,27.18,6.06,26.82,2.6,437000000,11.631843139973,337000000,71.676350809721
984,27.18,6.06,26.94,2.2,424000000,12.667628311097,324000000,78.209528581159
985,27.18,6.06,26.94,2.3,427000000,12.45691272603,327000000,76.262464149962
986,27.18,6.06,26.94,2.4,430000000,12.239537475733,330000000,74.474719312318
987,27.18,6.06,26.94,2.5,433000000,12.014396953999,333000000,72.81894677422
988,27.18,6.06,26.94,2.6,436000000,11.780154873799,336000000,71.273649826371
990,27.18,6.06,27.06,2.2,423000000,12.811773863912,323000000,77.618536120909
991,27.18,6.06,27.06,2.3,426000000,12.60182090791,326000000,75.748023297262
992,27.18,6.06,27.06,2.4,429000000,12.385545993202,329000000,74.023103772914
993,27.18,6.06,27.06,2.5,432000000,12.161759477619,332000000,72.41959296323
994,27.18,6.06,27.06,2.6,435000000,11.929046415531,335000000,70.918237254632
996,27.18,6.06,27.18,2.2,422000000,12.956424212072,322000000,77.096438224808
997,27.18,6.06,27.18,2.3,425000000,12.747299991269,325000000,75.292992786487
998,27.18,6.06,27.18,2.4,428000000,12.532181195661,328000000,73.623581864277
999,27.18,6.06,27.18,2.5,431000000,12.309784353959,331000000,72.06655917793
1000,27.18,6.06,27.18,2.6,434000000,12.07860617221,334000000,70.604492270918
1002,27.18,6.06,27.3,2.2,421000000,13.101146207817,321000000,76.633111965923
1003,27.18,6.06,27.3,2.3,424000000,12.893011507961,324000000,74.889190795098
1004,27.18,6.06,27.3,2.4,427000000,12.679203275243,327000000,73.269422542893
1005,27.18,6.06,27.3,2.5,430000000,12.458332286041,330000000,71.754230982224
1006,27.18,6.06,27.3,2.6,433000000,12.228794743702,333000000,70.327681067833
1008,27.18,6.18,26.7,2.2,425000000,12.465025686452,325000000,78.321210730846
1009,27.18,6.18,26.7,2.3,428000000,12.250390458907,328000000,76.321986990353
1010,27.18,6.18,26.7,2.4,431000000,12.029403965256,331000000,74.492266061828
1011,27.18,6.18,26.7,2.5,434000000,11.80110719707,334000000,72.802405957936
1012,27.18,6.18,26.7,2.6,437000000,11.56428224977,337000000,71.229321051005
1014,27.18,6.18,26.82,2.2,424000000,12.607088880256,324000000,77.665373229866
1015,27.18,6.18,26.82,2.3,427000000,12.393340948954,327000000,75.752312954698
1016,27.18,6.18,26.82,2.4,430000000,12.17365698712,330000000,73.992808003835
1017,27.18,6.18,26.82,2.5,433000000,11.947001015191,333000000,72.361068862862
1018,27.18,6.18,26.82,2.6,436000000,11.712082271805,336000000,70.836706348904
1020,27.18,6.18,26.94,2.2,424000000,12.753332147205,324000000,78.299797125248
1021,27.18,6.18,26.94,2.3,427000000,12.537962653863,327000000,76.348701387021
1022,27.18,6.18,26.94,2.4,429000000,12.318136391547,329000000,73.552700992899
1023,27.18,6.18,26.94,2.5,432000000,12.093060600643,332000000,71.97196271105
1024,27.18,6.18,26.94,2.6,435000000,11.859966212752,335000000,70.490633803312
1026,27.18,6.18,27.06,2.2,423000000,12.905716834724,323000000,77.717270150351
1027,27.18,6.18,27.06,2.3,426000000,12.689057524438,326000000,75.84066798391
1028,27.18,6.18,27.06,2.4,429000000,12.463260786386,329000000,74.106817062977
1029,27.18,6.18,27.06,2.5,431000000,12.239242536067,331000000,71.628323524942
1030,27.18,6.18,27.06,2.6,434000000,12.007967944602,334000000,70.185429405724
1032,27.18,6.18,27.18,2.2,422000000,13.061712318389,322000000,77.206746071043
1033,27.18,6.18,27.18,2.3,425000000,12.843610089059,325000000,75.394934096478
1034,27.18,6.18,27.18,2.4,428000000,12.616657080732,328000000,73.714274002481
1035,27.18,6.18,27.18,2.5,430000000,12.385344877926,330000000,71.324479028607
1036,27.18,6.18,27.18,2.6,433000000,12.155983706965,333000000,69.916296902141
1038,27.18,6.18,27.3,2.2,421000000,13.221431303269,321000000,76.758647742102
1039,27.18,6.18,27.3,2.3,424000000,13.001794146376,324000000,75.003830098614
1040,27.18,6.18,27.3,2.4,427000000,12.773576947793,327000000,73.370232585673
1041,27.18,6.18,27.3,2.5,430000000,12.535783880068,330000000,71.838672959726
1042,27.18,6.18,27.3,2.6,432000000,12.303727580141,332000000,69.679047070339
1044,27.18,6.3,26.7,2.2,425000000,12.566555159921,325000000,78.427540425411
1045,27.18,6.3,26.7,2.3,428000000,12.351035373238,328000000,76.428060858138
1046,27.18,6.3,26.7,2.4,431000000,12.126205018361,331000000,74.595098014579
1047,27.18,6.3,26.7,2.5,434000000,11.891466361926,334000000,72.899371814692
1048,27.18,6.3,26.7,2.6,437000000,11.64593819611,337000000,71.318133940317
1050,27.18,6.3,26.82,2.2,424000000,12.714592603185,324000000,77.777895654198
1051,27.18,6.3,26.82,2.3,427000000,12.498177624351,327000000,75.862791459025
1052,27.18,6.3,26.82,2.4,430000000,12.272833728409,330000000,74.098223071698
1053,27.18,6.3,26.82,2.5,433000000,12.03789452283,333000000,72.458771188682
1054,27.18,6.3,26.82,2.6,436000000,11.792415707517,336000000,70.924393693037
1056,27.18,6.3,26.94,2.2,423000000,12.865640913457,323000000,77.211345000319
1057,27.18,6.3,26.94,2.3,426000000,12.648109851461,326000000,75.368499798607
1058,27.18,6.3,26.94,2.4,429000000,12.422019181371,329000000,73.663032039013
1059,27.18,6.3,26.94,2.5,432000000,12.186627034429,332000000,72.072542637523
1060,27.18,6.3,26.94,2.6,435000000,11.940919912403,335000000,70.57914096953
1062,27.18,6.3,27.06,2.2,422000000,13.019888773208,322000000,76.715707934573
1063,27.18,6.3,27.06,2.3,425000000,12.801063755727,325000000,74.93555690438
1064,27.18,6.3,27.06,2.4,428000000,12.574038914636,328000000,73.281746315715
1065,27.18,6.3,27.06,2.5,431000000,12.337988178871,331000000,71.734289814957
1066,27.18,6.3,27.06,2.6,434000000,12.091820693401,334000000,70.277037704562
1068,27.18,6.3,27.18,2.2,421000000,13.177391209161,321000000,76.281376728758
1069,27.18,6.3,27.18,2.3,424000000,12.957152349559,324000000,74.556248461273
1070,27.18,6.3,27.18,2.4,427000000,12.729067627716,327000000,72.948058517183
1071,27.18,6.3,27.18,2.5,430000000,12.492215747886,330000000,71.438780112451
1072,27.18,6.3,27.18,2.6,433000000,12.245417896469,333000000,70.013691183397
1074,27.18,6.3,27.3,2.2,420000000,13.338015762539,320000000,75.900532919464
1075,27.18,6.3,27.3,2.3,423000000,13.116321202237,323000000,74.224206754544
1076,27.18,6.3,27.3,2.4,426000000,12.887133648218,326000000,72.656706410231
1077,27.18,6.3,27.3,2.5,429000000,12.649422790598,329000000,71.181616069526
1078,27.18,6.3,27.3,2.6,432000000,12.401908325605,332000000,69.785394840763
1080,27.3,5.7,26.7,2.2,429000000,12.116748829098,329000000,85.280044764853
1081,27.3,5.7,26.7,2.3,432000000,11.908376400939,332000000,82.436833338947
1082,27.3,5.7,26.7,2.4,435000000,11.689865422421,335000000,79.945408921736
1083,27.3,5.7,26.7,2.5,438000000,11.460293339902,338000000,77.723833383098
1084,27.3,5.7,26.7,2.6,441000000,11.218544487922,341000000,75.714614000201
1086,27.3,5.7,26.82,2.2,428000000,12.25808351508,328000000,83.955580346638
1087,27.3,5.7,26.82,2.3,431000000,12.050264974161,331000000,81.322430791203
1088,27.3,5.7,26.82,2.4,434000000,11.832599177769,334000000,78.990203949229
1089,27.3,5.7,26.82,2.5,437000000,11.604112163767,337000000,76.892686257732
1090,27.3,5.7,26.82,2.6,440000000,11.363639896521,340000000,74.982348018801
1092,27.3,5.7,26.94,2.2,427000000,12.400722545721,327000000,82.827252228806
1093,27.3,5.7,26.94,2.3,430000000,12.193314381149,330000000,80.363130956942
1094,27.3,5.7,26.94,2.4,433000000,11.976319795856,333000000,78.161427903585
1095,27.3,5.7,26.94,2.5,436000000,11.748711222688,336000000,76.167176752793
1096,27.3,5.7,26.94,2.6,439000000,11.509275759081,339000000,74.34015113739
1098,27.3,5.7,27.06,2.2,426000000,12.544958439371,326000000,81.853269006598
1099,27.3,5.7,27.06,2.3,429000000,12.337850054571,329000000,79.528626475258
1100,27.3,5.7,27.06,2.4,432000000,12.121383799219,332000000,77.436286495778
1101,27.3,5.7,27.06,2.5,435000000,11.894475188014,335000000,75.529617649711
1102,27.3,5.7,27.06,2.6,438000000,11.655860662251,338000000,73.773929929126
1104,27.3,5.7,27.18,2.2,425000000,12.691039145837,325000000,81.003960014043
1105,27.3,5.7,27.18,2.3,428000000,12.484161218916,328000000,78.796873589352
1106,27.3,5.7,27.18,2.4,431000000,12.268120019742,331000000,76.797850297129
1107,27.3,5.7,27.18,2.5,434000000,12.041769551524,334000000,74.966641678491
1108,27.3,5.7,27.18,2.6,437000000,11.803792370863,337000000,73.272879968595
1110,27.3,5.7,27.3,2.2,424000000,12.839146217493,324000000,80.257640936277
1111,27.3,5.7,27.3,2.3,427000000,12.632481513394,327000000,78.151400746286
1112,27.3,5.7,27.3,2.4,430000000,12.416812710974,330000000,76.233236427619
1113,27.3,5.7,27.3,2.5,433000000,12.190926209339,333000000,74.467925802693
1114,27.3,5.7,27.3,2.6,436000000,11.953445804341,336000000,72.828559252078
1116,27.3,5.82,26.7,2.2,428000000,12.220243787032,328000000,83.176107446695
1117,27.3,5.82,26.7,2.3,431000000,12.010604499271,331000000,80.619045685993
1118,27.3,5.82,26.7,2.4,434000000,11.791488860573,334000000,78.346246959065
1119,27.3,5.82,26.7,2.5,437000000,11.561984612297,337000000,76.296403156046
1120,27.3,5.82,26.7,2.6,440000000,11.320970306029,340000000,74.425205294037
1122,27.3,5.82,26.82,2.2,427000000,12.362593281038,327000000,82.080656359768
1123,27.3,5.82,26.82,2.3,430000000,12.153464380893,330000000,79.686504377196
1124,27.3,5.82,26.82,2.4,433000000,11.935164939617,333000000,77.539888660969
1125,27.3,5.82,26.82,2.5,436000000,11.706726713787,336000000,75.590154978101
1126,27.3,5.82,26.82,2.6,439000000,11.466976268024,339000000,73.799934122824
1128,27.3,5.82,26.94,2.2,426000000,12.506375439936,326000000,81.137593193755
1129,27.3,5.82,26.94,2.3,429000000,12.297621870244,329000000,78.877309106645
1130,27.3,5.82,26.94,2.4,432000000,12.079975964152,332000000,76.836042598132
1131,27.3,5.82,26.94,2.5,435000000,11.852410080467,335000000,74.970954301075
1132,27.3,5.82,26.94,2.6,438000000,11.613696785874,338000000,73.249889206833
1134,27.3,5.82,27.06,2.2,425000000,12.651828649295,325000000,80.317344780493
1135,27.3,5.82,27.06,2.3,428000000,12.443354060974,328000000,78.169465433383
1136,27.3,5.82,27.06,2.4,431000000,12.226236811999,331000000,76.217800560363
1137,27.3,5.82,27.06,2.5,434000000,11.99938519248,334000000,74.425438424768
1138,27.3,5.82,27.06,2.6,437000000,11.761514323402,337000000,72.764260892788
1140,27.3,5.82,27.18,2.2,424000000,12.799122580532,324000000,79.598317173937
1141,27.3,5.82,27.18,2.3,427000000,12.590879480823,327000000,77.5465464345
1142,27.3,5.82,27.18,2.4,430000000,12.374214258611,330000000,75.672297182471
1143,27.3,5.82,27.18,2.5,433000000,12.147965001053,333000000,73.943285480395
1144,27.3,5.82,27.18,2.6,436000000,11.910784300344,336000000,72.334598583237
1146,27.3,5.82,27.3,2.2,423000000,12.948329272098,323000000,78.964273886709
1147,27.3,5.82,27.3,2.3,426000000,12.740332109513,326000000,76.995952741481
1148,27.3,5.82,27.3,2.4,429000000,12.524104010634,329000000,75.189505951263
1149,27.3,5.82,27.3,2.5,432000000,12.298404997892,332000000,73.516349523782
1150,27.3,5.82,27.3,2.6,435000000,12.061818148914,335000000,71.954168763816
1152,27.3,5.94,26.7,2.2,427000000,12.320569408122,327000000,81.390094335941
1153,27.3,5.94,26.7,2.3,430000000,12.109406949159,330000000,79.055732288256
1154,27.3,5.94,26.7,2.4,433000000,11.889509260628,333000000,76.956716855299
1155,27.3,5.94,26.7,2.5,436000000,11.659974024712,336000000,75.045830835567
1156,27.3,5.94,26.7,2.6,439000000,11.41967293449,339000000,73.288021478092
1158,27.3,5.94,26.82,2.2,426000000,12.463862886881,326000000,80.473396197889
1159,27.3,5.94,26.82,2.3,429000000,12.253188547969,329000000,78.26840701398
1160,27.3,5.94,26.82,2.4,432000000,12.034107126585,332000000,76.271498124791
1161,27.3,5.94,26.82,2.5,435000000,11.805654762408,335000000,74.442876454568
1162,27.3,5.94,26.82,2.6,438000000,11.566646174535,338000000,72.752456902749
1164,27.3,5.94,26.94,2.2,425000000,12.608605548249,325000000,79.677984874128
1165,27.3,5.94,26.94,2.3,428000000,12.39829702975,328000000,77.581245312142
1166,27.3,5.94,26.94,2.4,431000000,12.179886522174,331000000,75.670919718318
1167,27.3,5.94,26.94,2.5,434000000,11.952343885726,334000000,73.912797888793
1168,27.3,5.94,26.94,2.6,437000000,11.714423211175,337000000,72.28061153874
1170,27.3,5.94,27.06,2.2,424000000,12.754948802048,324000000,78.982317382719
1171,27.3,5.94,27.06,2.3,427000000,12.544929733263,327000000,76.977839035753
1172,27.3,5.94,27.06,2.4,430000000,12.327090969906,330000000,75.142115825946
1173,27.3,5.94,27.06,2.5,433000000,12.100329929157,333000000,73.445261279615
1174,27.3,5.94,27.06,2.6,436000000,11.863334799664,336000000,71.864016101783
1176,27.3,5.94,27.18,2.2,423000000,12.902942693212,323000000,78.370201691204
1177,27.3,5.94,27.18,2.3,426000000,12.693194955593,326000000,76.445602303808
1178,27.3,5.94,27.18,2.4,429000000,12.475887800393,329000000,74.675054512503
1179,27.3,5.94,27.18,2.5,432000000,12.249838367689,332000000,73.032103665136
1180,27.3,5.94,27.18,2.6,435000000,12.01366180005,335000000,71.495913226386
1182,27.3,5.94,27.3,2.2,422000000,13.052497945688,322000000,77.829100832462
1183,27.3,5.94,27.3,2.3,425000000,12.84307747234,325000000,75.974613686764
1184,27.3,5.94,27.3,2.4,428000000,12.626337280067,328000000,74.261714395515
1185,27.3,5.94,27.3,2.5,431000000,12.401004423742,331000000,72.666726636189
1186,27.3,5.94,27.3,2.6,434000000,12.165611662132,334000000,71.170797398531
1188,27.3,6.06,26.7,2.2,426000000,12.416476672415,326000000,79.852290071013
1189,27.3,6.06,26.7,2.3,429000000,12.203451228809,329000000,77.695003771927
1190,27.3,6.06,26.7,2.4,432000000,11.982533127097,332000000,75.736715570304
1191,27.3,6.06,26.7,2.5,435000000,11.752828735341,335000000,73.940114422071
1192,27.3,6.06,26.7,2.6,438000000,11.513200495252,338000000,72.276827563137
1194,27.3,6.06,26.82,2.2,425000000,12.560422674282,325000000,79.078267857071
1195,27.3,6.06,26.82,2.3,428000000,12.347884834958,328000000,77.025851831787
1196,27.3,6.06,26.82,2.4,431000000,12.127815385508,331000000,75.151681034291
1197,27.3,6.06,26.82,2.5,434000000,11.899252631703,334000000,73.423762924351
1198,27.3,6.06,26.82,2.6,437000000,11.660995692754,337000000,71.817369830671
1200,27.3,6.06,26.94,2.2,424000000,12.705671694287,324000000,78.402716296883
1201,27.3,6.06,26.94,2.3,427000000,12.493517162358,327000000,76.439412491919
1202,27.3,6.06,26.94,2.4,430000000,12.274175664567,330000000,74.637533928509
1203,27.3,6.06,26.94,2.5,433000000,12.046611272637,333000000,72.969176886008
1204,27.3,6.06,26.94,2.6,436000000,11.809554346722,336000000,71.41246833716
1206,27.3,6.06,27.06,2.2,423000000,12.852244190754,323000000,77.80945914468
1207,27.3,6.06,27.06,2.3,426000000,12.640423528035,326000000,75.923093201212
1208,27.3,6.06,27.06,2.4,429000000,12.421745900305,329000000,74.184221804293
1209,27.3,6.06,27.06,2.5,432000000,12.195093363069,332000000,72.568164397595
1210,27.3,6.06,27.06,2.6,435000000,11.959120251048,335000000,71.055332008364
1212,27.3,6.06,27.18,2.2,422000000,13.000015974712,322000000,77.285968440624
1213,27.3,6.06,27.18,2.3,425000000,12.788549511419,325000000,75.466959394756
1214,27.3,6.06,27.18,2.4,428000000,12.570543990978,328000000,73.783696107338
1215,27.3,6.06,27.18,2.5,431000000,12.344789787002,331000000,72.214091098249
1216,27.3,6.06,27.18,2.6,434000000,12.109855817313,334000000,70.740414305281
1218,27.3,6.06,27.3,2.2,421000000,13.148669130766,321000000,76.822229592517
1219,27.3,6.06,27.3,2.3,424000000,12.937665911271,324000000,75.062934891844
1220,27.3,6.06,27.3,2.4,427000000,12.720432975836,327000000,73.429326931237
1221,27.3,6.06,27.3,2.5,430000000,12.495657145093,330000000,71.901437881189
1222,27.3,6.06,27.3,2.6,433000000,12.261810038142,333000000,70.463069932286
1224,27.3,6.18,26.7,2.2,425000000,12.506066472297,325000000,78.511513484369
1225,27.3,6.18,26.7,2.3,428000000,12.290744045414,328000000,76.497543359424
1226,27.3,6.18,26.7,2.4,431000000,12.068499761209,331000000,74.654970093027
1227,27.3,6.18,26.7,2.5,434000000,11.83844642795,334000000,72.953645230665
1228,27.3,6.18,26.7,2.6,437000000,11.599433527857,337000000,71.370139344516
1230,27.3,6.18,26.82,2.2,424000000,12.650066204053,324000000,77.853360565784
1231,27.3,6.18,26.82,2.3,427000000,12.435252922578,327000000,75.925908045455
1232,27.3,6.18,26.82,2.4,430000000,12.213925455614,330000000,74.153722739789
1233,27.3,6.18,26.82,2.5,433000000,11.985121108901,333000000,72.510561428169
1234,27.3,6.18,26.82,2.6,436000000,11.747618377493,336000000,70.975726818866
1236,27.3,6.18,26.94,2.2,423000000,12.794994010929,323000000,77.276360956625
1237,27.3,6.18,26.94,2.3,426000000,12.5806099479,326000000,75.423408287526
1238,27.3,6.18,26.94,2.4,429000000,12.360112121696,329000000,73.712434220186
1239,27.3,6.18,26.94,2.5,432000000,12.132454635706,332000000,72.12025454161
1240,27.3,6.18,26.94,2.6,435000000,11.896337656163,335000000,70.628345253689
1242,27.3,6.18,27.06,2.2,422000000,12.940682114597,322000000,76.767973329593
1243,27.3,6.18,27.06,2.3,425000000,12.726713119917,325000000,74.980079460047
1244,27.3,6.18,27.06,2.4,428000000,12.50702714777,328000000,73.323015203327
1245,27.3,6.18,27.06,2.5,431000000,12.280485611527,331000000,71.776042758412
1246,27.3,6.18,27.06,2.6,434000000,12.045700963131,334000000,70.322396971603
1248,27.3,6.18,27.18,2.2,421000000,13.086762213743,321000000,76.318162254652
1249,27.3,6.18,27.18,2.3,424000000,12.873277801712,324000000,74.587807517286
1250,27.3,6.18,27.18,2.4,427000000,12.654474258603,327000000,72.978786588117
1251,27.3,6.18,27.18,2.5,430000000,12.429108755208,330000000,71.472350447866
1252,27.3,6.18,27.18,2.6,433000000,12.195694280872,333000000,70.053175914452
1254,27.3,6.18,27.3,2.2,420000000,13.232603478433,320000000,75.918606525262
1255,27.3,6.18,27.3,2.3,423000000,13.019779252209,323000000,74.23975225357
1256,27.3,6.18,27.3,2.4,426000000,12.802040815347,326000000,72.674044296806
1257,27.3,6.18,27.3,2.5,429000000,12.578027176931,329000000,71.204370117761
1258,27.3,6.18,27.3,2.6,432000000,12.34613738239,332000000,69.816598868894
1260,27.3,6.3,26.7,2.2,424000000,12.586634156624,324000000,77.32864308884
1261,27.3,6.3,26.7,2.3,427000000,12.36847643209,327000000,75.432317048162
1262,27.3,6.3,26.7,2.4,430000000,12.144526874118,330000000,73.686070816667
1263,27.3,6.3,26.7,2.5,433000000,11.913901321829,333000000,72.065067699247
1264,27.3,6.3,26.7,2.6,436000000,11.675431269581,336000000,70.549617898838
1266,27.3,6.3,26.82,2.2,423000000,12.729674473242,323000000,76.765662569176
1267,27.3,6.3,26.82,2.3,426000000,12.512069781882,326000000,74.941804371193
1268,27.3,6.3,26.82,2.4,429000000,12.289144684177,329000000,73.255277973812
1269,27.3,6.3,26.82,2.5,432000000,12.059931238189,332000000,71.68417528557
1270,27.3,6.3,26.82,2.6,435000000,11.823181087407,335000000,70.210890703932
1272,27.3,6.3,26.94,2.2,423000000,12.873811909306,323000000,77.360281044511
1273,27.3,6.3,26.94,2.3,426000000,12.656323119009,326000000,75.504843581198
1274,27.3,6.3,26.94,2.4,428000000,12.433913095764,328000000,72.87543344056
1275,27.3,6.3,26.94,2.5,431000000,12.206064077635,331000000,71.348513407291
1276,27.3,6.3,26.94,2.6,434000000,11.970972295014,334000000,69.91277949207
1278,27.3,6.3,27.06,2.2,422000000,13.029694174835,322000000,76.862311539824
1279,27.3,6.3,27.06,2.3,425000000,12.8105022934,325000000,75.069809181975
1280,27.3,6.3,27.06,2.4,428000000,12.582427993193,328000000,73.404944566968
1281,27.3,6.3,27.06,2.5,430000000,12.35212405787,330000000,71.052438796886
1282,27.3,6.3,27.06,2.6,433000000,12.118719264595,333000000,69.650507185934
1284,27.3,6.3,27.18,2.2,421000000,13.189525668446,321000000,76.426478092248
1285,27.3,6.3,27.18,2.3,424000000,12.96845772934,324000000,74.689148741342
1286,27.3,6.3,27.18,2.4,427000000,12.738846721031,327000000,73.069902985485
1287,27.3,6.3,27.18,2.5,430000000,12.499867069719,330000000,71.550409664492
1288,27.3,6.3,27.18,2.6,432000000,12.266158079655,332000000,69.419907973086
1290,27.3,6.3,27.3,2.2,420000000,13.353313296058,320000000,76.045097161075
1291,27.3,6.3,27.3,2.3,423000000,13.13026390148,323000000,74.356621200084
1292,27.3,6.3,27.3,2.4,426000000,12.899007487221,326000000,72.777972622333
1293,27.3,6.3,27.3,2.5,429000000,12.658615562453,329000000,71.292471986547
1294,27.3,6.3,27.3,2.6,431000000,12.412791792941,331000000,69.217205309343
