,Val1,Val2,Val3,VTUNE12,fpeak,gain,fimg,img
416,5.82,27.3,2.06,2.4,429000000,12.35407553747,329000000,74.417052746874
417,5.82,27.3,2.06,2.5,432000000,12.136776389876,332000000,72.781613234525
418,5.82,27.3,2.06,2.6,435000000,11.908348053046,335000000,71.252289645644
420,5.82,27.3,2.18,2.2,422000000,12.512128499923,322000000,76.165258056221
421,5.82,27.3,2.18,2.3,425000000,12.329270312785,325000000,74.374349784142
422,5.82,27.3,2.18,2.4,428000000,12.138261073988,328000000,72.717865908591
423,5.82,27.3,2.18,2.5,431000000,11.9378943599,331000000,71.173665800917
424,5.82,27.3,2.18,2.6,434000000,11.726787722383,334000000,69.724027790787
426,5.82,27.3,2.3,2.2,421000000,12.255026670591,321000000,74.382953115698
427,5.82,27.3,2.3,2.3,424000000,12.087016161399,324000000,72.698936705938
428,5.82,27.3,2.3,2.4,427000000,11.911201140869,327000000,71.133873233729
429,5.82,27.3,2.3,2.5,430000000,11.726400675581,330000000,69.669057043279
430,5.82,27.3,2.3,2.6,433000000,11.531256804592,333000000,68.289281004701
432,5.94,26.7,1.7,2.2,430000000,12.686595009558,330000000,89.207181605568
433,5.94,26.7,1.7,2.3,433000000,12.43570720686,333000000,86.036335896956
434,5.94,26.7,1.7,2.4,436000000,12.174387352052,336000000,83.290570796492
435,5.94,26.7,1.7,2.5,439000000,11.901951835299,339000000,80.864423233313
436,5.94,26.7,1.7,2.6,442000000,11.617480902589,342000000,78.685773755536
438,5.94,26.7,1.82,2.2,429000000,12.53853994227,329000000,85.934133011782
439,5.94,26.7,1.82,2.3,432000000,12.304589640509,332000000,83.138405406161
440,5.94,26.7,1.82,2.4,435000000,12.060734728597,335000000,80.678218712447
441,5.94,26.7,1.82,2.5,438000000,11.806183476153,338000000,78.476617483329
442,5.94,26.7,1.82,2.6,441000000,11.539915740202,341000000,76.479347775452
444,5.94,26.7,1.94,2.2,428000000,12.357562468142,328000000,83.065208630503
445,5.94,26.7,1.94,2.3,431000000,12.139490178608,331000000,80.558903714903
446,5.94,26.7,1.94,2.4,434000000,11.912025180469,334000000,78.324595816209
447,5.94,26.7,1.94,2.5,437000000,11.674292462811,337000000,76.304421791011
448,5.94,26.7,1.94,2.6,440000000,11.425194649479,340000000,74.456367196092
450,5.94,26.7,2.06,2.2,427000000,12.151755547845,327000000,80.512406745045
451,5.94,26.7,2.06,2.3,430000000,11.948519630672,330000000,78.235130760344
452,5.94,26.7,2.06,2.4,433000000,11.736382235513,333000000,76.183521288781
453,5.94,26.7,2.06,2.5,436000000,11.514406966794,336000000,74.31279161107
454,5.94,26.7,2.06,2.6,439000000,11.281440140301,339000000,72.589548374752
456,5.94,26.7,2.18,2.2,426000000,11.927577987326,326000000,78.213865665054
457,5.94,26.7,2.18,2.3,429000000,11.738179094722,329000000,76.12194265636
458,5.94,26.7,2.18,2.4,432000000,11.540346072975,332000000,74.220963323077
459,5.94,26.7,2.18,2.5,435000000,11.33309994304,335000000,72.475362427184
460,5.94,26.7,2.18,2.6,438000000,11.115249084594,338000000,70.857994033075
462,5.94,26.7,2.3,2.2,425000000,11.690170776642,325000000,76.124925065827
463,5.94,26.7,2.3,2.3,428000000,11.513666977578,328000000,74.185904579823
464,5.94,26.7,2.3,2.4,431000000,11.329170674127,331000000,72.411145408272
465,5.94,26.7,2.3,2.5,434000000,11.13567612065,334000000,70.771774382818
466,5.94,26.7,2.3,2.6,437000000,10.931969529755,337000000,69.245293966338
468,5.94,26.82,1.7,2.2,429000000,12.852311449254,329000000,87.635291112691
469,5.94,26.82,1.7,2.3,432000000,12.599612523625,332000000,84.732799082339
470,5.94,26.82,1.7,2.4,435000000,12.336916283463,335000000,82.185485349957
471,5.94,26.82,1.7,2.5,438000000,12.063434600545,338000000,79.910643360889
472,5.94,26.82,1.7,2.6,441000000,11.778151003396,341000000,77.850288527724
474,5.94,26.82,1.82,2.2,428000000,12.693924926961,328000000,84.645984181304
475,5.94,26.82,1.82,2.3,431000000,12.459203752399,331000000,82.053823555745
476,5.94,26.82,1.82,2.4,434000000,12.214959646005,334000000,79.747975862039
477,5.94,26.82,1.82,2.5,437000000,11.960315545035,337000000,77.666624080883
478,5.94,26.82,1.82,2.6,440000000,11.694172122439,340000000,75.765116977515
480,5.94,26.82,1.94,2.2,427000000,12.504006909452,327000000,81.992049897871
481,5.94,26.82,1.94,2.3,430000000,12.286031095044,330000000,79.644424768339
482,5.94,26.82,1.94,2.4,433000000,12.058999328446,333000000,77.533171568931
483,5.94,26.82,1.94,2.5,436000000,11.821968580765,336000000,75.610705947297
484,5.94,26.82,1.94,2.6,439000000,11.573778382841,339000000,73.84171942364
486,5.94,26.82,2.06,2.2,426000000,12.290551589368,326000000,79.606609067873
487,5.94,26.82,2.06,2.3,429000000,12.088131139809,329000000,77.456137266829
488,5.94,26.82,2.06,2.4,432000000,11.877107381001,332000000,75.504799111012
489,5.94,26.82,2.06,2.5,435000000,11.656491275655,335000000,73.71499539402
490,5.94,26.82,2.06,2.6,438000000,11.425080575344,338000000,72.058154012377
492,5.94,26.82,2.18,2.2,425000000,12.059905567873,325000000,77.44166936682
493,5.94,26.82,2.18,2.3,428000000,11.871916020635,328000000,75.453284590264
494,5.94,26.82,2.18,2.4,431000000,11.675756778326,331000000,73.635553434463
495,5.94,26.82,2.18,2.5,434000000,11.470409693873,334000000,71.958087241715
496,5.94,26.82,2.18,2.6,437000000,11.25464751733,337000000,70.397302355073
498,5.94,26.82,2.3,2.2,424000000,11.817095929079,324000000,75.4617655369
499,5.94,26.82,2.3,2.3,427000000,11.642491153657,327000000,73.608858708619
500,5.94,26.82,2.3,2.4,430000000,11.460128257387,330000000,71.904330530627
501,5.94,26.82,2.3,2.5,433000000,11.268974001557,333000000,70.323139028999
502,5.94,26.82,2.3,2.6,436000000,11.067790344727,336000000,68.845484718823
504,5.94,26.94,1.7,2.2,428000000,13.019673369998,328000000,86.321460439784
505,5.94,26.94,1.7,2.3,431000000,12.765056319759,331000000,83.628596718648
506,5.94,26.94,1.7,2.4,434000000,12.500850725579,334000000,81.239649173737
507,5.94,26.94,1.7,2.5,437000000,12.226157084192,337000000,79.087740633661
508,5.94,26.94,1.7,2.6,440000000,11.93985839793,340000000,77.124901186652
510,5.94,26.94,1.82,2.2,427000000,12.85081154836,327000000,83.552975866866
511,5.94,26.94,1.82,2.3,430000000,12.615207387111,330000000,81.123794227808
512,5.94,26.94,1.82,2.4,433000000,12.370435866399,333000000,78.943905835353
513,5.94,26.94,1.82,2.5,436000000,12.115529013542,336000000,76.96221620615
514,5.94,26.94,1.82,2.6,439000000,11.849304926609,339000000,75.141049985822
516,5.94,26.94,1.94,2.2,426000000,12.651900993486,326000000,81.070448369576
517,5.94,26.94,1.94,2.3,429000000,12.433900318871,329000000,78.852754043118
518,5.94,26.94,1.94,2.4,432000000,12.207154607744,332000000,76.843915914529
519,5.94,26.94,1.94,2.5,435000000,11.970648237217,335000000,75.003828582122
520,5.94,26.94,1.94,2.6,438000000,11.723154593978,338000000,73.302185619992
522,5.94,26.94,2.06,2.2,425000000,12.430816204901,325000000,78.821492509235
523,5.94,26.94,2.06,2.3,428000000,12.229079062131,328000000,76.776885404294
524,5.94,26.94,2.06,2.4,431000000,12.019011388661,331000000,74.910410240352
525,5.94,26.94,2.06,2.5,434000000,11.799567710851,334000000,73.189840635633
526,5.94,26.94,2.06,2.6,437000000,11.569494438727,337000000,71.590290583946
528,5.94,26.94,2.18,2.2,424000000,12.193774734219,324000000,76.767703401858
529,5.94,26.94,2.18,2.3,427000000,12.00705154197,327000000,74.867198194816
530,5.94,26.94,2.18,2.4,430000000,11.8123982139,330000000,73.120935715685
531,5.94,26.94,2.18,2.5,433000000,11.608754251532,333000000,71.502493912317
532,5.94,26.94,2.18,2.6,436000000,11.394854219304,336000000,69.991073757961
534,5.94,26.94,2.3,2.2,423000000,11.945676613774,323000000,74.880105518879
535,5.94,26.94,2.3,2.3,426000000,11.772817966134,326000000,73.101322696937
536,5.94,26.94,2.3,2.4,429000000,11.592411227062,329000000,71.457828150812
537,5.94,26.94,2.3,2.5,432000000,11.403392965328,332000000,69.927581090132
538,5.94,26.94,2.3,2.6,435000000,11.204498511935,335000000,68.492933029635
540,5.94,27.06,1.7,2.2,427000000,13.188731854861,327000000,85.205063886667
541,5.94,27.06,1.7,2.3,430000000,12.932164304611,330000000,82.680688423313
542,5.94,27.06,1.7,2.4,433000000,12.666386272207,333000000,80.421394338011
543,5.94,27.06,1.7,2.5,436000000,12.390378220902,336000000,78.371625562118
544,5.94,27.06,1.7,2.6,439000000,12.102916967074,339000000,76.490747187577
546,5.94,27.06,1.82,2.2,426000000,13.009314672629,326000000,82.613209735206
547,5.94,27.06,1.82,2.3,429000000,12.772775519934,329000000,80.317896495624
548,5.94,27.06,1.82,2.4,432000000,12.527395858766,332000000,78.243108731424
549,5.94,27.06,1.82,2.5,435000000,12.272109600317,335000000,76.345615874141
550,5.94,27.06,1.82,2.6,438000000,12.005647127196,338000000,74.592980152597
552,5.94,27.06,1.94,2.2,425000000,12.801414756657,325000000,80.270804956991
553,5.94,27.06,1.94,2.3,428000000,12.583316068925,328000000,78.161859964642
554,5.94,27.06,1.94,2.4,431000000,12.356756393982,331000000,76.239881506033
555,5.94,27.06,1.94,2.5,434000000,12.120641490326,334000000,74.470390549439
556,5.94,27.06,1.94,2.6,437000000,11.873673932815,337000000,72.826924657867
558,5.94,27.06,2.06,2.2,424000000,12.572766037807,324000000,78.135605297885
559,5.94,27.06,2.06,2.3,427000000,12.371618520608,327000000,76.181037864805
560,5.94,27.06,2.06,2.4,430000000,12.162388013095,330000000,74.387544945449
561,5.94,27.06,2.06,2.5,433000000,11.943967539864,333000000,72.727037961786
562,5.94,27.06,2.06,2.6,436000000,11.715047924363,336000000,71.177523651247
564,5.94,27.06,2.18,2.2,423000000,12.329440746654,323000000,76.176042614643
565,5.94,27.06,2.18,2.3,426000000,12.143871530715,326000000,74.351309482332
566,5.94,27.06,2.18,2.4,429000000,11.950587884003,329000000,72.667246606549
567,5.94,27.06,2.18,2.5,432000000,11.748482673695,332000000,71.100551511794
568,5.94,27.06,2.18,2.6,435000000,11.536248408857,335000000,69.632651675488
570,5.94,27.06,2.3,2.2,422000000,12.076199532393,322000000,74.367868669921
571,5.94,27.06,2.3,2.3,425000000,11.904958329349,325000000,72.653749899831
572,5.94,27.06,2.3,2.4,428000000,11.726356372446,328000000,71.06392028054
573,5.94,27.06,2.3,2.5,431000000,11.539296400711,331000000,69.578743673638
574,5.94,27.06,2.3,2.6,434000000,11.342483583466,334000000,68.182320269275
576,5.94,27.18,1.7,2.2,426000000,13.359414381972,326000000,84.243890500486
577,5.94,27.18,1.7,2.3,429000000,13.10095927326,329000000,81.858428984949
578,5.94,27.18,1.7,2.4,432000000,12.833635516993,332000000,79.70765972614
579,5.94,27.18,1.7,2.5,435000000,12.556292831074,335000000,77.74440613866
580,5.94,27.18,1.7,2.6,438000000,12.267594107973,338000000,75.933582232685
582,5.94,27.18,1.82,2.2,425000000,13.169443749721,325000000,81.796843978891
583,5.94,27.18,1.82,2.3,428000000,12.931993922949,328000000,79.613918936917
584,5.94,27.18,1.82,2.4,431000000,12.685998948154,331000000,77.62850401564
585,5.94,27.18,1.82,2.5,434000000,12.430285529408,334000000,75.80332714652
586,5.94,27.18,1.82,2.6,437000000,12.163489200656,337000000,74.109998730048
588,5.94,27.18,1.94,2.2,424000000,12.952626999885,324000000,79.571476038635
589,5.94,27.18,1.94,2.3,427000000,12.734418119773,327000000,77.555258526516
590,5.94,27.18,1.94,2.4,430000000,12.508004670478,330000000,75.708146966262
591,5.94,27.18,1.94,2.5,433000000,12.272206077449,333000000,74.000019327126
592,5.94,27.18,1.94,2.6,436000000,12.025647582527,336000000,72.407442654253
594,5.94,27.18,2.06,2.2,423000000,12.716537442825,323000000,77.53286740716
595,5.94,27.18,2.06,2.3,426000000,12.515934501036,326000000,75.656098824094
596,5.94,27.18,2.06,2.4,429000000,12.307471558118,329000000,73.926244641777
597,5.94,27.18,2.06,2.5,432000000,12.089973584677,332000000,72.318484088672
598,5.94,27.18,2.06,2.6,435000000,11.862069885104,335000000,70.813143804398
600,5.94,27.18,2.18,2.2,422000000,12.46708693392,322000000,75.654482980037
601,5.94,27.18,2.18,2.3,425000000,12.28259800988,325000000,73.895968769784
602,5.94,27.18,2.18,2.4,428000000,12.090588243852,328000000,72.266685948737
603,5.94,27.18,2.18,2.5,431000000,11.889898298581,331000000,70.745839278492
604,5.94,27.18,2.18,2.6,434000000,11.679173247345,334000000,69.316669876646
606,5.94,27.18,2.3,2.2,421000000,12.208885730312,321000000,73.915619698495
607,5.94,27.18,2.3,2.3,424000000,12.039163929351,324000000,72.258568094544
608,5.94,27.18,2.3,2.4,427000000,11.862248521386,327000000,70.716411325542
609,5.94,27.18,2.3,2.5,430000000,11.677003683327,330000000,69.271476377497
610,5.94,27.18,2.3,2.6,433000000,11.482099555699,333000000,67.909307881952
612,5.94,27.3,1.7,2.2,425000000,13.531479977476,325000000,83.407726024297
613,5.94,27.3,1.7,2.3,428000000,13.271322078347,328000000,81.139330827204
614,5.94,27.3,1.7,2.4,431000000,13.002594669403,331000000,79.08115996093
615,5.94,27.3,1.7,2.5,434000000,12.724003633377,334000000,77.192436830003
616,5.94,27.3,1.7,2.6,437000000,12.434087807407,337000000,75.442391829781
618,5.94,27.3,1.82,2.2,424000000,13.331063367816,324000000,81.081941201773
619,5.94,27.3,1.82,2.3,427000000,13.092824291446,327000000,78.995152646601
620,5.94,27.3,1.82,2.4,430000000,12.846300988631,330000000,77.086998678886
621,5.94,27.3,1.82,2.5,433000000,12.590201653474,333000000,75.324848876425
622,5.94,27.3,1.82,2.6,436000000,12.323057518426,336000000,73.683518643067
624,5.94,27.3,1.94,2.2,423000000,13.105489997345,323000000,78.956145028362
625,5.94,27.3,1.94,2.3,426000000,12.887236144369,326000000,77.020267440753
626,5.94,27.3,1.94,2.4,429000000,12.661006074701,329000000,75.238607752527
627,5.94,27.3,1.94,2.5,432000000,12.425523171251,332000000,73.584499682917
628,5.94,27.3,1.94,2.6,435000000,12.1793266544,335000000,72.036947252619
630,5.94,27.3,2.06,2.2,422000000,12.862154390886,322000000,77.000880258505
631,5.94,27.3,2.06,2.3,425000000,12.662112667992,325000000,75.192261226963
632,5.94,27.3,2.06,2.4,428000000,12.45441073766,328000000,73.518583160832
633,5.94,27.3,2.06,2.5,431000000,12.237797204341,331000000,71.957659551439
634,5.94,27.3,2.06,2.6,434000000,12.010831945531,334000000,70.491710147815
636,5.94,27.3,2.18,2.2,421000000,12.606795043468,321000000,75.193425899443
637,5.94,27.3,2.18,2.3,424000000,12.423361845843,324000000,73.493468656838
638,5.94,27.3,2.18,2.4,427000000,12.232581910558,327000000,71.9129476588
639,5.94,27.3,2.18,2.5,430000000,12.033236602772,330000000,70.433118559912
640,5.94,27.3,2.18,2.6,433000000,11.823916411733,333000000,69.038721722901
642,5.94,27.3,2.3,2.2,420000000,12.34386278938,320000000,73.515806728093
643,5.94,27.3,2.3,2.3,423000000,12.175601298688,323000000,71.909634166687
644,5.94,27.3,2.3,2.4,426000000,12.000296705077,326000000,70.410221657971
645,5.94,27.3,2.3,2.5,429000000,11.816768596776,329000000,69.001523329507
646,5.94,27.3,2.3,2.6,432000000,11.623645660875,332000000,67.670291949522
648,6.06,26.7,1.7,2.2,429000000,12.808157415797,329000000,86.794317995256
649,6.06,26.7,1.7,2.3,432000000,12.55423895016,332000000,83.978072074403
650,6.06,26.7,1.7,2.4,435000000,12.290733277913,335000000,81.497702366738
651,6.06,26.7,1.7,2.5,438000000,12.016952627992,338000000,79.276361094765
652,6.06,26.7,1.7,2.6,441000000,11.731947688306,341000000,77.259866672049
654,6.06,26.7,1.82,2.2,428000000,12.649708770658,328000000,83.909472946293
655,6.06,26.7,1.82,2.3,431000000,12.413334373385,331000000,81.384309207689
656,6.06,26.7,1.82,2.4,434000000,12.167899321074,334000000,79.131498019367
657,6.06,26.7,1.82,2.5,437000000,11.912610396983,337000000,77.093259104475
658,6.06,26.7,1.82,2.6,440000000,11.646424133661,340000000,75.227632102269
660,6.06,26.7,1.94,2.2,427000000,12.458842097798,327000000,81.337701261959
661,6.06,26.7,1.94,2.3,430000000,12.238882165432,330000000,79.043146153804
662,6.06,26.7,1.94,2.4,433000000,12.010359240679,333000000,76.974621876895
663,6.06,26.7,1.94,2.5,436000000,11.772401733339,336000000,75.087406449526
664,6.06,26.7,1.94,2.6,439000000,11.523896916795,339000000,73.348147031435
666,6.06,26.7,2.06,2.2,426000000,12.243866662837,326000000,79.018231049739
667,6.06,26.7,2.06,2.3,429000000,12.039209783817,329000000,76.910500531971
668,6.06,26.7,2.06,2.4,432000000,11.826457114458,332000000,74.994078800429
669,6.06,26.7,2.06,2.5,435000000,11.604681814181,335000000,73.233452156959
670,6.06,26.7,2.06,2.6,438000000,11.372723675607,338000000,71.6015053306
672,6.06,26.7,2.18,2.2,425000000,12.011363470166,325000000,76.907241076916
673,6.06,26.7,2.18,2.3,428000000,11.820944645586,328000000,74.953763738194
674,6.06,26.7,2.18,2.4,431000000,11.622866390774,331000000,73.164907831339
675,6.06,26.7,2.18,2.5,434000000,11.416165920502,334000000,71.511842286509
676,6.06,26.7,2.18,2.6,437000000,11.199654125783,337000000,69.972093340203
678,6.06,26.7,2.3,2.2,424000000,11.766527974691,324000000,74.972178747332
679,6.06,26.7,2.3,2.3,427000000,11.589345671101,327000000,73.148118246267
680,6.06,26.7,2.3,2.4,430000000,11.40490980939,330000000,71.467709943589
681,6.06,26.7,2.3,2.5,433000000,11.212237493804,333000000,69.907101471248
682,6.06,26.7,2.3,2.6,436000000,11.010126251598,336000000,68.447356332879
684,6.06,26.82,1.7,2.2,428000000,12.974535842134,328000000,85.516503932108
685,6.06,26.82,1.7,2.3,431000000,12.718746092977,331000000,82.902721671045
686,6.06,26.82,1.7,2.4,434000000,12.453852636795,334000000,80.575692911978
687,6.06,26.82,1.7,2.5,437000000,12.17905061134,337000000,78.473674735612
688,6.06,26.82,1.7,2.6,440000000,11.893283114369,340000000,76.552058965315
690,6.06,26.82,1.82,2.2,427000000,12.805711283264,327000000,82.845216683731
691,6.06,26.82,1.82,2.3,430000000,12.568545204074,330000000,80.477846809984
692,6.06,26.82,1.82,2.4,433000000,12.322739218846,333000000,78.347289647302
693,6.06,26.82,1.82,2.5,436000000,12.067405063876,336000000,76.406015928079
694,6.06,26.82,1.82,2.6,439000000,11.801411430057,339000000,74.618746117306
696,6.06,26.82,1.94,2.2,426000000,12.605977109652,326000000,80.439597188727
697,6.06,26.82,1.94,2.3,429000000,12.38611541193,329000000,78.271133630752
698,6.06,26.82,1.94,2.4,432000000,12.158058853036,332000000,76.302238322717
699,6.06,26.82,1.94,2.5,435000000,11.920860500536,335000000,74.495353763913
700,6.06,26.82,1.94,2.6,438000000,11.673337761753,338000000,72.821926884991
702,6.06,26.82,2.06,2.2,425000000,12.383514740402,325000000,78.252723451845
703,6.06,26.82,2.06,2.3,428000000,12.179685659234,328000000,76.247955376087
704,6.06,26.82,2.06,2.4,431000000,11.968084197777,331000000,74.414264907301
705,6.06,26.82,2.06,2.5,434000000,11.747725516227,334000000,72.72129594624
706,6.06,26.82,2.06,2.6,437000000,11.517395646966,337000000,71.145477290236
708,6.06,26.82,2.18,2.2,424000000,12.144768255903,324000000,76.249944580326
709,6.06,26.82,2.18,2.3,427000000,11.95577338076,327000000,74.382112175009
710,6.06,26.82,2.18,2.4,430000000,11.759403837147,330000000,72.663068609279
711,6.06,26.82,2.18,2.5,433000000,11.554653918948,333000000,71.067798513104
712,6.06,26.82,2.18,2.6,436000000,11.340294999994,336000000,69.576510878882
714,6.06,26.82,2.3,2.2,423000000,11.894799219109,323000000,74.404922331493
715,6.06,26.82,2.3,2.3,426000000,11.719527242098,326000000,72.653236938619
716,6.06,26.82,2.3,2.4,429000000,11.537252459312,329000000,71.032557515062
717,6.06,26.82,2.3,2.5,432000000,11.346962037842,332000000,69.521924777359
718,6.06,26.82,2.3,2.6,435000000,11.147426448576,335000000,68.104478798147
720,6.06,26.94,1.7,2.2,427000000,13.142419789173,327000000,84.433840840849
721,6.06,26.94,1.7,2.3,430000000,12.884683526636,330000000,81.981974548841
722,6.06,26.94,1.7,2.4,433000000,12.618305795715,333000000,79.779950610105
723,6.06,26.94,1.7,2.5,436000000,12.34235539468,336000000,77.776712187425
724,6.06,26.94,1.7,2.6,439000000,12.055661437585,339000000,75.934595048911
726,6.06,26.94,1.82,2.2,426000000,12.963093759234,326000000,81.932459091475
727,6.06,26.94,1.82,2.3,429000000,12.725049929488,329000000,79.694170811426
728,6.06,26.94,1.82,2.4,432000000,12.478765946369,332000000,77.665268952148
729,6.06,26.94,1.82,2.5,435000000,12.223250979866,335000000,75.805672779079
730,6.06,26.94,1.82,2.6,438000000,11.957280268839,338000000,74.08507726583
732,6.06,26.94,1.94,2.2,425000000,12.754462981744,325000000,79.662069611509
733,6.06,26.94,1.94,2.3,428000000,12.534598416924,328000000,77.598789786215
734,6.06,26.94,1.94,2.4,431000000,12.306886777124,331000000,75.714151553415
735,6.06,26.94,1.94,2.5,434000000,12.070299639367,334000000,73.97594498104
736,6.06,26.94,1.94,2.6,437000000,11.823579595698,337000000,72.359279514378
738,6.06,26.94,2.06,2.2,424000000,12.524556443554,324000000,77.585312126332
739,6.06,26.94,2.06,2.3,427000000,12.321437739442,327000000,75.667873630165
740,6.06,26.94,2.06,2.4,430000000,12.110850498787,330000000,73.905165901977
741,6.06,26.94,2.06,2.5,433000000,11.89174682568,333000000,72.270778651506
742,6.06,26.94,2.06,2.6,436000000,11.662854603574,336000000,70.743905294895
744,6.06,26.94,2.18,2.2,423000000,12.279662163625,323000000,75.673995360209
745,6.06,26.94,2.18,2.3,426000000,12.091957965687,326000000,73.87983790563
746,6.06,26.94,2.18,2.4,429000000,11.897145069748,329000000,72.221434491188
747,6.06,26.94,2.18,2.5,432000000,11.694170669835,332000000,70.67675398406
748,6.06,26.94,2.18,2.6,435000000,11.481762713981,335000000,69.228139560504
750,6.06,26.94,2.3,2.2,422000000,12.02469331384,322000000,73.906257602789
751,6.06,26.94,2.3,2.3,425000000,11.85118394204,325000000,72.217587190576
752,6.06,26.94,2.3,2.4,428000000,11.670904442416,328000000,70.649339782062
753,6.06,26.94,2.3,2.5,431000000,11.482808584029,331000000,69.182863384085
754,6.06,26.94,2.3,2.6,434000000,11.285636291777,334000000,67.802979065933
756,6.06,27.06,1.7,2.2,426000000,13.311727836935,326000000,83.504237216434
757,6.06,27.06,1.7,2.3,429000000,13.052059569565,329000000,81.18524476597
758,6.06,27.06,1.7,2.4,432000000,12.784186836532,332000000,79.087438053962
759,6.06,27.06,1.7,2.5,435000000,12.507040767161,335000000,77.167583992991
760,6.06,27.06,1.7,2.6,438000000,12.219327969138,338000000,75.393220817916
762,6.06,27.06,1.82,2.2,425000000,13.121847684487,325000000,81.141423726536
763,6.06,27.06,1.82,2.3,428000000,12.882912220802,328000000,79.011095677711
764,6.06,27.06,1.82,2.4,431000000,12.636113820855,331000000,77.068357784046
765,6.06,27.06,1.82,2.5,434000000,12.380349700202,334000000,75.278722070064
766,6.06,27.06,1.82,2.6,437000000,12.114294033826,337000000,73.615697096561
768,6.06,27.06,1.94,2.2,424000000,12.904353852024,324000000,78.983504640619
769,6.06,27.06,1.94,2.3,427000000,12.684443045481,327000000,77.009634171791
770,6.06,27.06,1.94,2.4,430000000,12.457012864669,330000000,75.197427897754
771,6.06,27.06,1.94,2.5,433000000,12.220945598551,333000000,73.518785777478
772,6.06,27.06,1.94,2.6,436000000,11.974902238205,336000000,71.95168391721
774,6.06,27.06,2.06,2.2,423000000,12.667098333949,323000000,76.999923239794
775,6.06,27.06,2.06,2.3,426000000,12.464618500129,326000000,75.157747804439
776,6.06,27.06,2.06,2.4,429000000,12.254955980051,329000000,73.456800501572
777,6.06,27.06,2.06,2.5,432000000,12.036993332717,332000000,71.87376765038
778,6.06,27.06,2.06,2.6,435000000,11.809394250147,335000000,70.390047006868
780,6.06,27.06,2.18,2.2,422000000,12.416194620243,322000000,75.167179645158
781,6.06,27.06,2.18,2.3,425000000,12.229684093537,325000000,73.437268847264
782,6.06,27.06,2.18,2.4,428000000,12.036314575471,328000000,71.832174932119
783,6.06,27.06,2.18,2.5,431000000,11.83498075747,331000000,70.332252724451
784,6.06,27.06,2.18,2.6,434000000,11.624361787444,334000000,68.921575429998
786,6.06,27.06,2.3,2.2,421000000,12.156393936843,321000000,73.466728328515
787,6.06,27.06,2.3,2.3,424000000,11.98452778536,324000000,71.833566468835
788,6.06,27.06,2.3,2.4,427000000,11.80610933138,327000000,70.311824782041
789,6.06,27.06,2.3,2.5,430000000,11.620054459037,330000000,68.884726830389
790,6.06,27.06,2.3,2.6,433000000,11.425067777962,333000000,67.538476662847
792,6.06,27.18,1.7,2.2,425000000,13.482208811247,325000000,82.697592276885
793,6.06,27.18,1.7,2.3,428000000,13.22073791328,328000000,80.490099676246
794,6.06,27.18,1.7,2.4,431000000,12.951469603685,331000000,78.480889655002
795,6.06,27.18,1.7,2.5,434000000,12.673183639781,334000000,76.632643078273
796,6.06,27.18,1.7,2.6,437000000,12.384453179861,337000000,74.916907543455
798,6.06,27.18,1.82,2.2,424000000,13.281816474124,324000000,80.450232173064
799,6.06,27.18,1.82,2.3,427000000,13.042067381377,327000000,78.411933177149
800,6.06,27.18,1.82,2.4,430000000,12.794808490377,330000000,76.543460479643
801,6.06,27.18,1.82,2.5,433000000,12.538813508268,333000000,74.814645755258
802,6.06,27.18,1.82,2.6,436000000,12.272645629821,336000000,73.201993303307
804,6.06,27.18,1.94,2.2,423000000,13.055572697033,323000000,78.387608991787
805,6.06,27.18,1.94,2.3,426000000,12.835645545914,326000000,76.490982186141
806,6.06,27.18,1.94,2.4,429000000,12.608507375067,329000000,74.741944592327
807,6.06,27.18,1.94,2.5,432000000,12.372941460877,332000000,73.115632936788
808,6.06,27.18,1.94,2.6,435000000,12.127518280822,335000000,71.592314190736
810,6.06,27.18,2.06,2.2,422000000,12.811128845116,322000000,76.484157769628
811,6.06,27.18,2.06,2.3,425000000,12.609274606087,325000000,74.707752677624
812,6.06,27.18,2.06,2.4,428000000,12.400507910301,328000000,73.061213133902
813,6.06,27.18,2.06,2.5,431000000,12.183633602712,331000000,71.523707151037
814,6.06,27.18,2.06,2.6,434000000,11.957243222076,334000000,70.078421392326
816,6.06,27.18,2.18,2.2,421000000,12.554406822917,321000000,74.719882082655
817,6.06,27.18,2.18,2.3,424000000,12.369038995164,324000000,73.046668070376
818,6.06,27.18,2.18,2.4,427000000,12.177049158432,327000000,71.488946038608
819,6.06,27.18,2.18,2.5,430000000,11.977272662296,330000000,70.029013146526
820,6.06,27.18,2.18,2.6,433000000,11.768332778972,333000000,68.652366193526
822,6.06,27.18,2.3,2.2,420000000,12.289983878903,320000000,73.078754208453
823,6.06,27.18,2.3,2.3,423000000,12.119677605731,323000000,71.494993587783
824,6.06,27.18,2.3,2.4,426000000,11.943026380041,326000000,70.014888408443
825,6.06,27.18,2.3,2.5,429000000,11.75890251086,329000000,68.623210763572
826,6.06,27.18,2.3,2.6,432000000,11.56596903996,332000000,67.30731712516
828,6.06,27.3,1.7,2.2,424000000,13.653384579695,324000000,81.991626777681
829,6.06,27.3,1.7,2.3,427000000,13.390387241324,327000000,79.879537782448
830,6.06,27.3,1.7,2.4,430000000,13.119963999783,330000000,77.946966616509
831,6.06,27.3,1.7,2.5,433000000,12.840726806085,333000000,76.161186247758
832,6.06,27.3,1.7,2.6,436000000,12.551101621366,336000000,74.496906244405
834,6.06,27.3,1.82,2.2,423000000,13.442644701545,323000000,79.842260397892
