,Val1,Val2,Val3,T12,fpeak,gain,fimg,img
667,27.06,5.7,27.06,1.1,393000000,14.212455187384,293000000,96.733467059372
668,27.06,5.7,27.06,1.2,396000000,14.111606807606,296000000,102.088948830891
669,27.06,5.7,27.06,1.3,399000000,13.993328643478,299000000,109.281293905483
670,27.06,5.7,27.06,1.4,402000000,13.860719907049,302000000,117.210134357149
672,27.06,5.7,27.18,1,389000000,14.472086984788,289000000,95.245059875548
673,27.06,5.7,27.18,1.1,392000000,14.383641593643,292000000,100.032113865844
674,27.06,5.7,27.18,1.2,395000000,14.275453863867,295000000,106.411085883515
675,27.06,5.7,27.18,1.3,398000000,14.15109359595,298000000,114.54689546756
676,27.06,5.7,27.18,1.4,401000000,14.013585317919,301000000,117.723784790429
678,27.06,5.7,27.3,1,388000000,14.652156694423,288000000,98.275510529617
679,27.06,5.7,27.3,1.1,391000000,14.554974632852,291000000,103.946774741359
680,27.06,5.7,27.3,1.2,394000000,14.439414701663,294000000,111.532675492847
681,27.06,5.7,27.3,1.3,397000000,14.308992613495,297000000,117.052956092795
682,27.06,5.7,27.3,1.4,400000000,14.166644305077,300000000,115.046259192277
684,27.06,5.82,26.7,1,391000000,13.992512921506,291000000,91.912245779911
685,27.06,5.82,26.7,1.1,394000000,13.887453827153,294000000,96.096755577091
686,27.06,5.82,26.7,1.2,398000000,13.765353031736,298000000,96.751702919077
687,27.06,5.82,26.7,1.3,401000000,13.660094131703,301000000,102.468667058793
688,27.06,5.82,26.7,1.4,404000000,13.536905094207,304000000,109.646527209872
690,27.06,5.82,26.82,1,390000000,14.150760718636,290000000,94.386150038722
691,27.06,5.82,26.82,1.1,393000000,14.037301700279,293000000,99.10747769031
692,27.06,5.82,26.82,1.2,397000000,13.929403447654,297000000,99.957396734616
693,27.06,5.82,26.82,1.3,400000000,13.81772792214,300000000,106.583098661196
694,27.06,5.82,26.82,1.4,403000000,13.689267228148,303000000,114.367270271448
696,27.06,5.82,26.94,1,389000000,14.306802153701,289000000,97.142745187958
697,27.06,5.82,26.94,1.1,393000000,14.19382520455,293000000,97.906017371179
698,27.06,5.82,26.94,1.2,396000000,14.094603440198,296000000,103.690628423675
699,27.06,5.82,26.94,1.3,399000000,13.976399276019,299000000,111.478609529403
700,27.06,5.82,26.94,1.4,402000000,13.842592202168,302000000,118.394526911178
702,27.06,5.82,27.06,1,388000000,14.459786039251,288000000,100.279717536864
703,27.06,5.82,27.06,1.1,392000000,14.36784863864,292000000,101.293589656453
704,27.06,5.82,27.06,1.2,395000000,14.260724509522,295000000,108.159821114516
705,27.06,5.82,27.06,1.3,398000000,14.135900721863,298000000,116.830423393813
706,27.06,5.82,27.06,1.4,401000000,13.99669706064,301000000,117.73706899283
708,27.06,5.82,27.18,1,388000000,14.637518456612,288000000,99.295139704967
709,27.06,5.82,27.18,1.1,391000000,14.542537192046,291000000,105.312764375208
710,27.06,5.82,27.18,1.2,394000000,14.427383555057,294000000,113.44911997001
711,27.06,5.82,27.18,1.3,397000000,14.295872078209,297000000,119.217725458899
712,27.06,5.82,27.18,1.4,400000000,14.151248933523,300000000,113.905736180649
714,27.06,5.82,27.3,1,387000000,14.821855983459,287000000,102.915799505786
715,27.06,5.82,27.3,1.1,390000000,14.717282012138,290000000,110.181244869543
716,27.06,5.82,27.3,1.2,393000000,14.593991782335,293000000,117.607734975435
717,27.06,5.82,27.3,1.3,396000000,14.455750454481,296000000,117.284023112381
718,27.06,5.82,27.3,1.4,399000000,14.305716272783,299000000,110.151229241372
720,27.06,5.94,26.7,1,390000000,14.14804327746,290000000,95.521116822993
721,27.06,5.94,26.7,1.1,393000000,14.033287674598,293000000,100.661166380543
722,27.06,5.94,26.7,1.2,397000000,13.907018271374,297000000,101.671314177935
723,27.06,5.94,26.7,1.3,400000000,13.796021321219,300000000,108.869878809058
724,27.06,5.94,26.7,1.4,403000000,13.666805281941,303000000,114.652248378381
726,27.06,5.94,26.82,1,389000000,14.307439963414,289000000,98.360107533848
727,27.06,5.94,26.82,1.1,392000000,14.183465784525,292000000,104.271645912944
728,27.06,5.94,26.82,1.2,396000000,14.073641868776,296000000,105.559634150666
729,27.06,5.94,26.82,1.3,399000000,13.955706181509,299000000,113.726721989071
730,27.06,5.94,26.82,1.4,402000000,13.820765512231,302000000,117.490675631181
732,27.06,5.94,26.94,1,388000000,14.464263161076,288000000,101.593610487145
733,27.06,5.94,26.94,1.1,392000000,14.347155362272,292000000,102.734720761083
734,27.06,5.94,26.94,1.2,395000000,14.24149344107,295000000,110.198289510489
735,27.06,5.94,26.94,1.3,398000000,14.116451480471,298000000,118.711831380801
736,27.06,5.94,26.94,1.4,401000000,13.975663882022,301000000,115.986655315102
738,27.06,5.94,27.06,1,387000000,14.617462674073,287000000,105.379017134899
739,27.06,5.94,27.06,1.1,391000000,14.524527469,291000000,106.88492089314
740,27.06,5.94,27.06,1.2,394000000,14.41023790192,294000000,115.65076641924
741,27.06,5.94,27.06,1.3,397000000,14.277934839887,297000000,120.203014932117
742,27.06,5.94,27.06,1.4,400000000,14.131196156312,300000000,111.783551814142
744,27.06,5.94,27.18,1,387000000,14.804920579604,287000000,104.142364869818
745,27.06,5.94,27.18,1.1,390000000,14.702470857895,290000000,111.90749954702
746,27.06,5.94,27.18,1.2,393000000,14.57934145912,293000000,119.89812110403
747,27.06,5.94,27.18,1.3,396000000,14.439636688225,296000000,116.994207433335
748,27.06,5.94,27.18,1.4,399000000,14.286863660549,299000000,107.985820689103
750,27.06,5.94,27.3,1,386000000,14.993234531346,286000000,108.624050130309
751,27.06,5.94,27.3,1.1,389000000,14.880180944209,289000000,117.157090060009
752,27.06,5.94,27.3,1.2,392000000,14.748008054411,292000000,119.222417486701
753,27.06,5.94,27.3,1.3,395000000,14.600778223134,295000000,113.1607487599
754,27.06,5.94,27.3,1.4,398000000,14.441912892167,298000000,104.893943571187
756,27.06,6.06,26.7,1,389000000,14.30122083759,289000000,99.739596901482
757,27.06,6.06,26.7,1.1,392000000,14.175395992979,292000000,106.248440024947
758,27.06,6.06,26.7,1.2,396000000,14.049728236402,296000000,107.726986661111
759,27.06,6.06,26.7,1.3,399000000,13.93201686312,299000000,115.02480106885
760,27.06,6.06,26.7,1.4,402000000,13.795773226221,302000000,115.383594204581
762,27.06,6.06,26.82,1,388000000,14.461187664672,288000000,103.093939593409
763,27.06,6.06,26.82,1.1,391000000,14.325197142702,291000000,110.705567784926
764,27.06,6.06,26.82,1.2,395000000,14.218802370255,295000000,112.485968171204
765,27.06,6.06,26.82,1.3,398000000,14.09354316626,298000000,118.82838960472
766,27.06,6.06,26.82,1.4,401000000,13.951044031187,301000000,113.782215773588
768,27.06,6.06,26.94,1,387000000,14.617999128099,287000000,107.022148520423
769,27.06,6.06,26.94,1.1,391000000,14.502276655206,291000000,108.718750053191
770,27.06,6.06,26.94,1.2,394000000,14.389054149195,294000000,117.909089257555
771,27.06,6.06,26.94,1.3,397000000,14.256007122525,297000000,119.090516194125
772,27.06,6.06,26.94,1.4,400000000,14.107068196539,300000000,109.665413534014
774,27.06,6.06,27.06,1,387000000,14.782593721131,287000000,105.539410440157
775,27.06,6.06,27.06,1.1,390000000,14.682706951998,290000000,113.921973000829
776,27.06,6.06,27.06,1.2,393000000,14.559996032329,293000000,121.752097468899
777,27.06,6.06,27.06,1.3,396000000,14.418923618304,296000000,115.100809652084
778,27.06,6.06,27.06,1.4,399000000,14.263371014899,299000000,106.025482564003
780,27.06,6.06,27.18,1,386000000,14.974667113056,286000000,110.154993956515
781,27.06,6.06,27.18,1.1,389000000,14.86340587531,289000000,119.35067568382
782,27.06,6.06,27.18,1.2,392000000,14.730884726816,292000000,120.087850957626
783,27.06,6.06,27.18,1.3,395000000,14.581553185519,295000000,110.986797609047
784,27.06,6.06,27.18,1.4,398000000,14.41922646203,298000000,103.108481991324
786,27.06,6.06,27.3,1,385000000,15.166382389035,285000000,115.615883011925
787,27.06,6.06,27.3,1.1,388000000,15.043300778417,288000000,120.722913428507
788,27.06,6.06,27.3,1.2,391000000,14.900642560455,291000000,116.483471590225
789,27.06,6.06,27.3,1.3,394000000,14.742825643392,294000000,107.59888424445
790,27.06,6.06,27.3,1.4,397000000,14.573583180417,297000000,100.73393225373
792,27.06,6.18,26.7,1,388000000,14.451604460077,288000000,104.834455153867
793,27.06,6.18,26.7,1.1,391000000,14.312932962277,291000000,113.041936684863
794,27.06,6.18,26.7,1.2,395000000,14.193507413315,295000000,114.545678279935
795,27.06,6.18,26.7,1.3,398000000,14.067774688764,298000000,117.080044282494
796,27.06,6.18,26.7,1.4,401000000,13.923184825805,301000000,111.755568653389
798,27.06,6.18,26.82,1,387000000,14.611275349876,287000000,108.93762877117
799,27.06,6.18,26.82,1.1,391000000,14.47694246065,291000000,110.853705421881
800,27.06,6.18,26.82,1.2,394000000,14.364721868578,294000000,119.220426812938
801,27.06,6.18,26.82,1.3,397000000,14.230714340459,297000000,116.931954736439
802,27.06,6.18,26.82,1.4,400000000,14.079233086767,300000000,107.808578841105
804,27.06,6.18,26.94,1,386000000,14.766923275854,286000000,113.867835565365
805,27.06,6.18,26.94,1.1,390000000,14.659188836711,290000000,116.201708451361
806,27.06,6.18,26.94,1.2,393000000,14.536877457906,293000000,121.794104897626
807,27.06,6.18,26.94,1.3,396000000,14.39426202621,296000000,112.896123890486
808,27.06,6.18,26.94,1.4,399000000,14.235625901728,299000000,104.334903862138
810,27.06,6.18,27.06,1,386000000,14.951365891904,286000000,111.938314979012
811,27.06,6.18,27.06,1.1,389000000,14.842113244124,289000000,121.629755460084
812,27.06,6.18,27.06,1.2,392000000,14.709273222404,292000000,118.859889211134
813,27.06,6.18,27.06,1.3,395000000,14.557707179449,295000000,108.902749343903
814,27.06,6.18,27.06,1.4,398000000,14.391654376787,298000000,101.571263317574
816,27.06,6.18,27.18,1,385000000,15.146637017618,285000000,117.589753727548
817,27.06,6.18,27.18,1.1,388000000,15.024708613855,288000000,122.601302391735
818,27.06,6.18,27.18,1.2,391000000,14.880879483891,291000000,114.502618355563
819,27.06,6.18,27.18,1.3,394000000,14.720012495925,294000000,105.69285918479
820,27.06,6.18,27.18,1.4,397000000,14.546286943555,297000000,99.3341766603
822,27.06,6.18,27.3,1,384000000,15.34077173772,284000000,121.4886499762
823,27.06,6.18,27.3,1.1,387000000,15.205539903072,287000000,119.790280900752
824,27.06,6.18,27.3,1.2,390000000,15.050241681999,290000000,110.763787766456
825,27.06,6.18,27.3,1.3,393000000,14.879721337634,293000000,103.099191540704
826,27.06,6.18,27.3,1.4,396000000,14.698080269988,296000000,97.475812626999
828,27.06,6.3,26.7,1,387000000,14.598196528148,287000000,111.154448794433
829,27.06,6.3,26.7,1.1,391000000,14.449485901278,291000000,113.175327170602
830,27.06,6.3,26.7,1.2,394000000,14.337921532319,294000000,118.390955811479
831,27.06,6.3,26.7,1.3,397000000,14.202459858119,297000000,114.774111755339
832,27.06,6.3,26.7,1.4,400000000,14.047824789115,300000000,106.213603342036
834,27.06,6.3,26.82,1,386000000,14.756322496248,286000000,116.206152898218
835,27.06,6.3,26.82,1.1,390000000,14.632916699924,290000000,118.332974327794
836,27.06,6.3,26.82,1.2,393000000,14.510695644193,293000000,119.999121727363
837,27.06,6.3,26.82,1.3,396000000,14.366076821506,296000000,110.90384758777
838,27.06,6.3,26.82,1.4,399000000,14.203777502597,299000000,102.877577507657
840,27.06,6.3,26.94,1,386000000,14.92467256079,286000000,114.022026250824
841,27.06,6.3,26.94,1.1,389000000,14.817341177099,289000000,123.035186097679
842,27.06,6.3,26.94,1.2,392000000,14.683911469568,292000000,116.674633873868
843,27.06,6.3,26.94,1.3,395000000,14.529685190567,295000000,107.090667276745
844,27.06,6.3,26.94,1.4,398000000,14.359359612453,298000000,100.236636755143
846,27.06,6.3,27.06,1,385000000,15.12261980081,285000000,119.84679682565
847,27.06,6.3,27.06,1.1,388000000,15.00180547399,288000000,122.68405414355
848,27.06,6.3,27.06,1.2,391000000,14.856575079537,291000000,112.300644465428
849,27.06,6.3,27.06,1.3,394000000,14.692268510704,294000000,104.052970123223
850,27.06,6.3,27.06,1.4,397000000,14.513547649365,297000000,98.108289591973
852,27.06,6.3,27.18,1,384000000,15.320021690674,284000000,123.790727234324
853,27.06,6.3,27.18,1.1,387000000,15.184934456419,287000000,118.529971728119
854,27.06,6.3,27.18,1.2,390000000,15.02727216721,290000000,108.708768813723
855,27.06,6.3,27.18,1.3,393000000,14.852394009611,293000000,101.615054018892
856,27.06,6.3,27.18,1.4,396000000,14.66490838478,296000000,96.346171264024
858,27.06,6.3,27.3,1,383000000,15.515021220385,283000000,122.487367879465
859,27.06,6.3,27.3,1.1,386000000,15.364810532359,286000000,114.466555150325
860,27.06,6.3,27.3,1.2,389000000,15.194052813259,289000000,105.825300374288
861,27.06,6.3,27.3,1.3,392000000,15.008103132462,292000000,99.604768503367
862,27.06,6.3,27.3,1.4,396000000,14.84506868933,296000000,97.623054243456
864,27.18,5.7,26.7,1,392000000,13.87205087008,292000000,88.447581646886
865,27.18,5.7,26.7,1.1,395000000,13.782133323433,295000000,91.877370266106
866,27.18,5.7,26.7,1.2,398000000,13.671126074416,298000000,96.127888691116
867,27.18,5.7,26.7,1.3,401000000,13.542969710308,301000000,101.632217709378
868,27.18,5.7,26.7,1.4,405000000,13.424368866031,305000000,102.366531114628
870,27.18,5.7,26.82,1,391000000,14.033908053986,291000000,90.638397495876
871,27.18,5.7,26.82,1.1,394000000,13.936079247969,294000000,94.445280541507
872,27.18,5.7,26.82,1.2,397000000,13.818518513962,297000000,99.270702520776
873,27.18,5.7,26.82,1.3,401000000,13.695884917034,301000000,99.975906817617
874,27.18,5.7,26.82,1.4,404000000,13.577618591459,304000000,106.612727051552
876,27.18,5.7,26.94,1,390000000,14.194485793959,290000000,93.038440625255
877,27.18,5.7,26.94,1.1,393000000,14.088633615241,293000000,97.332959752601
878,27.18,5.7,26.94,1.2,396000000,13.964469776152,296000000,102.930811805385
879,27.18,5.7,26.94,1.3,400000000,13.855672921177,300000000,103.878809189155
880,27.18,5.7,26.94,1.4,403000000,13.73224639733,303000000,111.626247117738
882,27.18,5.7,27.06,1,389000000,14.353167200418,289000000,95.710001704072
883,27.18,5.7,27.06,1.1,392000000,14.239211222592,292000000,100.658324176513
884,27.18,5.7,27.06,1.2,396000000,14.130204467254,296000000,101.560015596451
885,27.18,5.7,27.06,1.3,399000000,14.016846962672,299000000,108.565348086917
886,27.18,5.7,27.06,1.4,402000000,13.888226687256,302000000,116.486679522656
888,27.18,5.7,27.18,1,388000000,14.509137343216,288000000,98.748270554191
889,27.18,5.7,27.18,1.1,392000000,14.401505133816,292000000,99.59777341239
890,27.18,5.7,27.18,1.2,395000000,14.298954164413,295000000,105.837023497735
891,27.18,5.7,27.18,1.3,398000000,14.179249424858,298000000,113.771523302923
892,27.18,5.7,27.18,1.4,401000000,14.045430744356,301000000,117.241749147986
894,27.18,5.7,27.3,1,388000000,14.66959250572,288000000,97.909958874669
895,27.18,5.7,27.3,1.1,391000000,14.578817410763,291000000,103.482287673635
896,27.18,5.7,27.3,1.2,394000000,14.468642077839,294000000,110.905575106485
897,27.18,5.7,27.3,1.3,397000000,14.342578155347,297000000,116.237592102207
898,27.18,5.7,27.3,1.4,400000000,14.203588828258,300000000,114.990284288938
900,27.18,5.82,26.7,1,391000000,14.030080333773,291000000,91.562572373156
901,27.18,5.82,26.7,1.1,394000000,13.932419722045,294000000,95.643510049623
902,27.18,5.82,26.7,1.2,397000000,13.813258403974,297000000,100.905216369937
903,27.18,5.82,26.7,1.3,400000000,13.676802790762,300000000,107.903270537721
904,27.18,5.82,26.7,1.4,404000000,13.555335475343,304000000,108.893794313497
906,27.18,5.82,26.82,1,390000000,14.194060195374,290000000,94.016880348045
907,27.18,5.82,26.82,1.1,393000000,14.087772729123,293000000,98.618534552402
908,27.18,5.82,26.82,1.2,396000000,13.96143406237,296000000,104.71013567699
909,27.18,5.82,26.82,1.3,400000000,13.833969925819,300000000,105.813961622263
910,27.18,5.82,26.82,1.4,403000000,13.710699759104,303000000,113.802610674704
912,27.18,5.82,26.94,1,389000000,14.356651979227,289000000,96.750782174641
913,27.18,5.82,26.94,1.1,392000000,14.241564041713,292000000,102.046108958839
914,27.18,5.82,26.94,1.2,396000000,14.108719343251,296000000,103.0702720075
915,27.18,5.82,26.94,1.3,399000000,13.996464464388,299000000,110.660811381293
916,27.18,5.82,26.94,1.4,402000000,13.86760500133,302000000,118.20553372407
918,27.18,5.82,27.06,1,388000000,14.517099393156,288000000,99.861171072087
919,27.18,5.82,27.06,1.1,391000000,14.393061931552,291000000,106.113101568734
920,27.18,5.82,27.06,1.2,395000000,14.279583222709,295000000,107.482241793155
921,27.18,5.82,27.06,1.3,398000000,14.160480657585,298000000,116.004826170275
922,27.18,5.82,27.06,1.4,401000000,14.025955444498,301000000,118.014815137208
924,27.18,5.82,27.18,1,387000000,14.674401831638,287000000,103.501182135932
925,27.18,5.82,27.18,1.1,391000000,14.560402894803,291000000,104.773288294925
926,27.18,5.82,27.18,1.2,394000000,14.451813059621,294000000,112.707528805963
927,27.18,5.82,27.18,1.3,397000000,14.32576425158,297000000,118.49770679562
928,27.18,5.82,27.18,1.4,400000000,14.185519740448,300000000,114.539866283288
930,27.18,5.82,27.3,1,387000000,14.839011737788,287000000,102.476074297063
931,27.18,5.82,27.3,1.1,390000000,14.74191358398,290000000,109.594917939961
932,27.18,5.82,27.3,1.2,393000000,14.624947735902,293000000,116.802457984182
933,27.18,5.82,27.3,1.3,396000000,14.49187438866,296000000,116.87198319612
934,27.18,5.82,27.3,1.4,399000000,14.345883338456,299000000,110.955603265508
936,27.18,5.94,26.7,1,390000000,14.1867890501,290000000,95.098090886112
937,27.18,5.94,26.7,1.1,393000000,14.08042517272,293000000,100.084889378909
938,27.18,5.94,26.7,1.2,396000000,13.952096373038,296000000,106.781427043582
939,27.18,5.94,26.7,1.3,400000000,13.809583372725,300000000,108.032386831299
940,27.18,5.94,26.7,1.4,403000000,13.686511932604,303000000,114.826975357514
942,27.18,5.94,26.82,1,389000000,14.352636552528,289000000,97.907366650163
943,27.18,5.94,26.82,1.1,392000000,14.236828054806,292000000,103.640815409417
944,27.18,5.94,26.82,1.2,395000000,14.100605849995,295000000,111.486708671381
945,27.18,5.94,26.82,1.3,399000000,13.972981438426,299000000,112.949144045802
946,27.18,5.94,26.82,1.4,402000000,13.843971626535,302000000,118.049840178645
948,27.18,5.94,26.94,1,388000000,14.516844797412,288000000,101.105764591074
949,27.18,5.94,26.94,1.1,391000000,14.391339355941,291000000,107.857904158853
950,27.18,5.94,26.94,1.2,395000000,14.256363342017,295000000,109.403068112343
951,27.18,5.94,26.94,1.3,398000000,14.13813443665,298000000,118.16127095872
952,27.18,5.94,26.94,1.4,401000000,14.003039688094,301000000,116.751040735634
954,27.18,5.94,27.06,1,387000000,14.678472535585,287000000,104.849313817616
955,27.18,5.94,27.06,1.1,390000000,14.54303394798,290000000,112.956210666198
956,27.18,5.94,27.06,1.2,394000000,14.430535281532,294000000,114.801392577712
957,27.18,5.94,27.06,1.3,397000000,14.304828092986,297000000,120.094881067096
958,27.18,5.94,27.06,1.4,400000000,14.163515235982,300000000,112.607786471726
960,27.18,5.94,27.18,1,386000000,14.836276891962,286000000,109.370513523307
961,27.18,5.94,27.18,1.1,390000000,14.72157274513,290000000,111.214747578296
962,27.18,5.94,27.18,1.2,393000000,14.606028394863,293000000,119.043248643423
963,27.18,5.94,27.18,1.3,396000000,14.472668050562,296000000,117.387415135702
964,27.18,5.94,27.18,1.4,399000000,14.325019189461,299000000,108.79387427547
966,27.18,5.94,27.3,1,386000000,15.011401703084,286000000,108.078803321048
967,27.18,5.94,27.3,1.1,389000000,14.907010770655,289000000,116.395901713975
968,27.18,5.94,27.3,1.2,392000000,14.782197205763,292000000,118.496984767183
969,27.18,5.94,27.3,1.3,395000000,14.641018637902,295000000,113.894232042178
970,27.18,5.94,27.3,1.4,398000000,14.486934605989,298000000,105.65554282715
972,27.18,6.06,26.7,1,389000000,14.342370678658,289000000,99.211840298126
973,27.18,6.06,26.7,1.1,392000000,14.226003473342,292000000,105.498468658375
974,27.18,6.06,26.7,1.2,395000000,14.087164509183,295000000,113.755083609
975,27.18,6.06,26.7,1.3,399000000,13.947226101252,299000000,114.770060772292
976,27.18,6.06,26.7,1.4,402000000,13.817920292929,302000000,116.196104306959
978,27.18,6.06,26.82,1,388000000,14.509641587236,288000000,102.519820084721
979,27.18,6.06,26.82,1.1,391000000,14.382879884883,291000000,109.891624522489
980,27.18,6.06,26.82,1.2,394000000,14.23531331244,294000000,118.80425287021
981,27.18,6.06,26.82,1.3,398000000,14.113073138773,298000000,119.068016469213
982,27.18,6.06,26.82,1.4,401000000,13.977305517757,301000000,114.587559974197
984,27.18,6.06,26.94,1,387000000,14.674825030577,287000000,106.392968848214
985,27.18,6.06,26.94,1.1,390000000,14.537317792717,290000000,115.164863909897
986,27.18,6.06,26.94,1.2,394000000,14.40595678486,294000000,117.09639755131
987,27.18,6.06,26.94,1.3,397000000,14.280666142566,297000000,119.725374974526
988,27.18,6.06,26.94,1.4,400000000,14.138225377722,300000000,110.428680048568
990,27.18,6.06,27.06,1,386000000,14.836736361012,286000000,111.067508463993
991,27.18,6.06,27.06,1.1,390000000,14.697006786159,290000000,113.106251924927
992,27.18,6.06,27.06,1.2,393000000,14.583170116098,293000000,121.196005509278
993,27.18,6.06,27.06,1.3,396000000,14.449647817717,296000000,115.921928210017
994,27.18,6.06,27.06,1.4,399000000,14.300326869381,299000000,106.736436965654
996,27.18,6.06,27.18,1,385000000,14.993819244036,285000000,116.597213743336
997,27.18,6.06,27.18,1.1,389000000,14.88526505783,289000000,118.47355365724
998,27.18,6.06,27.18,1.2,392000000,14.76145324368,292000000,120.02865389641
999,27.18,6.06,27.18,1.3,395000000,14.619425518117,295000000,111.846787999051
1000,27.18,6.06,27.18,1.4,398000000,14.463023405577,298000000,103.767830541156
1002,27.18,6.06,27.3,1,385000000,15.187168671991,285000000,114.914901420938
1003,27.18,6.06,27.3,1.1,388000000,15.074067588695,288000000,119.837173022645
1004,27.18,6.06,27.3,1.2,391000000,14.939904332245,291000000,116.965368132535
1005,27.18,6.06,27.3,1.3,394000000,14.789094792312,294000000,108.427773236928
1006,27.18,6.06,27.3,1.4,397000000,14.625420562683,297000000,101.347050518604
1008,27.18,6.18,26.7,1,388000000,14.496628617298,288000000,104.152688388367
1009,27.18,6.18,26.7,1.1,391000000,14.368550404685,291000000,112.191442942212
1010,27.18,6.18,26.7,1.2,394000000,14.217469377889,294000000,118.819481974999
1011,27.18,6.18,26.7,1.3,398000000,14.085958710121,298000000,117.858001191881
1012,27.18,6.18,26.7,1.4,401000000,13.949162604228,301000000,112.468482025161
1014,27.18,6.18,26.82,1,387000000,14.664616986012,287000000,108.187394776064
1015,27.18,6.18,26.82,1.1,390000000,14.525026804686,290000000,117.468430767576
1016,27.18,6.18,26.82,1.2,394000000,14.379034406774,294000000,118.945151588874
1017,27.18,6.18,26.82,1.3,397000000,14.253971135992,297000000,117.778451042222
1018,27.18,6.18,26.82,1.4,400000000,14.110083782296,300000000,108.469352387867
1020,27.18,6.18,26.94,1,386000000,14.829802112426,286000000,113.046217117094
1021,27.18,6.18,26.94,1.1,389000000,14.678228156836,289000000,122.546590770366
1022,27.18,6.18,26.94,1.2,393000000,14.557368570759,293000000,122.066411146699
1023,27.18,6.18,26.94,1.3,396000000,14.423536839365,296000000,113.724785625251
1024,27.18,6.18,26.94,1.4,399000000,14.272263280941,299000000,104.947907042714
1026,27.18,6.18,27.06,1,385000000,14.990682415181,285000000,118.769374263131
1027,27.18,6.18,27.06,1.1,389000000,14.85982587975,289000000,120.7715114496
1028,27.18,6.18,27.06,1.2,392000000,14.73707582029,292000000,119.54941167056
1029,27.18,6.18,27.06,1.3,395000000,14.594095021458,295000000,109.682025612313
1030,27.18,6.18,27.06,1.4,398000000,14.43513384238,298000000,102.142443054002
1032,27.18,6.18,27.18,1,385000000,15.161607449036,285000000,116.761140126856
1033,27.18,6.18,27.18,1.1,388000000,15.051195590313,288000000,122.010236234463
1034,27.18,6.18,27.18,1.2,391000000,14.917307509379,291000000,115.374440587949
1035,27.18,6.18,27.18,1.3,394000000,14.764778134484,294000000,106.415704472889
1036,27.18,6.18,27.18,1.4,397000000,14.597823683156,297000000,99.869965089363
1038,27.18,6.18,27.3,1,384000000,15.366173491199,284000000,120.590880454619
1039,27.18,6.18,27.3,1.1,387000000,15.242379576728,287000000,119.741439506838
1040,27.18,6.18,27.3,1.2,390000000,15.096810969788,290000000,111.660738653325
1041,27.18,6.18,27.3,1.3,393000000,14.93431740438,293000000,103.769240801474
1042,27.18,6.18,27.3,1.4,396000000,14.759065319463,296000000,97.982541520549
1044,27.18,6.3,26.7,1,387000000,14.648848348432,287000000,110.282150714592
1045,27.18,6.3,26.7,1.1,390000000,14.506866224417,290000000,118.914316175117
1046,27.18,6.3,26.7,1.2,394000000,14.350513673235,294000000,118.950150990705
1047,27.18,6.3,26.7,1.3,397000000,14.225212308253,297000000,115.557577046313
1048,27.18,6.3,26.7,1.4,400000000,14.079288471349,300000000,106.783594725152
1050,27.18,6.3,26.82,1,386000000,14.816491560849,286000000,115.312768088019
1051,27.18,6.3,26.82,1.1,389000000,14.661672746127,289000000,122.711489057757
1052,27.18,6.3,26.82,1.2,393000000,14.529404069172,293000000,120.814422359512
1053,27.18,6.3,26.82,1.3,396000000,14.394829904415,296000000,111.630957841471
1054,27.18,6.3,26.82,1.4,399000000,14.241044400864,299000000,103.410293608066
1056,27.18,6.3,26.94,1,385000000,14.98025877743,285000000,121.10302988525
1057,27.18,6.3,26.94,1.1,389000000,14.83180764068,289000000,122.69741515999
1058,27.18,6.3,26.94,1.2,392000000,14.709879613094,292000000,117.556142515044
1059,27.18,6.3,26.94,1.3,395000000,14.565546688455,295000000,107.763164432899
1060,27.18,6.3,26.94,1.4,398000000,14.403498792036,298000000,100.737761228804
1062,27.18,6.3,27.06,1,384000000,15.138241491816,284000000,124.749984217026
1063,27.18,6.3,27.06,1.1,388000000,15.024943245095,288000000,122.946997681805
1064,27.18,6.3,27.06,1.2,391000000,14.891131503881,291000000,113.158298411753
1065,27.18,6.3,27.06,1.3,394000000,14.736518952217,294000000,104.676781707725
1066,27.18,6.3,27.06,1.4,397000000,14.565789806494,297000000,98.58327774612
1068,27.18,6.3,27.18,1,384000000,15.340330507369,284000000,122.880464910389
1069,27.18,6.3,27.18,1.1,387000000,15.218340416046,287000000,119.256804690996
1070,27.18,6.3,27.18,1.2,390000000,15.071952973532,290000000,109.511233445422
1071,27.18,6.3,27.18,1.3,393000000,14.906505678718,293000000,102.197663079116
1072,27.18,6.3,27.18,1.4,396000000,14.726662242877,296000000,96.800193160789
1074,27.18,6.3,27.3,1,383000000,15.547508130274,283000000,121.827739638114
1075,27.18,6.3,27.3,1.1,386000000,15.410329777712,286000000,115.387385200463
1076,27.18,6.3,27.3,1.2,389000000,15.250619524943,289000000,106.568357381352
1077,27.18,6.3,27.3,1.3,392000000,15.073754006335,292000000,100.153869444131
1078,27.18,6.3,27.3,1.4,395000000,14.884358192662,295000000,95.291093293652
1080,27.3,5.7,26.7,1,392000000,13.900775391437,292000000,88.156709886132
1081,27.3,5.7,26.7,1.1,395000000,13.817599229507,295000000,91.520433728166
1082,27.3,5.7,26.7,1.2,398000000,13.712375146323,298000000,95.664956639208
1083,27.3,5.7,26.7,1.3,401000000,13.58903545493,301000000,100.999725414493
1084,27.3,5.7,26.7,1.4,404000000,13.450987549067,304000000,107.985407534344
1086,27.3,5.7,26.82,1,391000000,14.067449964541,291000000,90.335224830889
