,Val1,Val2,Val3,VTUNE12,fpeak,gain,fimg,img
1078,2.18,27.3,6.3,3.6,460000000,9.2604043518984,360000000,57.3945326768904
1080,2.3,26.7,5.7,3.2,458000000,9.2429678158152,358000000,64.8067001563602
1081,2.3,26.7,5.7,3.3,461000000,8.9114962427347,361000000,63.6139823156547
1082,2.3,26.7,5.7,3.4,464000000,8.5635915837986,364000000,62.4683737604226
1083,2.3,26.7,5.7,3.5,467000000,8.2023469731586,367000000,61.3674534123666
1084,2.3,26.7,5.7,3.6,470000000,7.8331713855047,370000000,60.3119167096067
1086,2.3,26.7,5.82,3.2,457000000,9.3409671112043,357000000,64.0539533565903
1087,2.3,26.7,5.82,3.3,460000000,9.0140230820491,360000000,62.8989196007191
1088,2.3,26.7,5.82,3.4,463000000,8.6698846812396,363000000,61.7856712170386
1089,2.3,26.7,5.82,3.5,466000000,8.3109556500931,366000000,60.7117636007061
1090,2.3,26.7,5.82,3.6,469000000,7.9417580479594,369000000,59.6775453664894
1092,2.3,26.7,5.94,3.2,457000000,9.4447954922195,357000000,64.1666329883255
1093,2.3,26.7,5.94,3.3,459000000,9.1078732961385,359000000,62.2441948575825
1094,2.3,26.7,5.94,3.4,462000000,8.7686845712841,362000000,61.1606249264741
1095,2.3,26.7,5.94,3.5,465000000,8.4135354795383,365000000,60.1118674079493
1096,2.3,26.7,5.94,3.6,468000000,8.0461294153092,368000000,59.0979036216522
1098,2.3,26.7,6.06,3.2,456000000,9.5507573552593,356000000,63.4960354878043
1099,2.3,26.7,6.06,3.3,459000000,9.2086892314243,359000000,62.3549047499743
1100,2.3,26.7,6.06,3.4,461000000,8.857515707506,361000000,60.583884787927
1101,2.3,26.7,6.06,3.5,464000000,8.5076388191425,364000000,59.5589618724365
1102,2.3,26.7,6.06,3.6,467000000,8.1438433731477,367000000,58.5646314687437
1104,2.3,26.7,6.18,3.2,455000000,9.6489240524246,355000000,62.8829181447376
1105,2.3,26.7,6.18,3.3,458000000,9.3124543095345,358000000,61.7722518227455
1106,2.3,26.7,6.18,3.4,461000000,8.9572350978043,361000000,60.6944993434563
1107,2.3,26.7,6.18,3.5,463000000,8.5901824952684,363000000,59.0445579622714
1108,2.3,26.7,6.18,3.6,466000000,8.2318551312993,366000000,58.0696324974133
1110,2.3,26.7,6.3,3.2,454000000,9.736302599531,354000000,62.317374173517
1111,2.3,26.7,6.3,3.3,457000000,9.4064361158698,357000000,61.2349995071258
1112,2.3,26.7,6.3,3.4,460000000,9.0576896586896,360000000,60.1824529362306
1113,2.3,26.7,6.3,3.5,463000000,8.6906566482204,363000000,59.1568881621164
1114,2.3,26.7,6.3,3.6,466000000,8.3074294722897,366000000,58.1573840101057
1116,2.3,26.82,5.7,3.2,457000000,9.4160788085125,357000000,64.4671390813275
1117,2.3,26.82,5.7,3.3,460000000,9.0865265516364,360000000,63.2991605891264
1118,2.3,26.82,5.7,3.4,463000000,8.7390952205908,363000000,62.1736124947398
1119,2.3,26.82,5.7,3.5,466000000,8.3761643406316,366000000,61.0878581384996
1120,2.3,26.82,5.7,3.6,468000000,8.0078672609712,368000000,59.3321644801682
1122,2.3,26.82,5.82,3.2,456000000,9.5141337077712,356000000,63.7629076640122
1123,2.3,26.82,5.82,3.3,459000000,9.1896018767567,359000000,62.6298279847827
1124,2.3,26.82,5.82,3.4,462000000,8.8465910338348,362000000,61.5344867677368
1125,2.3,26.82,5.82,3.5,465000000,8.4868588410801,365000000,60.4742064399981
1126,2.3,26.82,5.82,3.6,468000000,8.1140632365514,368000000,59.4488090586304
1128,2.3,26.82,5.94,3.2,456000000,9.6078948049434,356000000,63.8656924907864
1129,2.3,26.82,5.94,3.3,458000000,9.2837375177564,358000000,62.0155615408774
1130,2.3,26.82,5.94,3.4,461000000,8.9463563136634,361000000,60.9482229444134
1131,2.3,26.82,5.94,3.5,464000000,8.5912839689406,364000000,59.9119284311896
1132,2.3,26.82,5.94,3.6,467000000,8.2214314363906,367000000,58.9061530156646
1134,2.3,26.82,6.06,3.2,455000000,9.7150845248839,355000000,63.2392268172079
1135,2.3,26.82,6.06,3.3,458000000,9.374208391474,358000000,62.116092254716
1136,2.3,26.82,6.06,3.4,460000000,9.0357184164355,360000000,60.4059918380825
1137,2.3,26.82,6.06,3.5,463000000,8.6868304623608,363000000,59.3927037071168
1138,2.3,26.82,6.06,3.6,466000000,8.3217417528756,366000000,58.4061881030676
1140,2.3,26.82,6.18,3.2,454000000,9.8142895975824,354000000,62.6654195980444
1141,2.3,26.82,6.18,3.3,457000000,9.4794545420475,357000000,61.5708911843985
1142,2.3,26.82,6.18,3.4,460000000,9.1249294643024,360000000,60.5062575746304
1143,2.3,26.82,6.18,3.5,462000000,8.7701733073136,362000000,58.9083198967606
1144,2.3,26.82,6.18,3.6,465000000,8.4117480039355,365000000,57.9410884295685
1146,2.3,26.82,6.3,3.2,453000000,9.9022169007937,353000000,62.1347925268947
1147,2.3,26.82,6.3,3.3,456000000,9.574531013228,356000000,61.067148092282
1148,2.3,26.82,6.3,3.4,459000000,9.2271090164133,359000000,60.0266481193033
1149,2.3,26.82,6.3,3.5,462000000,8.860094136917,362000000,59.010250165739
1150,2.3,26.82,6.3,3.6,464000000,8.4873942618089,364000000,57.5028369858219
1152,2.3,26.94,5.7,3.2,456000000,9.5873270641322,356000000,64.1666166849132
1153,2.3,26.94,5.7,3.3,459000000,9.2597259465641,359000000,63.0206444013651
1154,2.3,26.94,5.7,3.4,462000000,8.9129566255486,362000000,61.9129849071166
1155,2.3,26.94,5.7,3.5,465000000,8.5487670037813,365000000,60.8407943767023
1156,2.3,26.94,5.7,3.6,467000000,8.1917785125682,367000000,59.1435082787732
1158,2.3,26.94,5.82,3.2,455000000,9.685325507911,355000000,63.505965761165
1159,2.3,26.94,5.82,3.3,458000000,9.3632191940107,358000000,62.3925617008687
1160,2.3,26.94,5.82,3.4,461000000,9.0214765766221,361000000,61.3132991283431
1161,2.3,26.94,5.82,3.5,464000000,8.6612865607006,364000000,60.2652880521156
1162,2.3,26.94,5.82,3.6,467000000,8.2855319847256,367000000,59.2478688293116
1164,2.3,26.94,5.94,3.2,454000000,9.7729645174956,354000000,62.8981958714716
1165,2.3,26.94,5.94,3.3,457000000,9.4574380740045,357000000,61.8149181523865
1166,2.3,26.94,5.94,3.4,460000000,9.1219820698429,360000000,60.7622707625109
1167,2.3,26.94,5.94,3.5,463000000,8.7672744858212,363000000,59.7372852733872
1168,2.3,26.94,5.94,3.6,466000000,8.3955203997527,366000000,58.7389821310367
1170,2.3,26.94,6.06,3.2,454000000,9.8782701621324,354000000,63.0133512178334
1171,2.3,26.94,6.06,3.3,456000000,9.5393558589903,356000000,61.2786616604703
1172,2.3,26.94,6.06,3.4,459000000,9.211563560999,359000000,60.251423114107
1173,2.3,26.94,6.06,3.5,462000000,8.8639246242405,362000000,59.2487998446085
1174,2.3,26.94,6.06,3.6,465000000,8.4980213085594,365000000,58.2694967035814
1176,2.3,26.94,6.18,3.2,453000000,9.9784043693314,353000000,62.4753807457344
1177,2.3,26.94,6.18,3.3,456000000,9.6450684182101,356000000,61.3952357106931
1178,2.3,26.94,6.18,3.4,459000000,9.291185071299,359000000,60.342261766039
1179,2.3,26.94,6.18,3.5,461000000,8.947624386493,361000000,58.791763414391
1180,2.3,26.94,6.18,3.6,464000000,8.5895471105583,364000000,57.8317393994793
1182,2.3,26.94,6.3,3.2,452000000,10.06661597175,352000000,61.976554636605
1183,2.3,26.94,6.3,3.3,455000000,9.7410151903726,355000000,60.9221683421106
1184,2.3,26.94,6.3,3.4,458000000,9.3948774544057,358000000,59.8924726418217
1185,2.3,26.94,6.3,3.5,461000000,9.0279575056467,361000000,58.8842622580687
1186,2.3,26.94,6.3,3.6,463000000,8.6656976651175,363000000,57.4176735711745
1188,2.3,27.06,5.7,3.2,455000000,9.7569637492326,355000000,63.9006494514796
1189,2.3,27.06,5.7,3.3,458000000,9.4313150457767,358000000,62.7743735865097
1190,2.3,27.06,5.7,3.4,461000000,9.0853352007863,361000000,61.6827448529143
1191,2.3,27.06,5.7,3.5,463000000,8.7238213024921,363000000,59.9611077687051
1192,2.3,27.06,5.7,3.6,466000000,8.3742067118814,366000000,58.9791812675124
1194,2.3,27.06,5.82,3.2,454000000,9.85477024721,354000000,63.27942203614
1195,2.3,27.06,5.82,3.3,457000000,9.5350906230251,357000000,62.1837606560791
