,Val1,Val2,Val3,T12,fpeak,gain,fimg,img,fhimg,himg
87,26.7,5.94,26.94,1.3,398000000.0,13.992622463701,298000000.0,118.587393798721,373000000.0,18.506191179737
88,26.7,5.94,26.94,1.4,402000000.0,13.855784092082,302000000.0,117.357017281552,377000000.0,17.9582492246239
90,26.7,5.94,27.06,1.0,388000000.0,14.538932499889,288000000.0,101.963302332157,363000000.0,18.5049849073017
91,26.7,5.94,27.06,1.1,391000000.0,14.421640638427,291000000.0,109.00952392333201,366000000.0,18.6806361030779
92,26.7,5.94,27.06,1.2,394000000.0,14.285957217592,294000000.0,118.113562982262,369000000.0,18.8308520216309
93,26.7,5.94,27.06,1.3,398000000.0,14.147071066126,298000000.0,118.875514828806,373000000.0,18.2903588828856
94,26.7,5.94,27.06,1.4,401000000.0,14.017882023478,301000000.0,115.81319089000799,376000000.0,18.4249263521329
96,26.7,5.94,27.18,1.0,387000000.0,14.703670586259,287000000.0,105.799507137839,362000000.0,18.9807127186882
97,26.7,5.94,27.18,1.1,390000000.0,14.576727977272,290000000.0,114.2371420497,365000000.0,19.1501866201776
98,26.7,5.94,27.18,1.2,394000000.0,14.437067782588,294000000.0,116.037941223188,369000000.0,18.6186773516185
99,26.7,5.94,27.18,1.3,397000000.0,14.317199229071,297000000.0,120.207776979101,372000000.0,18.773939347078702
100,26.7,5.94,27.18,1.4,400000000.0,14.181835922052,300000000.0,111.600787355696,375000000.0,18.9048872578012
102,26.7,5.94,27.3,1.0,386000000.0,14.864767761649,286000000.0,110.43063588602,361000000.0,19.4638899681754
103,26.7,5.94,27.3,1.1,389000000.0,14.728029505839,289000000.0,119.678416472769,364000000.0,19.6269417965559
104,26.7,5.94,27.3,1.2,393000000.0,14.61628021046,293000000.0,120.29712668268,368000000.0,19.1197375847424
105,26.7,5.94,27.3,1.3,396000000.0,14.488912039843,296000000.0,116.842265335863,371000000.0,19.2702787113408
106,26.7,5.94,27.3,1.4,399000000.0,14.347313253047,299000000.0,107.811253338316,374000000.0,19.3974599351036
108,26.7,6.06,26.7,1.0,390000000.0,14.187899407367,290000000.0,97.112998941474,365000000.0,17.6846182795317
109,26.7,6.06,26.7,1.1,393000000.0,14.089877978961,293000000.0,102.863251771092,368000000.0,17.8802728627497
110,26.7,6.06,26.7,1.2,396000000.0,13.968417896662,296000000.0,110.280360427573,371000000.0,18.045931562235
111,26.7,6.06,26.7,1.3,399000000.0,13.828109756542,299000000.0,113.91046109933201,374000000.0,18.1853418290534
112,26.7,6.06,26.7,1.4,402000000.0,13.672955707651,302000000.0,112.928052258091,377000000.0,18.301760870739802
114,26.7,6.06,26.82,1.0,389000000.0,14.359117944332,289000000.0,100.097956628005,364000000.0,18.1427031703275
115,26.7,6.06,26.82,1.1,392000000.0,14.251208332811,292000000.0,106.698132446322,367000000.0,18.3320305386383
116,26.7,6.06,26.82,1.2,395000000.0,14.121391848495,295000000.0,114.683742614585,370000000.0,18.492579536157898
117,26.7,6.06,26.82,1.3,398000000.0,13.974230976917,298000000.0,116.71675923088699,373000000.0,18.6280699490429
118,26.7,6.06,26.82,1.4,402000000.0,13.82851415821,302000000.0,115.21061428691999,377000000.0,18.077518690378902
120,26.7,6.06,26.94,1.0,388000000.0,14.52934980236,288000000.0,103.503304230704,363000000.0,18.6114766323066
121,26.7,6.06,26.94,1.1,391000000.0,14.411253973453,291000000.0,111.20990425064,366000000.0,18.7941027503293
122,26.7,6.06,26.94,1.2,394000000.0,14.272872061148,294000000.0,119.147057887818,369000000.0,18.949254172696
123,26.7,6.06,26.94,1.3,398000000.0,14.120069581366,298000000.0,118.712434521506,373000000.0,18.4009898335543
124,26.7,6.06,26.94,1.4,401000000.0,13.990904432833,301000000.0,113.611020075696,376000000.0,18.5431228982088
126,26.7,6.06,27.06,1.0,387000000.0,14.69770493822,287000000.0,107.491330687474,362000000.0,19.0897695652442
127,26.7,6.06,27.06,1.1,390000000.0,14.569135046406,290000000.0,116.557005125106,365000000.0,19.2653175279063
128,26.7,6.06,27.06,1.2,393000000.0,14.421995905689,293000000.0,121.47663377670901,368000000.0,19.4147888745207
129,26.7,6.06,27.06,1.3,397000000.0,14.291081653788,297000000.0,118.87033684486799,372000000.0,18.884165405141
130,26.7,6.06,27.06,1.4,400000000.0,14.155285941333,300000000.0,109.504843840936,375000000.0,19.022153186870902
132,26.7,6.06,27.18,1.0,386000000.0,14.8629885574,286000000.0,112.29974944408801,361000000.0,19.5760972074219
133,26.7,6.06,27.18,1.1,389000000.0,14.723670798818,289000000.0,121.910417922088,364000000.0,19.7441926791793
134,26.7,6.06,27.18,1.2,393000000.0,14.59088242772,293000000.0,121.9448297134,368000000.0,19.2218771681742
135,26.7,6.06,27.18,1.3,396000000.0,14.463929338149,296000000.0,114.84022355232901,371000000.0,19.3803622735028
136,26.7,6.06,27.18,1.4,399000000.0,14.32135335064,299000000.0,105.880432158703,374000000.0,19.5139683055454
138,26.7,6.06,27.3,1.0,385000000.0,15.023624654416,285000000.0,117.978346174306,360000000.0,20.0685872043292
139,26.7,6.06,27.3,1.1,389000000.0,14.890739188159,289000000.0,119.837756539919,364000000.0,19.5564586630856
140,26.7,6.06,27.3,1.2,392000000.0,14.773301735837,292000000.0,120.053403487787,367000000.0,19.7358925261993
