,Val1,Val2,Val3,VTUNE12,fpeak,gain,fimg,img
122,1.7,27.06,5.94,2.4,430000000,12.404180705104,330000000,75.131566094007
123,1.7,27.06,5.94,2.5,433000000,12.185949135177,333000000,73.466988442412
124,1.7,27.06,5.94,2.6,436000000,11.958626016672,336000000,71.914201462354
126,1.7,27.06,6.06,2.2,424000000,12.944798955391,324000000,79.020924128613
127,1.7,27.06,6.06,2.3,427000000,12.731569159274,327000000,77.051814563302
128,1.7,27.06,6.06,2.4,430000000,12.50954176212,330000000,75.2424554271
129,1.7,27.06,6.06,2.5,433000000,12.277766657054,333000000,73.564899758987
130,1.7,27.06,6.06,2.6,436000000,12.035075174355,336000000,71.997284416053
132,1.7,27.06,6.18,2.2,423000000,13.049701289743,323000000,77.89709162237
133,1.7,27.06,6.18,2.3,426000000,12.834795288429,326000000,76.040383781851
134,1.7,27.06,6.18,2.4,429000000,12.61196820237,329000000,74.323562532032
135,1.7,27.06,6.18,2.5,432000000,12.380262555396,332000000,72.723456340219
136,1.7,27.06,6.18,2.6,435000000,12.138483344797,335000000,71.221591088629
138,1.7,27.06,6.3,2.2,422000000,13.148578311813,322000000,76.900858914398
139,1.7,27.06,6.3,2.3,425000000,12.931584906558,325000000,75.138182897062
140,1.7,27.06,6.3,2.4,428000000,12.707727048731,328000000,73.499748672629
141,1.7,27.06,6.3,2.5,431000000,12.476033978385,331000000,71.966024457391
142,1.7,27.06,6.3,2.6,434000000,12.235275175671,334000000,70.521157033012
144,1.7,27.18,5.7,2.2,425000000,12.778514364204,325000000,80.847288117977
145,1.7,27.18,5.7,2.3,428000000,12.578272181711,328000000,78.699223909044
146,1.7,27.18,5.7,2.4,431000000,12.370082378719,331000000,76.748628860152
147,1.7,27.18,5.7,2.5,434000000,12.15264669837,334000000,74.958093576476
148,1.7,27.18,5.7,2.6,437000000,11.924498880445,337000000,73.299119816584
150,1.7,27.18,5.82,2.2,424000000,12.871940687132,324000000,79.483696546045
151,1.7,27.18,5.82,2.3,427000000,12.67046333114,327000000,77.48167311222
152,1.7,27.18,5.82,2.4,430000000,12.461909882642,330000000,75.649275350773
153,1.7,27.18,5.82,2.5,433000000,12.244956366584,333000000,73.956222685317
154,1.7,27.18,5.82,2.6,436000000,12.018096580004,336000000,72.378940538064
156,1.7,27.18,5.94,2.2,424000000,12.983160021519,324000000,79.598770687169
157,1.7,27.18,5.94,2.3,427000000,12.770568969593,327000000,77.586250919207
158,1.7,27.18,5.94,2.4,430000000,12.548657574173,330000000,75.741085781741
159,1.7,27.18,5.94,2.5,432000000,12.329206838472,332000000,73.057580889928
160,1.7,27.18,5.94,2.6,435000000,12.103928479074,335000000,71.550364941148
162,1.7,27.18,6.06,2.2,423000000,13.09306061723,323000000,78.423712607039
163,1.7,27.18,6.06,2.3,426000000,12.87911636186,326000000,76.531495174179
164,1.7,27.18,6.06,2.4,429000000,12.656622014769,329000000,74.784898778424
165,1.7,27.18,6.06,2.5,432000000,12.424552488071,332000000,73.159234781535
166,1.7,27.18,6.06,2.6,435000000,12.181672735922,335000000,71.634952295699
168,1.7,27.18,6.18,2.2,422000000,13.19913114922,322000000,77.38754849618
169,1.7,27.18,6.18,2.3,425000000,12.983560083213,325000000,75.595666891152
170,1.7,27.18,6.18,2.4,428000000,12.760366351915,328000000,73.932345080298
171,1.7,27.18,6.18,2.5,431000000,12.528505528603,331000000,72.376881597891
172,1.7,27.18,6.18,2.6,434000000,12.286703387074,334000000,70.912581513735
174,1.7,27.18,6.3,2.2,421000000,13.297958831038,321000000,76.464771211037
175,1.7,27.18,6.3,2.3,424000000,13.080395185,324000000,74.757425087677
176,1.7,27.18,6.3,2.4,427000000,12.856339464298,327000000,73.165139760079
177,1.7,27.18,6.3,2.5,430000000,12.624720338411,330000000,71.670282314067
178,1.7,27.18,6.3,2.6,433000000,12.384213009871,333000000,70.258382217095
180,1.7,27.3,5.7,2.2,424000000,12.918570411791,324000000,80.113079759705
181,1.7,27.3,5.7,2.3,427000000,12.719688034335,327000000,78.063653805745
182,1.7,27.3,5.7,2.4,430000000,12.513021962567,330000000,76.192729005151
183,1.7,27.3,5.7,2.5,433000000,12.297200949152,333000000,74.467580790513
184,1.7,27.3,5.7,2.6,436000000,12.070692521374,336000000,72.862951305047
186,1.7,27.3,5.82,2.2,424000000,13.018979618558,324000000,80.216874201197
187,1.7,27.3,5.82,2.3,426000000,12.811429637961,326000000,76.936590500164
188,1.7,27.3,5.82,2.4,429000000,12.60455157546,329000000,75.171495132587
189,1.7,27.3,5.82,2.5,432000000,12.38939407021,332000000,73.534304677203
190,1.7,27.3,5.82,2.6,435000000,12.164374244311,335000000,72.003888143463
192,1.7,27.3,5.94,2.2,423000000,13.13263301221,323000000,78.981693922822
193,1.7,27.3,5.94,2.3,426000000,12.919236853067,326000000,77.049100590247
194,1.7,27.3,5.94,2.4,429000000,12.69670286635,329000000,75.268934414435
195,1.7,27.3,5.94,2.5,431000000,12.472612890285,331000000,72.694007569597
196,1.7,27.3,5.94,2.6,434000000,12.249475606253,334000000,71.227752156873
198,1.7,27.3,6.06,2.2,422000000,13.244234519935,322000000,77.898108077419
199,1.7,27.3,6.06,2.3,425000000,13.029527867539,325000000,76.073063112413
200,1.7,27.3,6.06,2.4,428000000,12.806494643938,328000000,74.381697087076
201,1.7,27.3,6.06,2.5,431000000,12.574025786089,331000000,72.80194562239
202,1.7,27.3,6.06,2.6,434000000,12.330811675187,334000000,71.316143141557
204,1.7,27.3,6.18,2.2,421000000,13.351021873605,321000000,76.938717761208
205,1.7,27.3,6.18,2.3,424000000,13.134783228771,324000000,75.204015842663
206,1.7,27.3,6.18,2.4,427000000,12.91120767375,327000000,73.588198754716
207,1.7,27.3,6.18,2.5,430000000,12.679152484929,330000000,72.072574681549
208,1.7,27.3,6.18,2.6,433000000,12.437253242939,333000000,70.641909818379
210,1.7,27.3,6.3,2.2,420000000,13.448933262592,320000000,76.080254638923
211,1.7,27.3,6.3,2.3,423000000,13.230856698039,323000000,74.422159196648
212,1.7,27.3,6.3,2.4,426000000,13.006663102324,326000000,72.871223590001
213,1.7,27.3,6.3,2.5,429000000,12.77516669651,329000000,71.411370124737
214,1.7,27.3,6.3,2.6,432000000,12.534934405047,332000000,70.029267237787
216,1.82,26.7,5.7,2.2,429000000,12.154697948005,329000000,84.880454946845
217,1.82,26.7,5.7,2.3,432000000,11.949079301616,332000000,82.110845051015
218,1.82,26.7,5.7,2.4,435000000,11.734423068616,335000000,79.677251380859
219,1.82,26.7,5.7,2.5,438000000,11.509674018514,338000000,77.502450630197
220,1.82,26.7,5.7,2.6,441000000,11.273592020607,341000000,75.531970884729
222,1.82,26.7,5.82,2.2,428000000,12.249388781651,328000000,82.841425901365
223,1.82,26.7,5.82,2.3,431000000,12.042393601237,331000000,80.343655971793
224,1.82,26.7,5.82,2.4,434000000,11.827132025303,334000000,78.118633502376
225,1.82,26.7,5.82,2.5,437000000,11.602547950601,337000000,76.108311979848
226,1.82,26.7,5.82,2.6,440000000,11.367384758579,340000000,74.270519398085
228,1.82,26.7,5.94,2.2,428000000,12.342501146119,328000000,82.93747234783
229,1.82,26.7,5.94,2.3,431000000,12.131797156396,331000000,80.436633921903
230,1.82,26.7,5.94,2.4,433000000,11.913559626555,333000000,76.75853696137
231,1.82,26.7,5.94,2.5,436000000,11.689091465348,336000000,74.881734391551
232,1.82,26.7,5.94,2.6,439000000,11.454882969092,339000000,73.153313587086
234,1.82,26.7,6.06,2.2,427000000,12.446579830677,327000000,81.21480761243
235,1.82,26.7,6.06,2.3,430000000,12.234580731529,330000000,78.926530837632
236,1.82,26.7,6.06,2.4,433000000,12.012762126922,333000000,76.862623759366
237,1.82,26.7,6.06,2.5,436000000,11.780368259155,336000000,74.978477139281
238,1.82,26.7,6.06,2.6,439000000,11.536404769587,339000000,73.240857064375
240,1.82,26.7,6.18,2.2,426000000,12.548455040114,326000000,79.731666344873
241,1.82,26.7,6.18,2.3,429000000,12.3347690505,329000000,77.612892209045
242,1.82,26.7,6.18,2.4,432000000,12.11203546571,332000000,75.684097086065
243,1.82,26.7,6.18,2.5,435000000,11.879515844365,335000000,73.909950502411
244,1.82,26.7,6.18,2.6,438000000,11.636214559571,338000000,72.263499858515
246,1.82,26.7,6.3,2.2,425000000,12.646322617289,325000000,78.439649567386
247,1.82,26.7,6.3,2.3,428000000,12.430456068192,328000000,76.458389738162
248,1.82,26.7,6.3,2.4,431000000,12.206444608418,331000000,74.640916353317
249,1.82,26.7,6.3,2.5,434000000,11.973564903572,334000000,72.958629967157
250,1.82,26.7,6.3,2.6,437000000,11.730815919337,337000000,71.389240199224
252,1.82,26.82,5.7,2.2,428000000,12.293589538334,328000000,83.578227675727
253,1.82,26.82,5.7,2.3,431000000,12.089316350582,331000000,81.014529164618
254,1.82,26.82,5.7,2.4,434000000,11.876293153791,334000000,78.737518577531
255,1.82,26.82,5.7,2.5,437000000,11.653409927368,337000000,76.685141982255
256,1.82,26.82,5.7,2.6,440000000,11.419373976054,340000000,74.812555967391
258,1.82,26.82,5.82,2.2,427000000,12.388452019943,327000000,81.762481752729
259,1.82,26.82,5.82,2.3,430000000,12.182805994184,330000000,79.424869155839
260,1.82,26.82,5.82,2.4,433000000,11.969199904039,333000000,77.324347158952
261,1.82,26.82,5.82,2.5,436000000,11.74651834619,336000000,75.41315523907
262,1.82,26.82,5.82,2.6,439000000,11.513448475833,339000000,73.655832454558
264,1.82,26.82,5.94,2.2,427000000,12.482655344626,327000000,81.859845511998
265,1.82,26.82,5.94,2.3,430000000,12.271686131321,330000000,79.517544225504
266,1.82,26.82,5.94,2.4,432000000,12.055588975752,332000000,76.082370070187
267,1.82,26.82,5.94,2.5,435000000,11.83310151145,335000000,74.287341742177
268,1.82,26.82,5.94,2.6,438000000,11.601081580262,338000000,72.62617848691
270,1.82,26.82,6.06,2.2,426000000,12.588450860336,326000000,80.313103344978
271,1.82,26.82,6.06,2.3,429000000,12.376150639367,329000000,78.150736206209
272,1.82,26.82,6.06,2.4,432000000,12.154354214638,332000000,76.186231657138
273,1.82,26.82,6.06,2.5,435000000,11.922247238661,335000000,74.382160046862
274,1.82,26.82,6.06,2.6,437000000,11.680181906813,337000000,71.70163521345
276,1.82,26.82,6.18,2.2,425000000,12.691914269163,325000000,78.97084606341
277,1.82,26.82,6.18,2.3,428000000,12.477911434353,328000000,76.954110624085
278,1.82,26.82,6.18,2.4,431000000,12.25521231666,331000000,75.107152461615
279,1.82,26.82,6.18,2.5,434000000,12.023013082905,334000000,73.399789472568
280,1.82,26.82,6.18,2.6,437000000,11.780258283793,337000000,71.808605145169
282,1.82,26.82,6.3,2.2,424000000,12.790952599499,324000000,77.793699027896
283,1.82,26.82,6.3,2.3,427000000,12.57477385717,327000000,75.896572940335
284,1.82,26.82,6.3,2.4,430000000,12.350843466833,330000000,74.147511424812
285,1.82,26.82,6.3,2.5,433000000,12.118364778481,333000000,72.521698539096
286,1.82,26.82,6.3,2.6,436000000,11.876268759756,336000000,70.999496298178
288,1.82,26.94,5.7,2.2,427000000,12.432945110103,327000000,82.469935055232
289,1.82,26.94,5.7,2.3,430000000,12.229939831392,330000000,80.071590109041
290,1.82,26.94,5.7,2.4,433000000,12.018442873302,333000000,77.922813118154
291,1.82,26.94,5.7,2.5,436000000,11.797286680812,336000000,75.972305501592
292,1.82,26.94,5.7,2.6,439000000,11.565124749277,339000000,74.182227218105
294,1.82,26.94,5.82,2.2,426000000,12.527956421565,326000000,80.833928076449
295,1.82,26.94,5.82,2.3,429000000,12.32359745541,329000000,78.627781571611
296,1.82,26.94,5.82,2.4,432000000,12.111559022244,332000000,76.631179696709
297,1.82,26.94,5.82,2.5,435000000,11.890662498275,335000000,74.803848645382
298,1.82,26.94,5.82,2.6,438000000,11.659536057623,338000000,73.115334889871
300,1.82,26.94,5.94,2.2,426000000,12.625001268556,326000000,80.934362311976
301,1.82,26.94,5.94,2.3,429000000,12.413569181815,329000000,78.721771420253
302,1.82,26.94,5.94,2.4,431000000,12.197788861142,331000000,75.48938455496
303,1.82,26.94,5.94,2.5,434000000,11.977194185821,334000000,73.764538194587
304,1.82,26.94,5.94,2.6,437000000,11.747244934674,337000000,72.161624674827
306,1.82,26.94,6.06,2.2,425000000,12.732650965701,325000000,79.532801231846
307,1.82,26.94,6.06,2.3,428000000,12.51985958467,328000000,77.475345136269
308,1.82,26.94,6.06,2.4,431000000,12.297870386148,331000000,75.594777109359
309,1.82,26.94,6.06,2.5,434000000,12.065806334723,334000000,73.859032222649
310,1.82,26.94,6.06,2.6,436000000,11.825866419906,336000000,71.301711759995
312,1.82,26.94,6.18,2.2,424000000,12.83770008699,324000000,78.308919819795
313,1.82,26.94,6.18,2.3,427000000,12.623202835975,327000000,76.378528009216
314,1.82,26.94,6.18,2.4,430000000,12.400341816193,330000000,74.601597809684
315,1.82,26.94,6.18,2.5,433000000,12.168242182561,333000000,72.951883239732
316,1.82,26.94,6.18,2.6,436000000,11.925783958688,336000000,71.408724184495
318,1.82,26.94,6.3,2.2,423000000,12.937700645368,323000000,77.229607803897
319,1.82,26.94,6.3,2.3,426000000,12.721050746739,326000000,75.404617106005
320,1.82,26.94,6.3,2.4,429000000,12.497032443957,329000000,73.714776541918
321,1.82,26.94,6.3,2.5,432000000,12.264768454938,332000000,72.138219203782
322,1.82,26.94,6.3,2.6,435000000,12.02311498988,335000000,70.657408173744
324,1.82,27.06,5.7,2.2,426000000,12.572931108228,326000000,81.513729928942
325,1.82,27.06,5.7,2.3,429000000,12.371158157866,329000000,79.25164110092
326,1.82,27.06,5.7,2.4,432000000,12.161121341827,332000000,77.210252612642
327,1.82,27.06,5.7,2.5,435000000,11.941591654287,335000000,75.346165428913
328,1.82,27.06,5.7,2.6,438000000,11.711166143991,338000000,73.626806859834
330,1.82,27.06,5.82,2.2,425000000,12.667988224158,325000000,80.026085262686
331,1.82,27.06,5.82,2.3,428000000,12.46490287645,328000000,77.930281149992
332,1.82,27.06,5.82,2.4,431000000,12.254392656345,331000000,76.022103885154
333,1.82,27.06,5.82,2.5,434000000,12.035210517245,334000000,74.266914606377
334,1.82,27.06,5.82,2.6,437000000,11.805921381858,337000000,72.638109536116
336,1.82,27.06,5.94,2.2,425000000,12.769900428151,325000000,80.131618336027
337,1.82,27.06,5.94,2.3,428000000,12.557836448746,328000000,78.027458612735
338,1.82,27.06,5.94,2.4,430000000,12.340242894727,330000000,74.966563215216
339,1.82,27.06,5.94,2.5,433000000,12.121510333076,333000000,73.302845814424
340,1.82,27.06,5.94,2.6,436000000,11.893569051469,336000000,71.751048577083
342,1.82,27.06,6.06,2.2,424000000,12.87947800999,324000000,78.852534921764
343,1.82,27.06,6.06,2.3,427000000,12.666040449646,327000000,76.884101478233
344,1.82,27.06,6.06,2.4,430000000,12.443678367905,330000000,75.075526958646
345,1.82,27.06,6.06,2.5,433000000,12.211446558081,333000000,73.398875827906
346,1.82,27.06,6.06,2.6,435000000,11.971372327557,335000000,70.948104244523
348,1.82,27.06,6.18,2.2,423000000,12.98600545858,323000000,77.729904482598
349,1.82,27.06,6.18,2.3,426000000,12.770879450009,326000000,75.873724205566
350,1.82,27.06,6.18,2.4,429000000,12.547704678517,329000000,74.157535494483
351,1.82,27.06,6.18,2.5,432000000,12.315528044374,332000000,72.558178638804
352,1.82,27.06,6.18,2.6,435000000,12.073158556076,335000000,71.057189274401
354,1.82,27.06,6.3,2.2,422000000,13.086598911419,322000000,76.735049157859
355,1.82,27.06,6.3,2.3,425000000,12.86937257277,325000000,74.972753927062
356,1.82,27.06,6.3,2.4,428000000,12.645154218725,328000000,73.334802292206
357,1.82,27.06,6.3,2.5,431000000,12.412976735282,331000000,71.801674423078
358,1.82,27.06,6.3,2.6,434000000,12.171612743443,334000000,70.357526952446
360,1.82,27.18,5.7,2.2,425000000,12.713645182502,325000000,80.679860487477
361,1.82,27.18,5.7,2.3,428000000,12.513120505994,328000000,78.532536208683
362,1.82,27.18,5.7,2.4,431000000,12.304528324069,331000000,76.58279883179
363,1.82,27.18,5.7,2.5,434000000,12.086572926844,334000000,74.793247061126
364,1.82,27.18,5.7,2.6,437000000,11.857790725446,337000000,73.135388983445
366,1.82,27.18,5.82,2.2,424000000,12.808536820658,324000000,79.317224125543
367,1.82,27.18,5.82,2.3,427000000,12.606771612771,327000000,77.315796794783
368,1.82,27.18,5.82,2.4,430000000,12.397810368742,330000000,75.484110621741
369,1.82,27.18,5.82,2.5,433000000,12.180330942953,333000000,73.791893386185
370,1.82,27.18,5.82,2.6,436000000,11.952829019137,336000000,72.215577120658
372,1.82,27.18,5.94,2.2,424000000,12.917672087918,324000000,79.43021419582
373,1.82,27.18,5.94,2.3,427000000,12.704844222768,327000000,77.418341568748
374,1.82,27.18,5.94,2.4,429000000,12.482928867561,329000000,74.503693928609
375,1.82,27.18,5.94,2.5,432000000,12.266099563505,332000000,72.893930328394
376,1.82,27.18,5.94,2.6,435000000,12.040173601662,335000000,71.387533043608
378,1.82,27.18,6.06,2.2,423000000,13.029158877513,323000000,78.256319237999
379,1.82,27.18,6.06,2.3,426000000,12.814965694352,326000000,76.36460050733
380,1.82,27.18,6.06,2.4,429000000,12.592096400915,329000000,74.618609461629
381,1.82,27.18,6.06,2.5,432000000,12.359530495806,332000000,72.993669495952
382,1.82,27.18,6.06,2.6,434000000,12.116666474958,334000000,70.635071661411
384,1.82,27.18,6.18,2.2,422000000,13.136912682124,322000000,77.221499333475
385,1.82,27.18,6.18,2.3,425000000,12.921080057946,325000000,75.429969941318
386,1.82,27.18,6.18,2.4,428000000,12.697498098611,328000000,73.767103051409
387,1.82,27.18,6.18,2.5,431000000,12.465126276586,331000000,72.212209405861
388,1.82,27.18,6.18,2.6,434000000,12.222694003527,334000000,70.748604423638
390,1.82,27.18,6.3,2.2,421000000,13.2375154169,321000000,76.300238930776
391,1.82,27.18,6.3,2.3,424000000,13.019677575431,324000000,74.593101276189
392,1.82,27.18,6.3,2.4,427000000,12.7952213691,327000000,73.001123731332
393,1.82,27.18,6.3,2.5,430000000,12.563078423114,330000000,71.50668544729
394,1.82,27.18,6.3,2.6,433000000,12.321926499478,333000000,70.095326074182
396,1.82,27.3,5.7,2.2,424000000,12.855090418689,324000000,79.946530910625
397,1.82,27.3,5.7,2.3,427000000,12.655893462391,327000000,77.897674401558
398,1.82,27.3,5.7,2.4,430000000,12.448793401315,330000000,76.027435078575
399,1.82,27.3,5.7,2.5,433000000,12.232421016737,333000000,74.303096930715
400,1.82,27.3,5.7,2.6,436000000,12.00524611534,336000000,72.699409105253
402,1.82,27.3,5.82,2.2,424000000,12.953370861806,324000000,80.048196585316
403,1.82,27.3,5.82,2.3,426000000,12.749137277146,326000000,76.771553878618
404,1.82,27.3,5.82,2.4,429000000,12.541820733103,329000000,75.007000399706
405,1.82,27.3,5.82,2.5,432000000,12.326106504899,332000000,73.370473718933
406,1.82,27.3,5.82,2.6,435000000,12.100413068365,335000000,71.840849943909
408,1.82,27.3,5.94,2.2,423000000,13.06856951362,323000000,78.814138468811
409,1.82,27.3,5.94,2.3,426000000,12.854893992954,326000000,76.882013464505
410,1.82,27.3,5.94,2.4,429000000,12.631956554157,329000000,75.102424206049
411,1.82,27.3,5.94,2.5,431000000,12.410888547193,331000000,72.530990141451
412,1.82,27.3,5.94,2.6,434000000,12.187073809441,334000000,71.065382600514
414,1.82,27.3,6.06,2.2,422000000,13.181816943424,322000000,77.731859460209
415,1.82,27.3,6.06,2.3,425000000,12.966818268656,325000000,75.907136295452
