,Val1,Val2,Val3,VTUNE12,fpeak,gain,fimg,img
507,5.94,26.94,1.7,3.5,465000000,8.954246643448,365000000,62.774084130933
508,5.94,26.94,1.7,3.6,468000000,8.5805608781893,368000000,61.7290354551363
510,5.94,26.94,1.82,3.2,456000000,10.057246377524,356000000,65.623942425913
511,5.94,26.94,1.82,3.3,459000000,9.7049166097621,359000000,64.4425207861921
512,5.94,26.94,1.82,3.4,462000000,9.3339990988771,362000000,63.2996057748821
513,5.94,26.94,1.82,3.5,464000000,8.9774445694448,364000000,61.5312511059868
514,5.94,26.94,1.82,3.6,467000000,8.6122141864709,367000000,60.5124643447229
516,5.94,26.94,1.94,3.2,455000000,10.017384537805,355000000,64.284943520174
517,5.94,26.94,1.94,3.3,458000000,9.6813960816904,358000000,63.1474883528254
518,5.94,26.94,1.94,3.4,461000000,9.325880703174,361000000,62.043844572341
519,5.94,26.94,1.94,3.5,463000000,8.9680173633407,363000000,60.3486071517377
520,5.94,26.94,1.94,3.6,466000000,8.6118780741736,366000000,59.3544372329196
522,5.94,26.94,2.06,3.2,454000000,9.9488844215804,354000000,63.0147109533884
523,5.94,26.94,2.06,3.3,457000000,9.6287673039576,357000000,61.9172345913466
524,5.94,26.94,2.06,3.4,460000000,9.2883687223552,360000000,60.8495461848642
525,5.94,26.94,2.06,3.5,462000000,8.9324573442361,362000000,59.2228578580841
526,5.94,26.94,2.06,3.6,465000000,8.5859673006813,365000000,58.2519101278313
528,5.94,26.94,2.18,3.2,453000000,9.8576513526497,353000000,61.8087479642307
529,5.94,26.94,2.18,3.3,456000000,9.5529075947094,356000000,60.7477793339324
530,5.94,26.94,2.18,3.4,459000000,9.2273086103206,359000000,59.7131557444016
531,5.94,26.94,2.18,3.5,462000000,8.8810266690121,362000000,58.7018260768261
532,5.94,26.94,2.18,3.6,464000000,8.5396230002324,364000000,57.2020047970314
534,5.94,26.94,2.3,3.2,452000000,9.74849401044,352000000,60.66305338571
535,5.94,26.94,2.3,3.3,455000000,9.4586088099787,355000000,59.6355449485437
536,5.94,26.94,2.3,3.4,458000000,9.1474663355434,358000000,58.6314415814644
537,5.94,26.94,2.3,3.5,461000000,8.8148360076273,361000000,57.6476048091513
538,5.94,26.94,2.3,3.6,463000000,8.4769811191423,363000000,56.2019950095633
540,5.94,27.06,1.7,3.2,456000000,10.227771776614,356000000,66.727909990312
541,5.94,27.06,1.7,3.3,459000000,9.8579199471425,359000000,65.5179882524845
542,5.94,27.06,1.7,3.4,461000000,9.4892547399501,361000000,63.6312300235111
543,5.94,27.06,1.7,3.5,464000000,9.1270875882485,364000000,62.5622737629285
544,5.94,27.06,1.7,3.6,467000000,8.7497715485578,367000000,61.5249960660888
546,5.94,27.06,1.82,3.2,455000000,10.22259865118,355000000,65.358724843227
547,5.94,27.06,1.82,3.3,458000000,9.8706257221227,358000000,64.1956338666937
548,5.94,27.06,1.82,3.4,460000000,9.5023180658613,360000000,62.3931845346973
549,5.94,27.06,1.82,3.5,463000000,9.1520892084674,363000000,61.3549841157054
550,5.94,27.06,1.82,3.6,466000000,8.7849013255554,366000000,60.3440552913844
552,5.94,27.06,1.94,3.2,454000000,10.181562388332,354000000,64.058581756247
553,5.94,27.06,1.94,3.3,457000000,9.8468938218394,357000000,62.9380084837634
554,5.94,27.06,1.94,3.4,460000000,9.4916531013025,360000000,61.8479921343745
555,5.94,27.06,1.94,3.5,462000000,9.144068999261,362000000,60.204298072315
556,5.94,27.06,1.94,3.6,465000000,8.7874647016546,365000000,59.2181158622556
558,5.94,27.06,2.06,3.2,453000000,10.111972137195,353000000,62.823159443267
559,5.94,27.06,2.06,3.3,456000000,9.7939992593366,356000000,61.7413465670766
560,5.94,27.06,2.06,3.4,459000000,9.4548825363958,359000000,60.6865182160018
561,5.94,27.06,2.06,3.5,461000000,9.1095891244855,361000000,59.1074361070885
562,5.94,27.06,2.06,3.6,464000000,8.7639518803982,364000000,58.1446153202962
564,5.94,27.06,2.18,3.2,452000000,10.019767489849,352000000,61.648614214845
565,5.94,27.06,2.18,3.3,455000000,9.7178649041994,355000000,60.6022625231494
566,5.94,27.06,2.18,3.4,458000000,9.3944143351103,358000000,59.5798439203983
567,5.94,27.06,2.18,3.5,460000000,9.0539399361103,360000000,58.0617648080453
568,5.94,27.06,2.18,3.6,463000000,8.7195782988427,363000000,57.1210841830717
570,5.94,27.06,2.3,3.2,451000000,9.9097849002396,351000000,60.5314728074696
571,5.94,27.06,2.3,3.3,454000000,9.6233226449798,354000000,59.5176649501788
572,5.94,27.06,2.3,3.4,457000000,9.3150654802743,357000000,58.5251904631383
573,5.94,27.06,2.3,3.5,460000000,8.9844403555743,360000000,57.5507679969833
574,5.94,27.06,2.3,3.6,462000000,8.6585506453554,362000000,56.1451447257684
576,5.94,27.18,1.7,3.2,455000000,10.393390247307,355000000,66.454163226863
577,5.94,27.18,1.7,3.3,458000000,10.022840395379,358000000,65.262074639294
578,5.94,27.18,1.7,3.4,460000000,9.6603399116502,360000000,63.4328758990342
579,5.94,27.18,1.7,3.5,463000000,9.2979632026341,363000000,62.3755349357221
580,5.94,27.18,1.7,3.6,466000000,8.9177634403571,366000000,61.3455127799911
582,5.94,27.18,1.82,3.2,454000000,10.386908626684,354000000,65.12454093901
583,5.94,27.18,1.82,3.3,457000000,10.035294013984,357000000,63.977847206427
584,5.94,27.18,1.82,3.4,459000000,9.6737911631419,359000000,62.2279178730249
