,Val1,Val2,Val3,T12,fpeak,gain,fimg,img,fhimg,himg
309,3.82,5.94,27.06,3.5,463000000.0,8.7460456827931,363000000.0,60.4918208225911,438000000.0,17.4126091714209
310,3.82,5.94,27.06,3.6,466000000.0,8.3847747627267,366000000.0,59.4883011433027,441000000.0,17.106523433269402
312,3.82,5.94,27.18,3.2,454000000.0,9.878202610909,354000000.0,64.153743685783,429000000.0,17.912054469745
313,3.82,5.94,27.18,3.3,456000000.0,9.5758021813433,356000000.0,62.3935979084283,431000000.0,18.429177042716802
314,3.82,5.94,27.18,3.4,459000000.0,9.2570917894776,359000000.0,61.353016044361596,434000000.0,18.1663356998789
315,3.82,5.94,27.18,3.5,462000000.0,8.9159475270089,362000000.0,60.335680243315906,437000000.0,17.8760986821885
316,3.82,5.94,27.18,3.6,465000000.0,8.5537353495866,365000000.0,59.339960174066604,440000000.0,17.5616605643876
318,3.82,5.94,27.3,3.2,453000000.0,10.03384584525,353000000.0,63.940128399204,428000000.0,18.3815045740432
319,3.82,5.94,27.3,3.3,455000000.0,9.7399622991217,355000000.0,62.2339921986607,430000000.0,18.9104530520709
320,3.82,5.94,27.3,3.4,458000000.0,9.4240296162871,358000000.0,61.2069181438121,433000000.0,18.64504807361
321,3.82,5.94,27.3,3.5,461000000.0,9.084287115953,361000000.0,60.200148056763,436000000.0,18.3500497826899
322,3.82,5.94,27.3,3.6,464000000.0,8.7215560370164,364000000.0,59.2117111608614,439000000.0,18.0280201770346
324,3.82,6.06,26.7,3.2,457000000.0,9.3478974328027,357000000.0,64.5799730077217,432000000.0,16.7763885378452
325,3.82,6.06,26.7,3.3,460000000.0,9.0162267816763,360000000.0,63.4109424908213,435000000.0,16.5280548033192
326,3.82,6.06,26.7,3.4,463000000.0,8.6658717814279,363000000.0,62.281793926294895,438000000.0,16.2575983126477
327,3.82,6.06,26.7,3.5,465000000.0,8.3184519514316,365000000.0,60.5029715725926,440000000.0,16.7179786188726
328,3.82,6.06,26.7,3.6,468000000.0,7.9660724229468,368000000.0,59.4934929493988,443000000.0,16.4428747756151
330,3.82,6.06,26.82,3.2,456000000.0,9.5084245983343,356000000.0,64.2819931896743,431000000.0,17.2123840627712
331,3.82,6.06,26.82,3.3,459000000.0,9.1784696567332,359000000.0,63.1344343106922,434000000.0,16.9600971315409
332,3.82,6.06,26.82,3.4,461000000.0,8.8330113659527,361000000.0,61.3371017391027,436000000.0,17.428394813205998
333,3.82,6.06,26.82,3.5,464000000.0,8.4949523131369,364000000.0,60.3077526337459,439000000.0,17.1607343523436
334,3.82,6.06,26.82,3.6,467000000.0,8.1410991603107,367000000.0,59.307568821071705,442000000.0,16.8760455262655
336,3.82,6.06,26.94,3.2,455000000.0,9.6674132466144,355000000.0,64.0183789916994,430000000.0,17.659330537802802
337,3.82,6.06,26.94,3.3,458000000.0,9.3391036192941,358000000.0,62.8899485958141,433000000.0,17.403277995070802
338,3.82,6.06,26.94,3.4,460000000.0,9.0059065292219,360000000.0,61.1540697949909,435000000.0,17.8871502446314
339,3.82,6.06,26.94,3.5,463000000.0,8.6692881190287,363000000.0,60.1372949941357,438000000.0,17.614132927819
340,3.82,6.06,26.94,3.6,466000000.0,8.3145602112179,366000000.0,59.1457643406479,441000000.0,17.3208011146834
342,3.82,6.06,27.06,3.2,454000000.0,9.8251780686155,354000000.0,63.7855039855635,429000000.0,18.117129390861898
343,3.82,6.06,27.06,3.3,457000000.0,9.4984184675049,357000000.0,62.674190774585895,432000000.0,17.857468279822598
344,3.82,6.06,27.06,3.4,459000000.0,9.1764008439449,359000000.0,60.994199145710894,434000000.0,18.355596958825302
345,3.82,6.06,27.06,3.5,462000000.0,8.8415263615927,362000000.0,59.9890814621107,437000000.0,18.0778339025142
346,3.82,6.06,27.06,3.6,465000000.0,8.4864398900469,365000000.0,59.0056506737789,440000000.0,17.7767148201197
348,3.82,6.06,27.18,3.2,453000000.0,9.9820331512966,353000000.0,63.5803773354796,428000000.0,18.585692731699197
349,3.82,6.06,27.18,3.3,456000000.0,9.6567178968827,356000000.0,62.48444443819869,431000000.0,18.322564142676498
350,3.82,6.06,27.18,3.4,458000000.0,9.3445971867691,358000000.0,60.8552155859791,433000000.0,18.833450561934598
351,3.82,6.06,27.18,3.5,461000000.0,9.0117459717282,361000000.0,59.860978657450204,436000000.0,18.55152349272
352,3.82,6.06,27.18,3.6,464000000.0,8.656753345911,364000000.0,58.885171216012,439000000.0,18.243404643268498
354,3.82,6.06,27.3,3.2,452000000.0,10.138280943376,352000000.0,63.400504052105006,427000000.0,19.0649360192781
355,3.82,6.06,27.3,3.3,454000000.0,9.8168971787852,354000000.0,61.7368008956672,429000000.0,19.575132366689502
356,3.82,6.06,27.3,3.4,457000000.0,9.5105745367558,357000000.0,60.7351540687488,432000000.0,19.3204210715735
357,3.82,6.06,27.3,3.5,460000000.0,9.1800252622545,360000000.0,59.751157013871506,435000000.0,19.0349053427029
358,3.82,6.06,27.3,3.6,463000000.0,8.825536820365,363000000.0,58.782571040218,438000000.0,18.720527062959903
360,3.82,6.18,26.7,3.2,456000000.0,9.4417169152487,356000000.0,63.902735793027695,431000000.0,17.4147311122475
361,3.82,6.18,26.7,3.3,459000000.0,9.115644109583,359000000.0,62.768155285397,434000000.0,17.1727504241671
362,3.82,6.18,26.7,3.4,462000000.0,8.7704225875539,362000000.0,61.6690479194269,437000000.0,16.9072930832491
363,3.82,6.18,26.7,3.5,465000000.0,8.4075086709425,365000000.0,60.6026333429555,440000000.0,16.6216284235335
